packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,39588,853,192.168.1.122,10.215.173.2,inbound
2,72,dns,10116,53,10.215.173.1,10.215.173.2,inbound
3,61,dns,60748,53,10.215.173.1,10.215.173.2,inbound
4,79,dns,41730,53,10.215.173.1,10.215.173.2,inbound
5,517,dns,53,10116,10.215.173.2,10.215.173.1,inbound
6,535,dns,53,41730,10.215.173.2,10.215.173.1,inbound
7,60,tcp,44174,443,10.215.173.1,35.166.252.7,outbound
8,60,tcp,40516,443,10.215.173.1,52.43.148.200,outbound
9,525,dns,53,60748,10.215.173.2,10.215.173.1,inbound
10,60,tcp,37668,443,10.215.173.1,54.201.244.114,outbound
11,60,tcp,40524,443,10.215.173.1,52.43.148.200,outbound
12,60,tcp,40526,443,10.215.173.1,52.43.148.200,outbound
13,60,tcp,40536,443,10.215.173.1,52.43.148.200,outbound
14,60,tcp,37672,443,10.215.173.1,54.201.244.114,outbound
15,74,dns,65319,53,10.215.173.1,10.215.173.2,inbound
16,48,tcp,443,44174,35.166.252.7,10.215.173.1,inbound
17,40,tcp,44174,443,10.215.173.1,35.166.252.7,outbound
18,557,tls,44174,443,10.215.173.1,35.166.252.7,outbound
19,40,tcp,443,44174,35.166.252.7,10.215.173.1,inbound
20,48,tcp,443,40516,52.43.148.200,10.215.173.1,inbound
21,40,tcp,40516,443,10.215.173.1,52.43.148.200,outbound
22,557,tls,40516,443,10.215.173.1,52.43.148.200,outbound
23,40,tcp,443,40516,52.43.148.200,10.215.173.1,inbound
24,66,dns,43973,53,10.215.173.1,10.215.173.2,inbound
25,48,tcp,443,37668,54.201.244.114,10.215.173.1,inbound
26,40,tcp,37668,443,10.215.173.1,54.201.244.114,outbound
27,557,tls,37668,443,10.215.173.1,54.201.244.114,outbound
28,40,tcp,443,37668,54.201.244.114,10.215.173.1,inbound
29,269,dns,53,43973,10.215.173.2,10.215.173.1,inbound
30,60,tcp,48426,443,10.215.173.1,151.101.41.208,outbound
31,60,tcp,48428,443,10.215.173.1,151.101.41.208,outbound
32,48,tcp,443,40524,52.43.148.200,10.215.173.1,inbound
33,40,tcp,40524,443,10.215.173.1,52.43.148.200,outbound
34,557,tls,40524,443,10.215.173.1,52.43.148.200,outbound
35,40,tcp,443,40524,52.43.148.200,10.215.173.1,inbound
36,48,tcp,443,48426,151.101.41.208,10.215.173.1,inbound
37,40,tcp,48426,443,10.215.173.1,151.101.41.208,outbound
38,48,tcp,443,40526,52.43.148.200,10.215.173.1,inbound
39,40,tcp,40526,443,10.215.173.1,52.43.148.200,outbound
40,557,tls,48426,443,10.215.173.1,151.101.41.208,outbound
41,40,tcp,443,48426,151.101.41.208,10.215.173.1,inbound
42,557,tls,40526,443,10.215.173.1,52.43.148.200,outbound
43,40,tcp,443,40526,52.43.148.200,10.215.173.1,inbound
44,48,tcp,443,40536,52.43.148.200,10.215.173.1,inbound
45,40,tcp,40536,443,10.215.173.1,52.43.148.200,outbound
46,48,tcp,443,48428,151.101.41.208,10.215.173.1,inbound
47,40,tcp,48428,443,10.215.173.1,151.101.41.208,outbound
48,557,tls,40536,443,10.215.173.1,52.43.148.200,outbound
49,557,tls,48428,443,10.215.173.1,151.101.41.208,outbound
50,40,tcp,443,40536,52.43.148.200,10.215.173.1,inbound
51,40,tcp,443,48428,151.101.41.208,10.215.173.1,inbound
52,48,tcp,443,37672,54.201.244.114,10.215.173.1,inbound
53,40,tcp,37672,443,10.215.173.1,54.201.244.114,outbound
54,557,tls,37672,443,10.215.173.1,54.201.244.114,outbound
55,40,tcp,443,37672,54.201.244.114,10.215.173.1,inbound
56,196,tls,443,48426,151.101.41.208,10.215.173.1,inbound
57,40,tcp,48426,443,10.215.173.1,151.101.41.208,outbound
58,91,tls,48426,443,10.215.173.1,151.101.41.208,outbound
59,40,tcp,443,48426,151.101.41.208,10.215.173.1,inbound
60,711,tls,48426,443,10.215.173.1,151.101.41.208,outbound
61,40,tcp,443,48426,151.101.41.208,10.215.173.1,inbound
62,3462,tls,443,44174,35.166.252.7,10.215.173.1,inbound
63,196,tls,443,48428,151.101.41.208,10.215.173.1,inbound
64,40,tcp,44174,443,10.215.173.1,35.166.252.7,outbound
65,40,tcp,48428,443,10.215.173.1,151.101.41.208,outbound
66,91,tls,48428,443,10.215.173.1,151.101.41.208,outbound
67,40,tcp,443,48428,151.101.41.208,10.215.173.1,inbound
68,1508,tls,48428,443,10.215.173.1,151.101.41.208,outbound
69,40,tcp,443,48428,151.101.41.208,10.215.173.1,inbound
70,166,tls,44174,443,10.215.173.1,35.166.252.7,outbound
71,40,tcp,443,44174,35.166.252.7,10.215.173.1,inbound
72,501,dns,53,65319,10.215.173.2,10.215.173.1,inbound
73,3049,tls,443,40516,52.43.148.200,10.215.173.1,inbound
74,40,tcp,40516,443,10.215.173.1,52.43.148.200,outbound
75,453,tls,443,40516,52.43.148.200,10.215.173.1,inbound
76,40,tcp,40516,443,10.215.173.1,52.43.148.200,outbound
77,60,tcp,48116,443,10.215.173.1,54.200.94.135,outbound
78,166,tls,40516,443,10.215.173.1,52.43.148.200,outbound
79,40,tcp,443,40516,52.43.148.200,10.215.173.1,inbound
80,3453,tls,443,37668,54.201.244.114,10.215.173.1,inbound
81,40,tcp,37668,443,10.215.173.1,54.201.244.114,outbound
82,166,tls,37668,443,10.215.173.1,54.201.244.114,outbound
83,40,tcp,443,37668,54.201.244.114,10.215.173.1,inbound
84,3115,tls,443,40524,52.43.148.200,10.215.173.1,inbound
85,40,tcp,40524,443,10.215.173.1,52.43.148.200,outbound
86,387,tls,443,40524,52.43.148.200,10.215.173.1,inbound
87,40,tcp,40524,443,10.215.173.1,52.43.148.200,outbound
88,3462,tls,443,40526,52.43.148.200,10.215.173.1,inbound
89,40,tcp,40526,443,10.215.173.1,52.43.148.200,outbound
90,153,tls,443,40536,52.43.148.200,10.215.173.1,inbound
91,40,tcp,40536,443,10.215.173.1,52.43.148.200,outbound
92,3002,tls,443,40536,52.43.148.200,10.215.173.1,inbound
93,40,tcp,40536,443,10.215.173.1,52.43.148.200,outbound
94,387,tls,443,40536,52.43.148.200,10.215.173.1,inbound
95,166,tls,40524,443,10.215.173.1,52.43.148.200,outbound
96,40,tcp,40536,443,10.215.173.1,52.43.148.200,outbound
97,40,tcp,443,40524,52.43.148.200,10.215.173.1,inbound
98,166,tls,40526,443,10.215.173.1,52.43.148.200,outbound
