packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,45146,853,192.168.1.122,10.215.173.2,inbound
2,72,dns,12106,53,10.215.173.1,10.215.173.2,inbound
3,79,dns,46554,53,10.215.173.1,10.215.173.2,inbound
4,201,dns,53,12106,10.215.173.2,10.215.173.1,inbound
5,219,dns,53,46554,10.215.173.2,10.215.173.1,inbound
6,60,tcp,46956,443,10.215.173.1,52.43.148.200,outbound
7,60,tcp,43384,443,10.215.173.1,35.166.252.7,outbound
8,61,dns,48232,53,10.215.173.1,10.215.173.2,inbound
9,265,dns,53,48232,10.215.173.2,10.215.173.1,inbound
10,60,tcp,46828,443,10.215.173.1,52.40.248.41,outbound
11,74,dns,53323,53,10.215.173.1,10.215.173.2,inbound
12,60,tcp,46970,443,10.215.173.1,52.43.148.200,outbound
13,60,tcp,46980,443,10.215.173.1,52.43.148.200,outbound
14,60,tcp,46982,443,10.215.173.1,52.43.148.200,outbound
15,60,tcp,46834,443,10.215.173.1,52.40.248.41,outbound
16,60,tcp,46836,443,10.215.173.1,52.40.248.41,outbound
17,81,dns,13717,53,10.215.173.1,10.215.173.2,inbound
18,48,tcp,443,46956,52.43.148.200,10.215.173.1,inbound
19,48,tcp,443,43384,35.166.252.7,10.215.173.1,inbound
20,185,dns,53,53323,10.215.173.2,10.215.173.1,inbound
21,40,tcp,46956,443,10.215.173.1,52.43.148.200,outbound
22,557,tls,46956,443,10.215.173.1,52.43.148.200,outbound
23,40,tcp,43384,443,10.215.173.1,35.166.252.7,outbound
24,557,tls,43384,443,10.215.173.1,35.166.252.7,outbound
25,40,tcp,443,46956,52.43.148.200,10.215.173.1,inbound
26,40,tcp,443,43384,35.166.252.7,10.215.173.1,inbound
27,48,tcp,443,46828,52.40.248.41,10.215.173.1,inbound
28,197,dns,53,13717,10.215.173.2,10.215.173.1,inbound
29,40,tcp,46828,443,10.215.173.1,52.40.248.41,outbound
30,60,tcp,40798,443,10.215.173.1,52.40.41.84,outbound
31,60,tcp,37200,443,10.215.173.1,52.38.68.215,outbound
32,557,tls,46828,443,10.215.173.1,52.40.248.41,outbound
33,60,tcp,37214,443,10.215.173.1,52.38.68.215,outbound
34,60,tcp,37222,443,10.215.173.1,52.38.68.215,outbound
35,60,tcp,37224,443,10.215.173.1,52.38.68.215,outbound
36,40,tcp,443,46828,52.40.248.41,10.215.173.1,inbound
37,48,tcp,443,46970,52.43.148.200,10.215.173.1,inbound
38,40,tcp,46970,443,10.215.173.1,52.43.148.200,outbound
39,557,tls,46970,443,10.215.173.1,52.43.148.200,outbound
40,40,tcp,443,46970,52.43.148.200,10.215.173.1,inbound
41,48,tcp,443,46980,52.43.148.200,10.215.173.1,inbound
42,40,tcp,46980,443,10.215.173.1,52.43.148.200,outbound
43,48,tcp,443,46982,52.43.148.200,10.215.173.1,inbound
44,557,tls,46980,443,10.215.173.1,52.43.148.200,outbound
45,40,tcp,46982,443,10.215.173.1,52.43.148.200,outbound
46,66,dns,56802,53,10.215.173.1,10.215.173.2,inbound
47,557,tls,46982,443,10.215.173.1,52.43.148.200,outbound
48,40,tcp,443,46980,52.43.148.200,10.215.173.1,inbound
49,40,tcp,443,46982,52.43.148.200,10.215.173.1,inbound
50,48,tcp,443,46834,52.40.248.41,10.215.173.1,inbound
51,40,tcp,46834,443,10.215.173.1,52.40.248.41,outbound
52,48,tcp,443,46836,52.40.248.41,10.215.173.1,inbound
53,40,tcp,46836,443,10.215.173.1,52.40.248.41,outbound
54,557,tls,46834,443,10.215.173.1,52.40.248.41,outbound
55,40,tcp,443,46834,52.40.248.41,10.215.173.1,inbound
56,557,tls,46836,443,10.215.173.1,52.40.248.41,outbound
57,40,tcp,443,46836,52.40.248.41,10.215.173.1,inbound
58,269,dns,53,56802,10.215.173.2,10.215.173.1,inbound
59,60,tcp,38006,443,10.215.173.1,151.101.41.208,outbound
60,3462,tls,443,46956,52.43.148.200,10.215.173.1,inbound
61,3462,tls,443,43384,35.166.252.7,10.215.173.1,inbound
62,40,tcp,46956,443,10.215.173.1,52.43.148.200,outbound
63,40,tcp,43384,443,10.215.173.1,35.166.252.7,outbound
64,48,tcp,443,37200,52.38.68.215,10.215.173.1,inbound
65,40,tcp,37200,443,10.215.173.1,52.38.68.215,outbound
66,48,tcp,443,40798,52.40.41.84,10.215.173.1,inbound
67,40,tcp,40798,443,10.215.173.1,52.40.41.84,outbound
