packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,76,dns,47832,53,10.215.173.1,10.215.173.2,inbound
2,108,dns,53,47832,10.215.173.2,10.215.173.1,inbound
3,60,tcp,48476,443,10.215.173.1,52.200.116.28,outbound
4,48,tcp,443,48476,52.200.116.28,10.215.173.1,inbound
5,40,tcp,48476,443,10.215.173.1,52.200.116.28,outbound
6,557,tls,48476,443,10.215.173.1,52.200.116.28,outbound
7,40,tcp,443,48476,52.200.116.28,10.215.173.1,inbound
8,157,tls,443,48476,52.200.116.28,10.215.173.1,inbound
9,40,tcp,48476,443,10.215.173.1,52.200.116.28,outbound
10,85,tls,443,48476,52.200.116.28,10.215.173.1,inbound
11,40,tcp,48476,443,10.215.173.1,52.200.116.28,outbound
12,91,tls,48476,443,10.215.173.1,52.200.116.28,outbound
13,40,tcp,443,48476,52.200.116.28,10.215.173.1,inbound
14,7158,tls,48476,443,10.215.173.1,52.200.116.28,outbound
15,40,tcp,443,48476,52.200.116.28,10.215.173.1,inbound
16,253,tls,443,48476,52.200.116.28,10.215.173.1,inbound
17,40,tcp,48476,443,10.215.173.1,52.200.116.28,outbound
18,72,dns,31057,53,10.215.173.1,10.215.173.2,inbound
19,201,dns,53,31057,10.215.173.2,10.215.173.1,inbound
20,60,tcp,44378,443,10.215.173.1,44.231.241.95,outbound
21,79,dns,58570,53,10.215.173.1,10.215.173.2,inbound
22,61,dns,5776,53,10.215.173.1,10.215.173.2,inbound
23,219,dns,53,58570,10.215.173.2,10.215.173.1,inbound
24,265,dns,53,5776,10.215.173.2,10.215.173.1,inbound
25,60,tcp,43916,443,10.215.173.1,54.189.241.112,outbound
26,60,tcp,48628,443,10.215.173.1,35.83.59.104,outbound
27,48,tcp,443,44378,44.231.241.95,10.215.173.1,inbound
28,40,tcp,44378,443,10.215.173.1,44.231.241.95,outbound
29,557,tls,44378,443,10.215.173.1,44.231.241.95,outbound
30,40,tcp,443,44378,44.231.241.95,10.215.173.1,inbound
31,60,tcp,46408,853,192.168.1.122,10.215.173.2,inbound
32,48,tcp,443,43916,54.189.241.112,10.215.173.1,inbound
33,40,tcp,43916,443,10.215.173.1,54.189.241.112,outbound
34,60,tcp,48640,443,10.215.173.1,35.83.59.104,outbound
35,557,tls,43916,443,10.215.173.1,54.189.241.112,outbound
36,74,dns,7470,53,10.215.173.1,10.215.173.2,inbound
37,60,tcp,48644,443,10.215.173.1,35.83.59.104,outbound
38,60,tcp,48654,443,10.215.173.1,35.83.59.104,outbound
39,60,tcp,43918,443,10.215.173.1,54.189.241.112,outbound
40,60,tcp,43928,443,10.215.173.1,54.189.241.112,outbound
41,81,dns,54548,53,10.215.173.1,10.215.173.2,inbound
42,3462,tls,443,44378,44.231.241.95,10.215.173.1,inbound
43,40,tcp,443,43916,54.189.241.112,10.215.173.1,inbound
44,48,tcp,443,48628,35.83.59.104,10.215.173.1,inbound
45,185,dns,53,7470,10.215.173.2,10.215.173.1,inbound
46,40,tcp,44378,443,10.215.173.1,44.231.241.95,outbound
