packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,17691,53,10.215.173.1,10.215.173.2,inbound
2,61,dns,61849,53,10.215.173.1,10.215.173.2,inbound
3,79,dns,13537,53,10.215.173.1,10.215.173.2,inbound
4,201,dns,53,17691,10.215.173.2,10.215.173.1,inbound
5,265,dns,53,61849,10.215.173.2,10.215.173.1,inbound
6,60,tcp,49822,443,10.215.173.1,44.231.241.95,outbound
7,60,tcp,43026,443,10.215.173.1,52.27.80.35,outbound
8,219,dns,53,13537,10.215.173.2,10.215.173.1,inbound
9,60,tcp,39438,443,10.215.173.1,35.160.102.94,outbound
10,48,tcp,443,49822,44.231.241.95,10.215.173.1,inbound
11,40,tcp,49822,443,10.215.173.1,44.231.241.95,outbound
12,557,tls,49822,443,10.215.173.1,44.231.241.95,outbound
13,40,tcp,443,49822,44.231.241.95,10.215.173.1,inbound
14,48,tcp,443,43026,52.27.80.35,10.215.173.1,inbound
15,40,tcp,43026,443,10.215.173.1,52.27.80.35,outbound
16,557,tls,43026,443,10.215.173.1,52.27.80.35,outbound
17,40,tcp,443,43026,52.27.80.35,10.215.173.1,inbound
18,48,tcp,443,39438,35.160.102.94,10.215.173.1,inbound
19,40,tcp,39438,443,10.215.173.1,35.160.102.94,outbound
20,557,tls,39438,443,10.215.173.1,35.160.102.94,outbound
21,40,tcp,443,39438,35.160.102.94,10.215.173.1,inbound
22,60,tcp,47012,853,192.168.1.122,10.215.173.2,inbound
23,153,tls,443,49822,44.231.241.95,10.215.173.1,inbound
24,40,tcp,49822,443,10.215.173.1,44.231.241.95,outbound
25,3002,tls,443,49822,44.231.241.95,10.215.173.1,inbound
26,40,tcp,49822,443,10.215.173.1,44.231.241.95,outbound
27,387,tls,443,49822,44.231.241.95,10.215.173.1,inbound
28,40,tcp,49822,443,10.215.173.1,44.231.241.95,outbound
29,3040,tls,443,43026,52.27.80.35,10.215.173.1,inbound
30,40,tcp,43026,443,10.215.173.1,52.27.80.35,outbound
31,453,tls,443,43026,52.27.80.35,10.215.173.1,inbound
32,40,tcp,43026,443,10.215.173.1,52.27.80.35,outbound
33,166,tls,49822,443,10.215.173.1,44.231.241.95,outbound
34,40,tcp,443,49822,44.231.241.95,10.215.173.1,inbound
35,60,tcp,39454,443,10.215.173.1,35.160.102.94,outbound
36,153,tls,443,39438,35.160.102.94,10.215.173.1,inbound
37,166,tls,43026,443,10.215.173.1,52.27.80.35,outbound
