frame_no,ip_proto,dstport,encrypted
1,6,45374,Unknown
2,6,443,Encrypted
3,6,443,Encrypted
4,6,45374,Unknown
5,6,45374,Unknown
6,6,443,Encrypted
7,17,,Unknown
8,17,,Unknown
9,6,443,Encrypted
10,6,45374,Unknown
11,6,45374,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,45374,Unknown
15,6,443,Encrypted
16,6,45374,Unknown
17,6,443,Encrypted
18,6,45374,Unknown
19,6,443,Encrypted
20,6,45374,Unknown
21,6,45374,Unknown
22,6,443,Encrypted
23,17,,Unknown
24,17,,Unknown
25,6,443,Encrypted
26,17,,Unknown
27,6,40814,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,40814,Unknown
31,6,40814,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,40814,Unknown
35,6,443,Encrypted
36,6,40814,Unknown
37,6,45374,Unknown
38,6,443,Encrypted
39,6,443,Encrypted
40,6,40814,Unknown
41,6,443,Encrypted
42,6,42326,Unknown
43,6,443,Encrypted
44,6,443,Encrypted
45,6,42326,Unknown
46,6,42326,Unknown
47,6,443,Encrypted
48,6,443,Encrypted
49,6,42326,Unknown
50,6,443,Encrypted
51,6,42326,Unknown
52,6,443,Encrypted
53,6,42326,Unknown
54,6,42326,Unknown
55,6,42326,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,42326,Unknown
59,6,42326,Unknown
60,6,443,Encrypted
61,6,42234,Unknown
62,6,443,Encrypted
63,6,443,Encrypted
64,6,42234,Unknown
65,6,42234,Unknown
66,6,443,Encrypted
67,6,443,Encrypted
68,6,443,Encrypted
69,6,443,Encrypted
70,6,42234,Unknown
71,6,443,Encrypted
72,6,42234,Unknown
73,6,42234,Unknown
74,6,443,Encrypted
75,6,42234,Unknown
76,6,42234,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,17,,Unknown
80,17,,Unknown
81,6,43544,Unknown
82,6,443,Encrypted
83,6,443,Encrypted
84,6,43544,Unknown
85,17,,Unknown
86,17,,Unknown
87,17,,Unknown
88,17,,Unknown
89,6,43544,Unknown
90,6,443,Encrypted
91,6,443,Encrypted
92,6,43544,Unknown
93,6,443,Encrypted
94,6,43544,Unknown
95,6,443,Encrypted
96,6,443,Encrypted
97,6,43544,Unknown
98,6,43544,Unknown
99,6,43544,Unknown
100,6,443,Encrypted
101,6,443,Encrypted
102,6,43544,Unknown
103,6,443,Encrypted
104,6,42234,Unknown
105,6,443,Encrypted
106,6,42234,Unknown
107,6,46712,Unknown
108,6,443,Encrypted
109,6,443,Encrypted
110,6,46712,Unknown
111,6,42234,Unknown
112,6,443,Encrypted
113,6,42234,Unknown
114,6,443,Encrypted
115,6,46712,Unknown
116,6,443,Encrypted
117,6,43544,Unknown
118,6,443,Encrypted
119,6,46712,Unknown
120,6,46712,Unknown
121,6,443,Encrypted
122,6,43544,Unknown
123,6,443,Encrypted
124,6,46712,Unknown
125,6,46712,Unknown
126,6,443,Encrypted
127,6,46712,Unknown
128,6,443,Encrypted
129,6,46712,Unknown
130,6,46712,Unknown
131,6,46712,Unknown
132,6,443,Encrypted
133,6,46712,Unknown
134,6,46712,Unknown
135,6,443,Encrypted
136,6,46712,Unknown
137,6,443,Encrypted
138,6,443,Encrypted
139,6,42234,Unknown
140,6,42234,Unknown
141,6,443,Encrypted
142,6,443,Encrypted
143,6,42234,Unknown
144,6,853,Unknown
145,6,42234,Unknown
146,6,42234,Unknown
147,6,443,Encrypted
148,6,42234,Unknown
149,6,42234,Unknown
150,6,443,Encrypted
151,6,42234,Unknown
152,6,443,Encrypted
153,6,443,Encrypted
154,6,42234,Unknown
155,6,42234,Unknown
156,6,443,Encrypted
157,6,42234,Unknown
158,6,443,Encrypted
159,6,42234,Unknown
160,6,443,Encrypted
161,6,42234,Unknown
162,6,443,Encrypted
163,6,42234,Unknown
164,6,443,Encrypted
165,6,42234,Unknown
166,6,443,Encrypted
167,6,42234,Unknown
168,6,443,Encrypted
169,6,42234,Unknown
170,6,443,Encrypted
171,6,42234,Unknown
172,6,443,Encrypted
173,6,443,Encrypted
174,6,42234,Unknown
175,6,42234,Unknown
176,6,443,Encrypted
177,6,42234,Unknown
178,6,443,Encrypted
179,6,42234,Unknown
180,6,443,Encrypted
181,6,42234,Unknown
182,6,443,Encrypted
183,6,443,Encrypted
184,6,42234,Unknown
185,6,443,Encrypted
186,6,42234,Unknown
187,6,42234,Unknown
188,6,443,Encrypted
189,6,42234,Unknown
190,6,443,Encrypted
191,6,42234,Unknown
192,6,443,Encrypted
193,6,42234,Unknown
194,6,443,Encrypted
195,6,443,Encrypted
196,6,42234,Unknown
197,6,42234,Unknown
198,6,443,Encrypted
199,6,42234,Unknown
200,6,443,Encrypted
201,6,42234,Unknown
202,6,443,Encrypted
203,6,443,Encrypted
204,6,45374,Unknown
205,17,,Unknown
206,17,,Unknown
207,17,,Unknown
208,17,,Unknown
209,6,443,Encrypted
210,6,443,Encrypted
211,6,443,Encrypted
212,6,45374,Unknown
213,6,443,Encrypted
214,6,49586,Unknown
215,6,443,Encrypted
216,6,38714,Unknown
217,6,443,Encrypted
218,6,443,Encrypted
219,6,443,Encrypted
220,6,443,Encrypted
221,17,,Unknown
222,6,443,Encrypted
223,6,443,Encrypted
224,6,443,Encrypted
225,6,443,Encrypted
226,6,443,Encrypted
227,17,,Unknown
228,6,45374,Unknown
229,6,49586,Unknown
230,6,38714,Unknown
231,6,38724,Unknown
232,17,,Unknown
233,6,443,Encrypted
234,17,,Unknown
235,6,443,Encrypted
236,6,38724,Unknown
237,6,38726,Unknown
238,6,443,Encrypted
239,6,443,Encrypted
240,6,443,Encrypted
241,6,38726,Unknown
242,6,38728,Unknown
243,6,443,Encrypted
244,6,49598,Unknown
245,6,443,Encrypted
246,6,443,Encrypted
247,6,443,Encrypted
248,6,443,Encrypted
249,6,443,Encrypted
250,6,443,Encrypted
251,6,49586,Unknown
252,6,38714,Unknown
253,6,38728,Unknown
254,6,49598,Unknown
255,6,49608,Unknown
256,6,38738,Unknown
257,6,443,Encrypted
258,6,443,Encrypted
259,6,443,Encrypted
260,6,443,Encrypted
261,6,49586,Unknown
262,6,443,Encrypted
263,6,38724,Unknown
264,6,443,Encrypted
265,6,38724,Unknown
266,6,443,Encrypted
267,6,38724,Unknown
268,6,443,Encrypted
269,6,38724,Unknown
270,6,443,Encrypted
271,6,443,Encrypted
272,6,443,Encrypted
273,6,443,Encrypted
274,6,443,Encrypted
275,6,443,Encrypted
276,6,443,Encrypted
277,17,,Unknown
278,6,49586,Unknown
279,6,38714,Unknown
280,6,38724,Unknown
281,6,38726,Unknown
282,6,49608,Unknown
283,6,38738,Unknown
284,6,39782,Unknown
285,6,39784,Unknown
286,6,39788,Unknown
287,6,39802,Unknown
288,6,443,Encrypted
289,6,443,Encrypted
290,6,443,Encrypted
291,6,443,Encrypted
292,6,443,Encrypted
293,6,443,Encrypted
294,6,443,Encrypted
295,6,38728,Unknown
296,6,49598,Unknown
297,6,39782,Unknown
298,6,39784,Unknown
299,6,47100,Unknown
300,17,,Unknown
301,6,443,Encrypted
302,6,443,Encrypted
303,6,443,Encrypted
304,6,443,Encrypted
305,6,443,Encrypted
306,6,443,Encrypted
307,6,39788,Unknown
308,6,39802,Unknown
309,6,47100,Unknown
310,6,443,Encrypted
311,6,443,Encrypted
312,6,38726,Unknown
313,6,443,Encrypted
314,6,38728,Unknown
315,6,43898,Unknown
316,6,443,Encrypted
317,6,443,Encrypted
318,6,49598,Unknown
319,6,38724,Unknown
320,6,443,Encrypted
321,6,443,Encrypted
322,6,38714,Unknown
323,6,38724,Unknown
324,6,43898,Unknown
325,6,443,Encrypted
326,6,38724,Unknown
327,6,443,Encrypted
328,6,49586,Unknown
329,6,38724,Unknown
330,6,443,Encrypted
331,6,38714,Unknown
332,6,443,Encrypted
333,6,38714,Unknown
334,6,443,Encrypted
335,6,38714,Unknown
336,6,443,Encrypted
337,6,443,Encrypted
338,6,38714,Unknown
339,6,38724,Unknown
340,6,443,Encrypted
341,6,38714,Unknown
342,6,443,Encrypted
343,6,38724,Unknown
344,6,443,Encrypted
345,6,49586,Unknown
346,6,43898,Unknown
347,6,443,Encrypted
348,6,443,Encrypted
349,6,43898,Unknown
350,6,443,Encrypted
351,6,43898,Unknown
352,6,49608,Unknown
353,6,443,Encrypted
354,6,49608,Unknown
355,6,443,Encrypted
356,6,49608,Unknown
357,6,38738,Unknown
358,6,443,Encrypted
359,6,443,Encrypted
360,6,39784,Unknown
361,6,443,Encrypted
362,6,39784,Unknown
363,6,443,Encrypted
364,6,39782,Unknown
365,6,443,Encrypted
366,6,39782,Unknown
367,6,443,Encrypted
368,6,39782,Unknown
369,6,443,Encrypted
370,6,443,Encrypted
371,6,49608,Unknown
372,6,39782,Unknown
373,6,39788,Unknown
374,6,443,Encrypted
375,6,443,Encrypted
376,6,39788,Unknown
377,6,39802,Unknown
378,6,443,Encrypted
379,6,443,Encrypted
