frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,17,,Unknown
6,17,,Unknown
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,43028,Unknown
14,6,39830,Unknown
15,6,41012,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,443,Encrypted
21,6,443,Encrypted
22,6,443,Encrypted
23,6,43028,Unknown
24,6,39830,Unknown
25,6,41012,Unknown
26,6,443,Encrypted
27,17,,Unknown
28,17,,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,443,Encrypted
32,6,443,Encrypted
33,6,39834,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,39834,Unknown
37,6,39840,Unknown
38,6,443,Encrypted
39,6,443,Encrypted
40,6,39840,Unknown
41,6,39856,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,39856,Unknown
45,6,41014,Unknown
46,6,443,Encrypted
47,6,443,Encrypted
48,6,41014,Unknown
49,6,43028,Unknown
50,6,443,Encrypted
51,6,43028,Unknown
52,6,443,Encrypted
53,6,443,Encrypted
54,6,43028,Unknown
55,6,39830,Unknown
56,6,41012,Unknown
57,6,41020,Unknown
58,6,443,Encrypted
59,6,443,Encrypted
60,6,443,Encrypted
61,6,443,Encrypted
62,6,443,Encrypted
63,6,443,Encrypted
64,6,39830,Unknown
65,6,41012,Unknown
66,6,41020,Unknown
67,6,47408,Unknown
68,6,443,Encrypted
69,6,443,Encrypted
70,6,47408,Unknown
71,6,47426,Unknown
72,6,443,Encrypted
73,17,,Unknown
74,6,443,Encrypted
75,6,47422,Unknown
76,6,47426,Unknown
77,6,47442,Unknown
78,6,443,Encrypted
79,6,443,Encrypted
80,6,443,Encrypted
81,6,443,Encrypted
82,6,47422,Unknown
83,6,47442,Unknown
84,17,,Unknown
85,6,443,Encrypted
86,6,39834,Unknown
87,6,443,Encrypted
88,6,39834,Unknown
89,6,443,Encrypted
90,6,49414,Unknown
91,6,443,Encrypted
92,6,39840,Unknown
93,6,443,Encrypted
94,6,443,Encrypted
95,6,49414,Unknown
96,6,443,Encrypted
97,6,39834,Unknown
98,6,39856,Unknown
99,6,443,Encrypted
100,6,41014,Unknown
101,6,443,Encrypted
102,6,443,Encrypted
103,6,39840,Unknown
104,6,443,Encrypted
105,6,39856,Unknown
106,6,443,Encrypted
107,6,41014,Unknown
108,6,43028,Unknown
109,6,49414,Unknown
110,6,443,Encrypted
111,6,443,Encrypted
112,6,49414,Unknown
113,6,443,Encrypted
114,6,443,Encrypted
115,6,43028,Unknown
116,6,49414,Unknown
117,6,443,Encrypted
118,6,43028,Unknown
119,6,443,Encrypted
120,6,43028,Unknown
121,6,41020,Unknown
122,6,443,Encrypted
123,6,41020,Unknown
124,6,443,Encrypted
125,6,39830,Unknown
126,6,39830,Unknown
127,6,41012,Unknown
128,6,443,Encrypted
129,6,443,Encrypted
130,6,443,Encrypted
131,6,39830,Unknown
132,6,41012,Unknown
133,6,443,Encrypted
