frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,17,,Unknown
6,17,,Unknown
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,443,Encrypted
14,6,443,Encrypted
15,17,,Unknown
16,6,44958,Unknown
17,6,47842,Unknown
18,6,49206,Unknown
19,6,443,Encrypted
20,6,443,Encrypted
21,6,443,Encrypted
22,17,,Unknown
23,6,443,Encrypted
24,6,443,Encrypted
25,6,47842,Unknown
26,6,49206,Unknown
27,6,443,Encrypted
28,6,443,Encrypted
29,6,443,Encrypted
30,6,443,Encrypted
31,6,443,Encrypted
32,6,44958,Unknown
33,6,49212,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,49212,Unknown
37,17,,Unknown
38,17,,Unknown
39,6,443,Encrypted
40,6,49244,Unknown
41,6,443,Encrypted
42,6,49228,Unknown
43,6,443,Encrypted
44,6,443,Encrypted
45,6,443,Encrypted
46,6,49228,Unknown
47,6,49244,Unknown
48,6,47846,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,47846,Unknown
52,6,47850,Unknown
53,6,443,Encrypted
54,6,443,Encrypted
55,6,47850,Unknown
56,6,40230,Unknown
57,6,443,Encrypted
58,6,443,Encrypted
59,6,40230,Unknown
60,6,47842,Unknown
61,6,443,Encrypted
62,6,443,Encrypted
63,6,47842,Unknown
64,6,49206,Unknown
65,6,46896,Unknown
66,6,46906,Unknown
67,6,443,Encrypted
68,6,443,Encrypted
69,6,443,Encrypted
70,6,443,Encrypted
71,6,443,Encrypted
72,6,443,Encrypted
73,6,49206,Unknown
74,6,46896,Unknown
75,6,46906,Unknown
76,6,46920,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,46920,Unknown
80,6,46934,Unknown
81,6,443,Encrypted
82,6,443,Encrypted
83,6,46934,Unknown
84,6,44958,Unknown
85,6,443,Encrypted
86,6,44958,Unknown
87,6,443,Encrypted
88,6,44958,Unknown
89,6,443,Encrypted
90,6,44958,Unknown
91,6,40230,Unknown
92,6,443,Encrypted
93,6,443,Encrypted
94,6,443,Encrypted
95,6,443,Encrypted
96,6,44958,Unknown
97,6,40230,Unknown
98,6,443,Encrypted
99,6,40230,Unknown
100,6,49212,Unknown
101,6,443,Encrypted
102,6,49212,Unknown
103,6,443,Encrypted
104,6,443,Encrypted
105,6,49212,Unknown
106,6,49244,Unknown
107,6,443,Encrypted
108,6,49244,Unknown
109,6,443,Encrypted
110,6,49228,Unknown
111,6,443,Encrypted
112,6,49228,Unknown
113,6,443,Encrypted
114,6,47846,Unknown
115,6,443,Encrypted
116,6,47846,Unknown
117,6,443,Encrypted
118,6,443,Encrypted
119,6,49244,Unknown
120,6,47850,Unknown
121,6,443,Encrypted
122,6,443,Encrypted
123,6,49228,Unknown
124,6,443,Encrypted
125,6,47850,Unknown
126,6,443,Encrypted
127,6,47846,Unknown
128,6,47842,Unknown
129,6,47842,Unknown
130,6,443,Encrypted
131,6,443,Encrypted
132,6,47842,Unknown
133,6,49206,Unknown
