frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,17,,Unknown
6,17,,Unknown
7,6,443,Encrypted
8,6,443,Encrypted
9,17,,Unknown
10,6,443,Encrypted
11,6,45776,Unknown
12,6,443,Encrypted
13,17,,Unknown
14,6,443,Encrypted
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,17,,Unknown
21,6,45776,Unknown
22,6,47316,Unknown
23,6,39324,Unknown
24,17,,Unknown
25,6,443,Encrypted
26,6,443,Encrypted
27,6,443,Encrypted
28,6,47316,Unknown
29,17,,Unknown
30,6,443,Encrypted
31,6,39324,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,443,Encrypted
35,6,443,Encrypted
36,6,443,Encrypted
37,17,,Unknown
38,17,,Unknown
39,6,45786,Unknown
40,17,,Unknown
41,6,443,Encrypted
42,6,45800,Unknown
43,6,443,Encrypted
44,6,45808,Unknown
45,6,443,Encrypted
46,6,443,Encrypted
47,6,45786,Unknown
48,6,443,Encrypted
49,6,443,Encrypted
50,6,45800,Unknown
51,6,45808,Unknown
52,17,,Unknown
53,6,443,Encrypted
54,6,39328,Unknown
55,6,39340,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,443,Encrypted
59,6,443,Encrypted
60,6,39328,Unknown
61,6,39340,Unknown
62,6,443,Encrypted
63,6,45776,Unknown
64,6,443,Encrypted
65,6,47316,Unknown
66,6,39324,Unknown
67,6,443,Encrypted
68,6,443,Encrypted
69,6,47316,Unknown
70,6,39324,Unknown
71,6,443,Encrypted
72,6,443,Encrypted
73,6,443,Encrypted
74,6,47316,Unknown
75,6,46942,Unknown
76,6,46954,Unknown
77,6,46962,Unknown
78,6,46968,Unknown
79,6,38292,Unknown
80,6,443,Encrypted
81,6,443,Encrypted
82,6,443,Encrypted
83,6,443,Encrypted
84,6,443,Encrypted
85,6,443,Encrypted
86,6,443,Encrypted
87,6,443,Encrypted
88,6,443,Encrypted
89,6,443,Encrypted
90,6,443,Encrypted
91,6,45776,Unknown
92,6,46942,Unknown
93,6,46954,Unknown
94,6,46962,Unknown
95,6,46968,Unknown
96,6,38292,Unknown
97,6,42364,Unknown
98,6,443,Encrypted
99,6,443,Encrypted
100,6,42364,Unknown
101,6,443,Encrypted
102,6,39324,Unknown
103,6,42364,Unknown
104,6,443,Encrypted
105,6,443,Encrypted
106,6,42364,Unknown
107,6,443,Encrypted
108,6,42364,Unknown
109,6,45808,Unknown
110,6,443,Encrypted
111,6,45786,Unknown
112,6,443,Encrypted
113,6,45800,Unknown
114,6,443,Encrypted
115,6,45800,Unknown
116,6,443,Encrypted
117,6,443,Encrypted
118,6,45786,Unknown
119,6,39340,Unknown
120,6,443,Encrypted
121,6,39340,Unknown
122,6,443,Encrypted
123,6,443,Encrypted
124,6,45808,Unknown
125,6,39340,Unknown
126,6,443,Encrypted
127,6,39328,Unknown
128,6,443,Encrypted
129,6,443,Encrypted
130,6,39340,Unknown
131,6,443,Encrypted
132,6,45800,Unknown
133,6,443,Encrypted
134,6,39328,Unknown
135,6,47316,Unknown
136,6,443,Encrypted
137,6,47316,Unknown
138,6,443,Encrypted
139,6,47316,Unknown
140,6,443,Encrypted
141,6,47316,Unknown
142,6,443,Encrypted
143,6,47316,Unknown
144,6,45776,Unknown
145,6,39324,Unknown
146,6,443,Encrypted
147,6,45776,Unknown
148,6,46962,Unknown
149,6,38292,Unknown
150,6,443,Encrypted
151,6,443,Encrypted
152,6,443,Encrypted
153,6,443,Encrypted
154,6,45776,Unknown
155,6,39324,Unknown
156,6,46942,Unknown
157,6,46954,Unknown
158,6,46962,Unknown
159,6,46968,Unknown
160,6,443,Encrypted
161,6,443,Encrypted
162,6,443,Encrypted
163,6,443,Encrypted
164,6,443,Encrypted
165,6,443,Encrypted
166,6,443,Encrypted
167,6,443,Encrypted
168,6,45776,Unknown
169,6,46942,Unknown
170,6,46954,Unknown
171,6,46962,Unknown
172,6,46968,Unknown
173,6,38292,Unknown
174,6,43260,Unknown
175,6,443,Encrypted
176,6,443,Encrypted
177,6,443,Encrypted
178,6,443,Encrypted
179,6,443,Encrypted
180,6,443,Encrypted
181,6,45776,Unknown
182,6,46942,Unknown
183,6,38292,Unknown
184,6,443,Encrypted
185,6,43260,Unknown
186,6,45808,Unknown
187,6,45786,Unknown
188,6,443,Encrypted
189,6,443,Encrypted
190,6,45786,Unknown
191,6,45808,Unknown
192,6,443,Encrypted
193,6,443,Encrypted
194,6,45808,Unknown
195,6,45786,Unknown
196,6,443,Encrypted
197,6,45786,Unknown
198,6,443,Encrypted
199,6,45776,Unknown
200,6,443,Encrypted
201,6,45776,Unknown
202,6,39340,Unknown
203,6,45800,Unknown
204,6,443,Encrypted
205,6,39340,Unknown
206,6,39328,Unknown
207,6,443,Encrypted
208,6,45800,Unknown
209,6,443,Encrypted
210,6,45800,Unknown
211,6,443,Encrypted
212,6,45800,Unknown
213,6,443,Encrypted
214,6,443,Encrypted
215,6,443,Encrypted
216,6,45800,Unknown
217,6,47316,Unknown
218,6,45800,Unknown
219,6,39328,Unknown
220,6,443,Encrypted
221,6,45776,Unknown
222,6,45776,Unknown
223,6,47316,Unknown
224,6,443,Encrypted
225,6,46962,Unknown
226,6,38292,Unknown
227,6,46954,Unknown
228,6,443,Encrypted
229,6,443,Encrypted
230,6,46942,Unknown
231,6,46962,Unknown
232,6,46968,Unknown
233,6,38292,Unknown
234,6,443,Encrypted
235,6,443,Encrypted
236,6,46942,Unknown
237,6,443,Encrypted
238,6,443,Encrypted
239,6,443,Encrypted
240,6,443,Encrypted
241,6,46968,Unknown
242,6,443,Encrypted
243,6,45776,Unknown
244,6,46942,Unknown
245,6,46954,Unknown
246,6,46962,Unknown
247,6,46968,Unknown
248,6,38292,Unknown
249,6,443,Encrypted
250,6,443,Encrypted
251,6,443,Encrypted
252,6,443,Encrypted
253,6,46954,Unknown
254,6,45776,Unknown
255,6,46954,Unknown
256,6,46962,Unknown
257,6,45808,Unknown
258,6,443,Encrypted
259,6,46962,Unknown
260,6,42364,Unknown
261,6,45786,Unknown
