frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,17,,Unknown
6,17,,Unknown
7,17,,Unknown
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,38152,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,38152,Unknown
16,6,47864,Unknown
17,6,443,Encrypted
18,6,38876,Unknown
19,6,443,Encrypted
20,6,443,Encrypted
21,6,47864,Unknown
22,6,443,Encrypted
23,6,443,Encrypted
24,17,,Unknown
25,6,443,Encrypted
26,6,443,Encrypted
27,6,443,Encrypted
28,6,443,Encrypted
29,6,38876,Unknown
30,17,,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,17,,Unknown
34,6,38152,Unknown
35,6,38882,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,38152,Unknown
39,6,443,Encrypted
40,6,38152,Unknown
41,6,443,Encrypted
42,17,,Unknown
43,6,443,Encrypted
44,6,443,Encrypted
45,6,443,Encrypted
46,6,443,Encrypted
47,6,443,Encrypted
48,6,443,Encrypted
49,6,38152,Unknown
50,6,47864,Unknown
51,6,38882,Unknown
52,6,38896,Unknown
53,6,38910,Unknown
54,6,38914,Unknown
55,6,443,Encrypted
56,6,443,Encrypted
57,6,443,Encrypted
58,6,443,Encrypted
59,6,443,Encrypted
60,6,38876,Unknown
61,6,38914,Unknown
62,6,38164,Unknown
63,6,47866,Unknown
64,6,47882,Unknown
65,6,443,Encrypted
66,6,443,Encrypted
67,17,,Unknown
68,6,443,Encrypted
69,6,443,Encrypted
70,6,443,Encrypted
71,6,443,Encrypted
72,6,443,Encrypted
73,6,443,Encrypted
74,17,,Unknown
75,17,,Unknown
76,6,443,Encrypted
77,6,443,Encrypted
78,6,443,Encrypted
79,6,443,Encrypted
80,6,38152,Unknown
81,6,47864,Unknown
82,6,38876,Unknown
83,6,38882,Unknown
84,6,38896,Unknown
85,6,38910,Unknown
86,6,38164,Unknown
87,6,47866,Unknown
88,6,47882,Unknown
89,6,38382,Unknown
90,6,48488,Unknown
91,6,48500,Unknown
92,6,48502,Unknown
93,6,48514,Unknown
94,17,,Unknown
95,6,443,Encrypted
96,17,,Unknown
97,6,443,Encrypted
98,6,443,Encrypted
99,6,443,Encrypted
100,6,443,Encrypted
101,6,443,Encrypted
102,6,443,Encrypted
103,6,443,Encrypted
104,6,443,Encrypted
105,6,443,Encrypted
106,6,443,Encrypted
107,6,38152,Unknown
108,6,38914,Unknown
109,6,48488,Unknown
110,6,48500,Unknown
111,6,48502,Unknown
112,6,48514,Unknown
113,6,40998,Unknown
114,6,443,Encrypted
115,6,443,Encrypted
116,6,443,Encrypted
117,6,443,Encrypted
118,6,443,Encrypted
119,6,443,Encrypted
120,6,443,Encrypted
121,6,38152,Unknown
122,6,38882,Unknown
123,6,38382,Unknown
124,6,40998,Unknown
125,6,46872,Unknown
126,6,443,Encrypted
127,6,443,Encrypted
128,6,46872,Unknown
129,6,443,Encrypted
130,6,38914,Unknown
131,6,40998,Unknown
132,6,443,Encrypted
133,6,443,Encrypted
134,6,40998,Unknown
135,6,46872,Unknown
136,6,443,Encrypted
137,6,443,Encrypted
138,6,46872,Unknown
139,6,443,Encrypted
140,6,46872,Unknown
141,6,443,Encrypted
142,6,40998,Unknown
143,6,443,Encrypted
144,6,40998,Unknown
145,6,38876,Unknown
146,6,443,Encrypted
147,6,443,Encrypted
148,6,40998,Unknown
149,6,443,Encrypted
150,6,47864,Unknown
151,6,38876,Unknown
152,6,38896,Unknown
153,6,38910,Unknown
154,6,38368,Unknown
155,6,443,Encrypted
156,6,443,Encrypted
157,6,443,Encrypted
158,6,443,Encrypted
159,6,443,Encrypted
160,6,47864,Unknown
161,6,38876,Unknown
162,6,38164,Unknown
163,6,47866,Unknown
164,6,443,Encrypted
165,6,443,Encrypted
166,6,40998,Unknown
167,6,47882,Unknown
168,6,443,Encrypted
169,6,47882,Unknown
170,6,443,Encrypted
171,6,48488,Unknown
172,6,48500,Unknown
173,6,48502,Unknown
174,6,48514,Unknown
175,6,443,Encrypted
176,6,443,Encrypted
177,6,443,Encrypted
178,6,443,Encrypted
179,6,443,Encrypted
180,6,38368,Unknown
181,6,38152,Unknown
182,6,38882,Unknown
183,6,38382,Unknown
184,6,48488,Unknown
185,6,40998,Unknown
186,6,443,Encrypted
187,6,443,Encrypted
188,6,443,Encrypted
189,6,443,Encrypted
190,6,38882,Unknown
191,6,443,Encrypted
192,6,443,Encrypted
193,6,443,Encrypted
194,6,443,Encrypted
195,6,443,Encrypted
196,6,443,Encrypted
197,6,443,Encrypted
198,6,443,Encrypted
199,6,38152,Unknown
200,6,38876,Unknown
201,6,38882,Unknown
202,6,38896,Unknown
203,6,38910,Unknown
204,6,38914,Unknown
205,6,38164,Unknown
206,6,47882,Unknown
207,6,48500,Unknown
208,6,48502,Unknown
209,6,38368,Unknown
210,6,443,Encrypted
211,6,443,Encrypted
212,6,443,Encrypted
213,6,443,Encrypted
214,6,38914,Unknown
215,6,443,Encrypted
216,6,443,Encrypted
217,6,443,Encrypted
218,6,38876,Unknown
219,6,38914,Unknown
220,6,48514,Unknown
221,6,38368,Unknown
222,6,443,Encrypted
223,6,443,Encrypted
224,6,443,Encrypted
225,6,38876,Unknown
226,6,47866,Unknown
227,6,38368,Unknown
228,6,38876,Unknown
229,6,443,Encrypted
230,6,38368,Unknown
231,6,443,Encrypted
232,6,443,Encrypted
233,6,443,Encrypted
234,6,38382,Unknown
235,6,48488,Unknown
236,6,38368,Unknown
237,6,38368,Unknown
238,6,38368,Unknown
239,6,443,Encrypted
240,6,38368,Unknown
241,6,38368,Unknown
242,6,443,Encrypted
243,6,38368,Unknown
244,6,38368,Unknown
245,6,443,Encrypted
246,6,38368,Unknown
247,6,38368,Unknown
248,6,443,Encrypted
249,6,38368,Unknown
250,6,38368,Unknown
251,6,47864,Unknown
252,6,38368,Unknown
253,6,443,Encrypted
254,6,38876,Unknown
255,6,38896,Unknown
256,6,38910,Unknown
257,6,38164,Unknown
258,6,48500,Unknown
259,6,48502,Unknown
260,6,443,Encrypted
261,6,38896,Unknown
