frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,17,,Unknown
6,6,443,Encrypted
7,17,,Unknown
8,17,,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,443,Encrypted
14,6,443,Encrypted
15,6,443,Encrypted
16,17,,Unknown
17,6,47412,Unknown
18,6,443,Encrypted
19,6,443,Encrypted
20,6,47412,Unknown
21,17,,Unknown
22,17,,Unknown
23,6,443,Encrypted
24,6,40602,Unknown
25,6,443,Encrypted
26,6,49126,Unknown
27,6,443,Encrypted
28,6,443,Encrypted
29,6,40602,Unknown
30,6,40626,Unknown
31,6,443,Encrypted
32,6,40614,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,443,Encrypted
36,6,40626,Unknown
37,6,49126,Unknown
38,6,40632,Unknown
39,6,443,Encrypted
40,6,443,Encrypted
41,6,443,Encrypted
42,6,40614,Unknown
43,6,40632,Unknown
44,6,40028,Unknown
45,6,40042,Unknown
46,6,443,Encrypted
47,6,443,Encrypted
48,6,40044,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,443,Encrypted
52,6,40028,Unknown
53,6,40042,Unknown
54,6,443,Encrypted
55,6,40044,Unknown
56,6,49126,Unknown
57,6,443,Encrypted
58,6,443,Encrypted
59,6,49126,Unknown
60,6,443,Encrypted
61,6,49126,Unknown
62,6,47412,Unknown
63,6,443,Encrypted
64,6,47412,Unknown
65,6,443,Encrypted
66,6,443,Encrypted
67,6,47412,Unknown
68,17,,Unknown
69,6,443,Encrypted
70,6,443,Encrypted
71,6,443,Encrypted
72,6,443,Encrypted
73,6,40602,Unknown
74,6,40626,Unknown
75,6,443,Encrypted
76,6,443,Encrypted
77,6,443,Encrypted
78,6,40602,Unknown
79,6,40042,Unknown
80,6,443,Encrypted
81,6,40042,Unknown
82,6,443,Encrypted
83,6,40614,Unknown
84,6,40632,Unknown
85,6,40028,Unknown
86,6,40042,Unknown
87,6,40044,Unknown
88,6,443,Encrypted
89,6,443,Encrypted
90,6,443,Encrypted
91,6,443,Encrypted
92,6,443,Encrypted
93,6,443,Encrypted
94,6,40626,Unknown
95,6,443,Encrypted
96,6,443,Encrypted
97,6,40614,Unknown
98,6,40044,Unknown
99,6,443,Encrypted
100,6,443,Encrypted
101,6,40632,Unknown
102,6,40042,Unknown
103,6,47412,Unknown
104,6,47412,Unknown
105,6,443,Encrypted
106,6,443,Encrypted
107,6,47412,Unknown
108,6,443,Encrypted
109,6,47412,Unknown
110,6,443,Encrypted
111,6,47412,Unknown
112,6,443,Encrypted
113,6,47412,Unknown
114,6,443,Encrypted
115,6,40028,Unknown
116,6,44556,Unknown
117,6,443,Encrypted
118,6,44572,Unknown
119,6,443,Encrypted
120,6,443,Encrypted
121,6,443,Encrypted
122,6,44556,Unknown
123,6,44572,Unknown
124,6,44588,Unknown
125,6,443,Encrypted
126,6,443,Encrypted
127,6,44588,Unknown
128,6,44596,Unknown
129,6,443,Encrypted
130,6,443,Encrypted
131,6,44596,Unknown
132,6,40602,Unknown
133,6,40602,Unknown
134,6,443,Encrypted
135,6,40602,Unknown
136,6,443,Encrypted
137,6,40602,Unknown
138,6,443,Encrypted
139,6,40602,Unknown
140,6,443,Encrypted
141,6,40602,Unknown
142,6,40626,Unknown
143,6,443,Encrypted
144,6,40626,Unknown
145,6,443,Encrypted
146,6,40626,Unknown
147,6,443,Encrypted
148,6,40626,Unknown
149,6,443,Encrypted
150,6,40602,Unknown
151,6,40614,Unknown
152,6,40044,Unknown
153,6,443,Encrypted
154,6,40614,Unknown
155,6,443,Encrypted
156,6,443,Encrypted
157,6,40614,Unknown
158,6,40044,Unknown
159,6,443,Encrypted
160,6,443,Encrypted
161,6,40614,Unknown
162,6,40614,Unknown
163,6,443,Encrypted
164,6,40602,Unknown
165,6,40042,Unknown
166,6,40632,Unknown
167,6,443,Encrypted
168,6,40042,Unknown
169,6,443,Encrypted
170,6,443,Encrypted
171,6,40632,Unknown
172,6,443,Encrypted
173,6,40602,Unknown
174,6,40632,Unknown
175,6,47412,Unknown
176,6,40028,Unknown
177,6,443,Encrypted
178,6,40028,Unknown
179,6,47412,Unknown
180,6,443,Encrypted
181,6,44572,Unknown
182,6,443,Encrypted
183,6,44556,Unknown
184,6,44588,Unknown
185,6,443,Encrypted
186,6,443,Encrypted
187,6,443,Encrypted
188,6,40602,Unknown
189,6,49126,Unknown
190,6,44572,Unknown
191,6,44596,Unknown
192,6,443,Encrypted
193,6,40626,Unknown
194,6,443,Encrypted
195,6,44556,Unknown
196,6,443,Encrypted
197,6,44596,Unknown
198,6,443,Encrypted
199,6,44588,Unknown
200,6,40602,Unknown
201,6,443,Encrypted
202,6,40602,Unknown
203,6,40602,Unknown
204,6,443,Encrypted
205,17,,Unknown
206,6,40042,Unknown
207,6,44572,Unknown
208,6,443,Encrypted
209,6,44572,Unknown
210,6,443,Encrypted
211,6,443,Encrypted
212,6,44572,Unknown
213,6,443,Encrypted
214,6,44572,Unknown
215,6,443,Encrypted
216,6,44572,Unknown
217,6,40028,Unknown
218,6,40044,Unknown
219,6,44556,Unknown
220,6,443,Encrypted
221,6,40602,Unknown
222,6,44596,Unknown
223,6,44588,Unknown
224,6,443,Encrypted
225,6,443,Encrypted
226,6,443,Encrypted
227,6,44596,Unknown
228,6,443,Encrypted
229,6,443,Encrypted
230,6,44556,Unknown
231,6,443,Encrypted
232,6,44556,Unknown
233,6,44572,Unknown
234,6,44588,Unknown
235,6,44596,Unknown
236,6,443,Encrypted
237,6,44588,Unknown
238,6,443,Encrypted
239,6,44572,Unknown
240,17,,Unknown
241,6,443,Encrypted
242,6,443,Encrypted
243,6,44572,Unknown
244,6,443,Encrypted
245,6,44572,Unknown
246,6,44572,Unknown
247,6,443,Encrypted
248,6,443,Encrypted
249,6,44588,Unknown
250,6,443,Encrypted
251,6,44572,Unknown
252,6,443,Encrypted
253,6,44572,Unknown
254,6,40602,Unknown
255,6,44572,Unknown
256,6,443,Encrypted
257,6,44572,Unknown
258,6,443,Encrypted
259,6,40602,Unknown
260,6,443,Encrypted
261,6,40044,Unknown
