frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,48724,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,48724,Unknown
8,17,,Unknown
9,17,,Unknown
10,6,48724,Unknown
11,6,443,Encrypted
12,6,48724,Unknown
13,17,,Unknown
14,17,,Unknown
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,17,,Unknown
20,6,48724,Unknown
21,17,,Unknown
22,6,443,Encrypted
23,6,443,Encrypted
24,6,443,Encrypted
25,17,,Unknown
26,6,443,Encrypted
27,6,443,Encrypted
28,6,443,Encrypted
29,17,,Unknown
30,6,46936,Unknown
31,6,43364,Unknown
32,6,45788,Unknown
33,17,,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,443,Encrypted
37,6,443,Encrypted
38,6,443,Encrypted
39,6,443,Encrypted
40,6,46936,Unknown
41,6,43364,Unknown
42,6,45788,Unknown
43,17,,Unknown
44,6,443,Encrypted
45,6,443,Encrypted
46,6,443,Encrypted
47,6,443,Encrypted
48,6,443,Encrypted
49,6,48724,Unknown
50,6,43366,Unknown
51,6,443,Encrypted
52,6,443,Encrypted
53,6,443,Encrypted
54,6,48724,Unknown
55,6,43366,Unknown
56,6,43376,Unknown
57,6,443,Encrypted
58,6,443,Encrypted
59,6,43376,Unknown
60,17,,Unknown
61,6,43384,Unknown
62,6,443,Encrypted
63,6,853,Unknown
64,6,443,Encrypted
65,6,43384,Unknown
66,6,45796,Unknown
67,6,45798,Unknown
68,6,443,Encrypted
69,6,443,Encrypted
70,6,443,Encrypted
71,6,443,Encrypted
72,6,45796,Unknown
73,6,45798,Unknown
74,6,45788,Unknown
75,6,443,Encrypted
76,6,46936,Unknown
77,6,45788,Unknown
78,6,443,Encrypted
79,6,443,Encrypted
80,6,46936,Unknown
81,6,45788,Unknown
82,6,443,Encrypted
83,6,443,Encrypted
84,6,46936,Unknown
85,6,443,Encrypted
86,6,443,Encrypted
87,6,43364,Unknown
88,6,45788,Unknown
89,6,443,Encrypted
90,6,443,Encrypted
91,6,443,Encrypted
92,6,46936,Unknown
93,6,43364,Unknown
94,6,42646,Unknown
95,6,443,Encrypted
96,6,42640,Unknown
97,6,443,Encrypted
98,6,443,Encrypted
99,6,42646,Unknown
100,6,443,Encrypted
101,6,42640,Unknown
102,6,42660,Unknown
103,6,38910,Unknown
104,6,42668,Unknown
105,6,443,Encrypted
106,6,443,Encrypted
107,6,443,Encrypted
108,6,443,Encrypted
109,6,38910,Unknown
110,6,443,Encrypted
111,6,443,Encrypted
112,6,42660,Unknown
113,6,42668,Unknown
114,6,43366,Unknown
115,6,443,Encrypted
116,6,43366,Unknown
117,6,43376,Unknown
118,6,443,Encrypted
119,6,443,Encrypted
120,6,43376,Unknown
121,6,443,Encrypted
122,6,43366,Unknown
123,6,43376,Unknown
124,6,443,Encrypted
125,6,443,Encrypted
126,6,43366,Unknown
127,6,43376,Unknown
128,6,443,Encrypted
129,6,443,Encrypted
130,6,443,Encrypted
131,6,43366,Unknown
132,6,443,Encrypted
133,6,43376,Unknown
