frame_no,ip,domain
1,20.109.35.196,mymedicalguardian.com
2,20.109.35.196,mymedicalguardian.com
24,13.59.212.206,ws-us2.pusher.com
24,3.136.24.113,ws-us2.pusher.com
24,18.224.247.9,ws-us2.pusher.com
24,3.21.144.98,ws-us2.pusher.com
24,3.16.62.71,ws-us2.pusher.com
24,3.20.21.231,ws-us2.pusher.com
24,3.140.39.80,ws-us2.pusher.com
24,3.18.79.247,ws-us2.pusher.com
26,13.59.212.206,ws-us2.pusher.com
26,3.136.24.113,ws-us2.pusher.com
26,18.224.247.9,ws-us2.pusher.com
26,3.21.144.98,ws-us2.pusher.com
26,3.16.62.71,ws-us2.pusher.com
26,3.20.21.231,ws-us2.pusher.com
26,3.140.39.80,ws-us2.pusher.com
26,3.18.79.247,ws-us2.pusher.com
48,142.251.46.174,clients4.google.com
53,142.251.46.174,clients4.google.com
