frame_no,ip,domain
1,20.109.35.196,mymedicalguardian.com
2,20.109.35.196,mymedicalguardian.com
15,142.251.46.174,clients4.google.com
16,142.251.46.174,clients4.google.com
63,3.16.62.71,ws-us2.pusher.com
63,18.216.126.12,ws-us2.pusher.com
63,18.224.247.9,ws-us2.pusher.com
63,13.59.212.206,ws-us2.pusher.com
63,3.21.144.98,ws-us2.pusher.com
63,3.18.79.247,ws-us2.pusher.com
63,52.14.98.81,ws-us2.pusher.com
63,3.136.24.113,ws-us2.pusher.com
64,3.16.62.71,ws-us2.pusher.com
64,18.216.126.12,ws-us2.pusher.com
64,18.224.247.9,ws-us2.pusher.com
64,13.59.212.206,ws-us2.pusher.com
64,3.21.144.98,ws-us2.pusher.com
64,3.18.79.247,ws-us2.pusher.com
64,52.14.98.81,ws-us2.pusher.com
64,3.136.24.113,ws-us2.pusher.com
