frame_no,ip,domain
1,20.109.35.196,mymedicalguardian.com
2,20.109.35.196,mymedicalguardian.com
27,13.59.212.206,ws-us2.pusher.com
27,52.14.98.81,ws-us2.pusher.com
27,3.140.39.80,ws-us2.pusher.com
27,18.216.126.12,ws-us2.pusher.com
27,3.16.62.71,ws-us2.pusher.com
27,3.21.144.98,ws-us2.pusher.com
27,3.20.21.231,ws-us2.pusher.com
27,3.18.79.247,ws-us2.pusher.com
29,13.59.212.206,ws-us2.pusher.com
29,52.14.98.81,ws-us2.pusher.com
29,3.140.39.80,ws-us2.pusher.com
29,18.216.126.12,ws-us2.pusher.com
29,3.16.62.71,ws-us2.pusher.com
29,3.21.144.98,ws-us2.pusher.com
29,3.20.21.231,ws-us2.pusher.com
29,3.18.79.247,ws-us2.pusher.com
50,142.251.46.174,clients4.google.com
63,142.251.46.174,clients4.google.com
