packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,59,dns,22550,53,10.215.173.1,10.215.173.2,inbound
2,187,dns,53,22550,10.215.173.2,10.215.173.1,inbound
3,60,tcp,55388,443,10.215.173.1,3.39.102.44,outbound
4,48,tcp,443,55388,3.39.102.44,10.215.173.1,inbound
5,40,tcp,55388,443,10.215.173.1,3.39.102.44,outbound
6,552,tls,55388,443,10.215.173.1,3.39.102.44,outbound
7,45,tls,55388,443,10.215.173.1,3.39.102.44,outbound
8,40,tcp,443,55388,3.39.102.44,10.215.173.1,inbound
9,5460,tls,443,55388,3.39.102.44,10.215.173.1,inbound
10,40,tcp,55388,443,10.215.173.1,3.39.102.44,outbound
11,166,tls,55388,443,10.215.173.1,3.39.102.44,outbound
12,40,tcp,443,55388,3.39.102.44,10.215.173.1,inbound
13,211,tls,443,55388,3.39.102.44,10.215.173.1,inbound
14,308,tls,55388,443,10.215.173.1,3.39.102.44,outbound
15,40,tcp,443,55388,3.39.102.44,10.215.173.1,inbound
16,859,tls,443,55388,3.39.102.44,10.215.173.1,inbound
17,87,tls,55388,443,10.215.173.1,3.39.102.44,outbound
18,40,tcp,443,55388,3.39.102.44,10.215.173.1,inbound
19,83,tls,443,55388,3.39.102.44,10.215.173.1,inbound
20,285,tls,55388,443,10.215.173.1,3.39.102.44,outbound
21,40,tcp,443,55388,3.39.102.44,10.215.173.1,inbound
22,131,tls,443,55388,3.39.102.44,10.215.173.1,inbound
23,103,tls,55388,443,10.215.173.1,3.39.102.44,outbound
24,40,tcp,443,55388,3.39.102.44,10.215.173.1,inbound
25,60,tcp,47672,443,10.215.173.1,3.33.160.75,outbound
26,48,tcp,443,47672,3.33.160.75,10.215.173.1,inbound
27,40,tcp,47672,443,10.215.173.1,3.33.160.75,outbound
28,552,tls,47672,443,10.215.173.1,3.33.160.75,outbound
29,45,tls,47672,443,10.215.173.1,3.33.160.75,outbound
30,40,tcp,443,47672,3.33.160.75,10.215.173.1,inbound
31,196,tls,443,47672,3.33.160.75,10.215.173.1,inbound
32,40,tcp,47672,443,10.215.173.1,3.33.160.75,outbound
33,91,tls,47672,443,10.215.173.1,3.33.160.75,outbound
34,40,tcp,443,47672,3.33.160.75,10.215.173.1,inbound
35,606,tls,47672,443,10.215.173.1,3.33.160.75,outbound
36,40,tcp,443,47672,3.33.160.75,10.215.173.1,inbound
37,118,tls,443,47672,3.33.160.75,10.215.173.1,inbound
38,78,tls,47672,443,10.215.173.1,3.33.160.75,outbound
39,40,tcp,443,47672,3.33.160.75,10.215.173.1,inbound
40,96,tls,443,55388,3.39.102.44,10.215.173.1,inbound
41,40,tcp,55388,443,10.215.173.1,3.39.102.44,outbound
42,3110,tls,443,47672,3.33.160.75,10.215.173.1,inbound
43,40,tcp,47672,443,10.215.173.1,3.33.160.75,outbound
44,71,dns,26402,53,10.215.173.1,10.215.173.2,inbound
45,160,dns,53,26402,10.215.173.2,10.215.173.1,inbound
46,60,tcp,37594,443,10.215.173.1,110.234.25.122,outbound
