packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,59,dns,4663,53,10.215.173.1,10.215.173.2,inbound
2,503,dns,53,4663,10.215.173.2,10.215.173.1,inbound
3,60,tcp,59342,443,10.215.173.1,52.79.107.99,outbound
4,60,tcp,59342,443,10.215.173.1,52.79.107.99,outbound
5,48,tcp,443,59342,52.79.107.99,10.215.173.1,inbound
6,40,tcp,59342,443,10.215.173.1,52.79.107.99,outbound
7,552,tls,59342,443,10.215.173.1,52.79.107.99,outbound
8,45,tls,59342,443,10.215.173.1,52.79.107.99,outbound
9,40,tcp,443,59342,52.79.107.99,10.215.173.1,inbound
10,1607,tls,443,59342,52.79.107.99,10.215.173.1,inbound
11,40,tcp,59342,443,10.215.173.1,52.79.107.99,outbound
12,1488,tcp,443,59342,52.79.107.99,10.215.173.1,inbound
13,40,tcp,59342,443,10.215.173.1,52.79.107.99,outbound
