packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,59,dns,7702,53,10.215.173.1,10.215.173.2,inbound
2,187,dns,53,7702,10.215.173.2,10.215.173.1,inbound
3,60,tcp,54416,443,10.215.173.1,3.39.93.66,outbound
4,48,tcp,443,54416,3.39.93.66,10.215.173.1,inbound
5,40,tcp,54416,443,10.215.173.1,3.39.93.66,outbound
6,552,tls,54416,443,10.215.173.1,3.39.93.66,outbound
7,45,tls,54416,443,10.215.173.1,3.39.93.66,outbound
8,40,tcp,443,54416,3.39.93.66,10.215.173.1,inbound
9,159,tls,443,54416,3.39.93.66,10.215.173.1,inbound
10,40,tcp,54416,443,10.215.173.1,3.39.93.66,outbound
11,5332,tls,443,54416,3.39.93.66,10.215.173.1,inbound
12,40,tcp,54416,443,10.215.173.1,3.39.93.66,outbound
13,49,tls,443,54416,3.39.93.66,10.215.173.1,inbound
14,40,tcp,54416,443,10.215.173.1,3.39.93.66,outbound
15,166,tls,54416,443,10.215.173.1,3.39.93.66,outbound
16,40,tcp,443,54416,3.39.93.66,10.215.173.1,inbound
17,211,tls,443,54416,3.39.93.66,10.215.173.1,inbound
18,308,tls,54416,443,10.215.173.1,3.39.93.66,outbound
19,40,tcp,443,54416,3.39.93.66,10.215.173.1,inbound
20,859,tls,443,54416,3.39.93.66,10.215.173.1,inbound
21,87,tls,54416,443,10.215.173.1,3.39.93.66,outbound
22,40,tcp,443,54416,3.39.93.66,10.215.173.1,inbound
23,83,tls,443,54416,3.39.93.66,10.215.173.1,inbound
24,285,tls,54416,443,10.215.173.1,3.39.93.66,outbound
25,40,tcp,443,54416,3.39.93.66,10.215.173.1,inbound
26,131,tls,443,54416,3.39.93.66,10.215.173.1,inbound
27,103,tls,54416,443,10.215.173.1,3.39.93.66,outbound
28,40,tcp,443,54416,3.39.93.66,10.215.173.1,inbound
29,60,tcp,48036,443,10.215.173.1,3.33.160.75,outbound
30,48,tcp,443,48036,3.33.160.75,10.215.173.1,inbound
31,40,tcp,48036,443,10.215.173.1,3.33.160.75,outbound
32,552,tls,48036,443,10.215.173.1,3.33.160.75,outbound
33,45,tls,48036,443,10.215.173.1,3.33.160.75,outbound
34,40,tcp,443,48036,3.33.160.75,10.215.173.1,inbound
35,145,tls,443,48036,3.33.160.75,10.215.173.1,inbound
36,40,tcp,48036,443,10.215.173.1,3.33.160.75,outbound
37,91,tls,443,48036,3.33.160.75,10.215.173.1,inbound
38,40,tcp,48036,443,10.215.173.1,3.33.160.75,outbound
39,91,tls,48036,443,10.215.173.1,3.33.160.75,outbound
40,40,tcp,443,48036,3.33.160.75,10.215.173.1,inbound
41,606,tls,48036,443,10.215.173.1,3.33.160.75,outbound
42,40,tcp,443,48036,3.33.160.75,10.215.173.1,inbound
43,109,tls,443,48036,3.33.160.75,10.215.173.1,inbound
44,78,tls,48036,443,10.215.173.1,3.33.160.75,outbound
45,40,tcp,443,48036,3.33.160.75,10.215.173.1,inbound
46,78,tls,443,48036,3.33.160.75,10.215.173.1,inbound
47,96,tls,443,54416,3.39.93.66,10.215.173.1,inbound
48,40,tcp,48036,443,10.215.173.1,3.33.160.75,outbound
49,40,tcp,54416,443,10.215.173.1,3.39.93.66,outbound
50,3144,tls,443,48036,3.33.160.75,10.215.173.1,inbound
51,40,tcp,48036,443,10.215.173.1,3.33.160.75,outbound
52,87,tls,54416,443,10.215.173.1,3.39.93.66,outbound
