packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,59,dns,7662,53,10.215.173.1,10.215.173.2,inbound
2,187,dns,53,7662,10.215.173.2,10.215.173.1,inbound
3,60,tcp,58966,443,10.215.173.1,52.79.107.99,outbound
4,48,tcp,443,58966,52.79.107.99,10.215.173.1,inbound
5,40,tcp,58966,443,10.215.173.1,52.79.107.99,outbound
6,552,tls,58966,443,10.215.173.1,52.79.107.99,outbound
7,40,tcp,443,58966,52.79.107.99,10.215.173.1,inbound
8,45,tls,58966,443,10.215.173.1,52.79.107.99,outbound
9,40,tcp,443,58966,52.79.107.99,10.215.173.1,inbound
10,159,tls,443,58966,52.79.107.99,10.215.173.1,inbound
11,40,tcp,58966,443,10.215.173.1,52.79.107.99,outbound
12,5332,tls,443,58966,52.79.107.99,10.215.173.1,inbound
13,40,tcp,58966,443,10.215.173.1,52.79.107.99,outbound
14,49,tls,443,58966,52.79.107.99,10.215.173.1,inbound
15,40,tcp,58966,443,10.215.173.1,52.79.107.99,outbound
16,166,tls,58966,443,10.215.173.1,52.79.107.99,outbound
17,40,tcp,443,58966,52.79.107.99,10.215.173.1,inbound
18,211,tls,443,58966,52.79.107.99,10.215.173.1,inbound
19,308,tls,58966,443,10.215.173.1,52.79.107.99,outbound
20,40,tcp,443,58966,52.79.107.99,10.215.173.1,inbound
21,859,tls,443,58966,52.79.107.99,10.215.173.1,inbound
22,87,tls,58966,443,10.215.173.1,52.79.107.99,outbound
23,40,tcp,443,58966,52.79.107.99,10.215.173.1,inbound
24,83,tls,443,58966,52.79.107.99,10.215.173.1,inbound
25,285,tls,58966,443,10.215.173.1,52.79.107.99,outbound
26,40,tcp,443,58966,52.79.107.99,10.215.173.1,inbound
27,131,tls,443,58966,52.79.107.99,10.215.173.1,inbound
28,103,tls,58966,443,10.215.173.1,52.79.107.99,outbound
29,40,tcp,443,58966,52.79.107.99,10.215.173.1,inbound
30,60,tcp,47720,443,10.215.173.1,3.33.160.75,outbound
31,48,tcp,443,47720,3.33.160.75,10.215.173.1,inbound
32,40,tcp,47720,443,10.215.173.1,3.33.160.75,outbound
33,552,tls,47720,443,10.215.173.1,3.33.160.75,outbound
