packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,59,dns,14264,53,10.215.173.1,10.215.173.2,inbound
2,187,dns,53,14264,10.215.173.2,10.215.173.1,inbound
3,60,tcp,59572,443,10.215.173.1,3.36.173.142,outbound
4,48,tcp,443,59572,3.36.173.142,10.215.173.1,inbound
5,40,tcp,59572,443,10.215.173.1,3.36.173.142,outbound
6,552,tls,59572,443,10.215.173.1,3.36.173.142,outbound
7,45,tls,59572,443,10.215.173.1,3.36.173.142,outbound
8,40,tcp,443,59572,3.36.173.142,10.215.173.1,inbound
9,159,tls,443,59572,3.36.173.142,10.215.173.1,inbound
10,40,tcp,59572,443,10.215.173.1,3.36.173.142,outbound
11,4994,tls,443,59572,3.36.173.142,10.215.173.1,inbound
12,40,tcp,59572,443,10.215.173.1,3.36.173.142,outbound
13,387,tls,443,59572,3.36.173.142,10.215.173.1,inbound
14,40,tcp,59572,443,10.215.173.1,3.36.173.142,outbound
15,166,tls,59572,443,10.215.173.1,3.36.173.142,outbound
16,40,tcp,443,59572,3.36.173.142,10.215.173.1,inbound
17,160,tls,443,59572,3.36.173.142,10.215.173.1,inbound
18,91,tls,443,59572,3.36.173.142,10.215.173.1,inbound
19,40,tcp,59572,443,10.215.173.1,3.36.173.142,outbound
20,308,tls,59572,443,10.215.173.1,3.36.173.142,outbound
21,40,tcp,443,59572,3.36.173.142,10.215.173.1,inbound
22,717,tls,443,59572,3.36.173.142,10.215.173.1,inbound
23,182,tls,443,59572,3.36.173.142,10.215.173.1,inbound
24,40,tcp,59572,443,10.215.173.1,3.36.173.142,outbound
25,87,tls,59572,443,10.215.173.1,3.36.173.142,outbound
26,40,tcp,443,59572,3.36.173.142,10.215.173.1,inbound
27,83,tls,443,59572,3.36.173.142,10.215.173.1,inbound
28,285,tls,59572,443,10.215.173.1,3.36.173.142,outbound
29,40,tcp,443,59572,3.36.173.142,10.215.173.1,inbound
30,131,tls,443,59572,3.36.173.142,10.215.173.1,inbound
