packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,64,dns,34989,53,10.215.173.1,10.215.173.2,inbound
2,116,dns,53,34989,10.215.173.2,10.215.173.1,inbound
3,60,tcp,55178,443,10.215.173.1,31.13.70.1,outbound
4,60,tcp,55180,443,10.215.173.1,31.13.70.1,outbound
5,60,tcp,55182,443,10.215.173.1,31.13.70.1,outbound
6,48,tcp,443,55178,31.13.70.1,10.215.173.1,inbound
7,40,tcp,55178,443,10.215.173.1,31.13.70.1,outbound
8,71,dns,50934,53,10.215.173.1,10.215.173.2,inbound
9,552,tls,55178,443,10.215.173.1,31.13.70.1,outbound
10,45,tls,55178,443,10.215.173.1,31.13.70.1,outbound
11,40,tcp,443,55178,31.13.70.1,10.215.173.1,inbound
12,48,tcp,443,55180,31.13.70.1,10.215.173.1,inbound
13,40,tcp,55180,443,10.215.173.1,31.13.70.1,outbound
14,552,tls,55180,443,10.215.173.1,31.13.70.1,outbound
15,45,tls,55180,443,10.215.173.1,31.13.70.1,outbound
16,40,tcp,443,55180,31.13.70.1,10.215.173.1,inbound
17,48,tcp,443,55182,31.13.70.1,10.215.173.1,inbound
18,40,tcp,55182,443,10.215.173.1,31.13.70.1,outbound
19,160,dns,53,50934,10.215.173.2,10.215.173.1,inbound
20,552,tls,55182,443,10.215.173.1,31.13.70.1,outbound
21,45,tls,55182,443,10.215.173.1,31.13.70.1,outbound
22,40,tcp,443,55182,31.13.70.1,10.215.173.1,inbound
23,60,tcp,37274,443,10.215.173.1,110.234.25.122,outbound
24,2800,tls,443,55178,31.13.70.1,10.215.173.1,inbound
25,40,tcp,55178,443,10.215.173.1,31.13.70.1,outbound
26,528,tls,443,55178,31.13.70.1,10.215.173.1,inbound
27,3287,tls,443,55180,31.13.70.1,10.215.173.1,inbound
28,40,tcp,55178,443,10.215.173.1,31.13.70.1,outbound
29,40,tcp,55180,443,10.215.173.1,31.13.70.1,outbound
30,104,tls,55178,443,10.215.173.1,31.13.70.1,outbound
31,40,tcp,443,55178,31.13.70.1,10.215.173.1,inbound
32,3287,tls,443,55182,31.13.70.1,10.215.173.1,inbound
33,40,tcp,55182,443,10.215.173.1,31.13.70.1,outbound
34,104,tls,55180,443,10.215.173.1,31.13.70.1,outbound
35,749,tls,55178,443,10.215.173.1,31.13.70.1,outbound
36,104,tls,55182,443,10.215.173.1,31.13.70.1,outbound
37,40,tcp,443,55178,31.13.70.1,10.215.173.1,inbound
38,40,tcp,443,55180,31.13.70.1,10.215.173.1,inbound
39,40,tcp,443,55182,31.13.70.1,10.215.173.1,inbound
40,48,tcp,443,37274,110.234.25.122,10.215.173.1,inbound
41,449,tls,55180,443,10.215.173.1,31.13.70.1,outbound
42,749,tls,55182,443,10.215.173.1,31.13.70.1,outbound
43,40,tcp,37274,443,10.215.173.1,110.234.25.122,outbound
44,40,tcp,443,55180,31.13.70.1,10.215.173.1,inbound
45,40,tcp,443,55182,31.13.70.1,10.215.173.1,inbound
46,552,tls,37274,443,10.215.173.1,110.234.25.122,outbound
47,45,tls,37274,443,10.215.173.1,110.234.25.122,outbound
48,40,tcp,443,37274,110.234.25.122,10.215.173.1,inbound
49,217,tls,443,55178,31.13.70.1,10.215.173.1,inbound
50,217,tls,443,55180,31.13.70.1,10.215.173.1,inbound
51,217,tls,443,55182,31.13.70.1,10.215.173.1,inbound
52,2936,tls,443,37274,110.234.25.122,10.215.173.1,inbound
53,40,tcp,37274,443,10.215.173.1,110.234.25.122,outbound
54,1240,tcp,443,37274,110.234.25.122,10.215.173.1,inbound
55,40,tcp,37274,443,10.215.173.1,110.234.25.122,outbound
56,459,tls,443,37274,110.234.25.122,10.215.173.1,inbound
57,40,tcp,37274,443,10.215.173.1,110.234.25.122,outbound
58,166,tls,37274,443,10.215.173.1,110.234.25.122,outbound
59,40,tcp,443,37274,110.234.25.122,10.215.173.1,inbound
60,40,tcp,55178,443,10.215.173.1,31.13.70.1,outbound
61,40,tcp,55182,443,10.215.173.1,31.13.70.1,outbound
62,40,tcp,55180,443,10.215.173.1,31.13.70.1,outbound
63,330,tls,443,37274,110.234.25.122,10.215.173.1,inbound
64,338,tls,37274,443,10.215.173.1,110.234.25.122,outbound
65,40,tcp,443,37274,110.234.25.122,10.215.173.1,inbound
66,1375,tls,443,55178,31.13.70.1,10.215.173.1,inbound
67,40,tcp,55178,443,10.215.173.1,31.13.70.1,outbound
68,449,tls,55178,443,10.215.173.1,31.13.70.1,outbound
69,40,tcp,443,55178,31.13.70.1,10.215.173.1,inbound
70,1445,tls,443,55180,31.13.70.1,10.215.173.1,inbound
71,40,tcp,55180,443,10.215.173.1,31.13.70.1,outbound
72,458,tls,55180,443,10.215.173.1,31.13.70.1,outbound
73,40,tcp,443,55180,31.13.70.1,10.215.173.1,inbound
74,1375,tls,443,55182,31.13.70.1,10.215.173.1,inbound
75,40,tcp,55182,443,10.215.173.1,31.13.70.1,outbound
76,397,tls,443,37274,110.234.25.122,10.215.173.1,inbound
77,475,tls,37274,443,10.215.173.1,110.234.25.122,outbound
