packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,59,dns,50810,53,10.215.173.1,10.215.173.2,inbound
2,187,dns,53,50810,10.215.173.2,10.215.173.1,inbound
3,60,tcp,56718,443,10.215.173.1,3.37.220.195,outbound
4,48,tcp,443,56718,3.37.220.195,10.215.173.1,inbound
5,40,tcp,56718,443,10.215.173.1,3.37.220.195,outbound
6,552,tls,56718,443,10.215.173.1,3.37.220.195,outbound
7,45,tls,56718,443,10.215.173.1,3.37.220.195,outbound
8,40,tcp,443,56718,3.37.220.195,10.215.173.1,inbound
9,159,tls,443,56718,3.37.220.195,10.215.173.1,inbound
10,40,tcp,56718,443,10.215.173.1,3.37.220.195,outbound
11,1488,tls,443,56718,3.37.220.195,10.215.173.1,inbound
12,40,tcp,56718,443,10.215.173.1,3.37.220.195,outbound
13,3546,tls,443,56718,3.37.220.195,10.215.173.1,inbound
14,40,tcp,56718,443,10.215.173.1,3.37.220.195,outbound
15,387,tls,443,56718,3.37.220.195,10.215.173.1,inbound
16,40,tcp,56718,443,10.215.173.1,3.37.220.195,outbound
17,166,tls,56718,443,10.215.173.1,3.37.220.195,outbound
18,40,tcp,443,56718,3.37.220.195,10.215.173.1,inbound
19,160,tls,443,56718,3.37.220.195,10.215.173.1,inbound
20,91,tls,443,56718,3.37.220.195,10.215.173.1,inbound
21,40,tcp,56718,443,10.215.173.1,3.37.220.195,outbound
22,308,tls,56718,443,10.215.173.1,3.37.220.195,outbound
23,40,tcp,443,56718,3.37.220.195,10.215.173.1,inbound
24,859,tls,443,56718,3.37.220.195,10.215.173.1,inbound
25,87,tls,56718,443,10.215.173.1,3.37.220.195,outbound
26,40,tcp,443,56718,3.37.220.195,10.215.173.1,inbound
27,83,tls,443,56718,3.37.220.195,10.215.173.1,inbound
28,285,tls,56718,443,10.215.173.1,3.37.220.195,outbound
29,40,tcp,443,56718,3.37.220.195,10.215.173.1,inbound
30,131,tls,443,56718,3.37.220.195,10.215.173.1,inbound
31,103,tls,56718,443,10.215.173.1,3.37.220.195,outbound
32,40,tcp,443,56718,3.37.220.195,10.215.173.1,inbound
33,60,tcp,47924,443,10.215.173.1,3.33.160.75,outbound
34,48,tcp,443,47924,3.33.160.75,10.215.173.1,inbound
35,40,tcp,47924,443,10.215.173.1,3.33.160.75,outbound
36,552,tls,47924,443,10.215.173.1,3.33.160.75,outbound
37,45,tls,47924,443,10.215.173.1,3.33.160.75,outbound
38,40,tcp,443,47924,3.33.160.75,10.215.173.1,inbound
39,196,tls,443,47924,3.33.160.75,10.215.173.1,inbound
40,40,tcp,47924,443,10.215.173.1,3.33.160.75,outbound
41,91,tls,47924,443,10.215.173.1,3.33.160.75,outbound
42,40,tcp,443,47924,3.33.160.75,10.215.173.1,inbound
43,606,tls,47924,443,10.215.173.1,3.33.160.75,outbound
44,40,tcp,443,47924,3.33.160.75,10.215.173.1,inbound
45,147,tls,443,47924,3.33.160.75,10.215.173.1,inbound
46,78,tls,47924,443,10.215.173.1,3.33.160.75,outbound
47,40,tcp,443,47924,3.33.160.75,10.215.173.1,inbound
48,96,tls,443,56718,3.37.220.195,10.215.173.1,inbound
49,40,tcp,56718,443,10.215.173.1,3.37.220.195,outbound
50,3144,tls,443,47924,3.33.160.75,10.215.173.1,inbound
51,40,tcp,47924,443,10.215.173.1,3.33.160.75,outbound
52,71,dns,2167,53,10.215.173.1,10.215.173.2,inbound
53,160,dns,53,2167,10.215.173.2,10.215.173.1,inbound
54,60,tcp,37846,443,10.215.173.1,110.234.25.122,outbound
55,60,tcp,37848,443,10.215.173.1,110.234.25.122,outbound
56,48,tcp,443,37846,110.234.25.122,10.215.173.1,inbound
57,40,tcp,37846,443,10.215.173.1,110.234.25.122,outbound
