frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,443,Encrypted
14,6,59178,Unknown
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,59178,Unknown
19,6,59180,Unknown
20,6,443,Encrypted
21,6,443,Encrypted
22,6,443,Encrypted
23,6,59180,Unknown
24,6,59182,Unknown
25,6,443,Encrypted
26,6,443,Encrypted
27,6,443,Encrypted
28,6,59182,Unknown
29,6,59184,Unknown
30,6,443,Encrypted
31,6,443,Encrypted
32,6,443,Encrypted
33,6,59184,Unknown
34,6,59186,Unknown
35,6,443,Encrypted
36,6,443,Encrypted
37,6,443,Encrypted
38,6,59186,Unknown
39,6,59188,Unknown
40,6,443,Encrypted
41,6,59190,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,443,Encrypted
45,6,59188,Unknown
46,6,59192,Unknown
47,6,443,Encrypted
48,6,443,Encrypted
49,6,443,Encrypted
50,6,443,Encrypted
51,6,443,Encrypted
52,6,59190,Unknown
53,6,59192,Unknown
54,6,59194,Unknown
55,6,443,Encrypted
56,6,443,Encrypted
57,6,443,Encrypted
58,6,59194,Unknown
59,6,59178,Unknown
60,6,443,Encrypted
61,6,59178,Unknown
62,6,443,Encrypted
63,6,443,Encrypted
64,6,59178,Unknown
65,6,443,Encrypted
66,6,59178,Unknown
67,6,443,Encrypted
68,6,59178,Unknown
69,6,59180,Unknown
70,6,443,Encrypted
71,6,59180,Unknown
72,6,443,Encrypted
73,6,443,Encrypted
74,6,443,Encrypted
75,6,59180,Unknown
76,6,59180,Unknown
77,6,443,Encrypted
78,6,59178,Unknown
79,6,59182,Unknown
80,6,443,Encrypted
81,6,59182,Unknown
82,6,443,Encrypted
83,6,59182,Unknown
84,6,443,Encrypted
85,6,443,Encrypted
86,6,59182,Unknown
87,6,59184,Unknown
88,6,443,Encrypted
89,6,443,Encrypted
90,6,443,Encrypted
91,6,443,Encrypted
92,6,59184,Unknown
93,6,59182,Unknown
94,6,59184,Unknown
95,6,443,Encrypted
96,6,59182,Unknown
97,6,443,Encrypted
98,6,59178,Unknown
99,6,59186,Unknown
100,6,443,Encrypted
101,6,59186,Unknown
102,6,443,Encrypted
103,6,443,Encrypted
104,6,443,Encrypted
105,6,59186,Unknown
106,6,59186,Unknown
107,6,443,Encrypted
108,6,59178,Unknown
109,6,59188,Unknown
110,6,443,Encrypted
111,6,59192,Unknown
112,6,443,Encrypted
113,6,59192,Unknown
114,6,443,Encrypted
115,6,59190,Unknown
116,6,59192,Unknown
117,6,443,Encrypted
118,6,443,Encrypted
119,6,443,Encrypted
120,6,443,Encrypted
121,6,59192,Unknown
122,6,59188,Unknown
123,6,59190,Unknown
124,6,59192,Unknown
125,6,59194,Unknown
126,6,443,Encrypted
127,6,443,Encrypted
128,6,443,Encrypted
129,6,443,Encrypted
130,6,443,Encrypted
131,6,59188,Unknown
132,6,443,Encrypted
133,6,443,Encrypted
134,6,443,Encrypted
135,6,443,Encrypted
136,6,59190,Unknown
137,6,443,Encrypted
138,6,443,Encrypted
139,6,59194,Unknown
140,6,59178,Unknown
141,6,59182,Unknown
142,6,59188,Unknown
143,6,59190,Unknown
144,6,59194,Unknown
145,6,443,Encrypted
146,6,59182,Unknown
147,6,443,Encrypted
148,6,59182,Unknown
149,6,59178,Unknown
150,6,59178,Unknown
151,6,443,Encrypted
152,6,443,Encrypted
153,6,59178,Unknown
154,6,59178,Unknown
155,6,59178,Unknown
156,6,443,Encrypted
157,6,59182,Unknown
158,6,59182,Unknown
159,6,443,Encrypted
160,6,443,Encrypted
161,6,59182,Unknown
162,6,59178,Unknown
163,6,59178,Unknown
164,6,59182,Unknown
165,6,443,Encrypted
166,6,59182,Unknown
167,6,443,Encrypted
168,6,59178,Unknown
169,6,59178,Unknown
170,6,443,Encrypted
171,6,59182,Unknown
172,6,59182,Unknown
173,6,443,Encrypted
174,6,59178,Unknown
175,6,59182,Unknown
176,6,59182,Unknown
177,6,443,Encrypted
178,6,59178,Unknown
179,6,443,Encrypted
180,6,59178,Unknown
181,6,59182,Unknown
182,6,443,Encrypted
183,6,443,Encrypted
184,6,443,Encrypted
185,6,59182,Unknown
186,6,443,Encrypted
187,6,59182,Unknown
188,6,59182,Unknown
189,6,443,Encrypted
190,6,443,Encrypted
191,6,59182,Unknown
192,6,443,Encrypted
193,6,59182,Unknown
194,6,443,Encrypted
195,6,59182,Unknown
196,6,59182,Unknown
197,6,443,Encrypted
198,6,59182,Unknown
199,6,443,Encrypted
200,6,59182,Unknown
201,6,443,Encrypted
202,6,443,Encrypted
203,6,59178,Unknown
204,6,443,Encrypted
205,6,59178,Unknown
206,6,59178,Unknown
207,6,443,Encrypted
208,6,59178,Unknown
209,6,443,Encrypted
210,6,443,Encrypted
211,6,59182,Unknown
212,6,443,Encrypted
213,6,59178,Unknown
214,6,443,Encrypted
215,6,59178,Unknown
216,6,443,Encrypted
217,6,59178,Unknown
218,6,443,Encrypted
219,6,59178,Unknown
220,6,59182,Unknown
221,6,443,Encrypted
222,6,59182,Unknown
223,6,443,Encrypted
224,6,59178,Unknown
225,6,59178,Unknown
226,6,443,Encrypted
227,6,59178,Unknown
228,6,443,Encrypted
