frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,17,,Unknown
5,6,47086,Unknown
6,6,443,Encrypted
7,6,443,Encrypted
8,6,47086,Unknown
9,17,,Unknown
10,6,443,Encrypted
11,6,47086,Unknown
12,17,,Unknown
13,17,,Unknown
14,6,443,Encrypted
15,6,47086,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,47086,Unknown
19,6,443,Encrypted
20,6,47086,Unknown
21,6,56154,Unknown
22,6,443,Encrypted
23,6,443,Encrypted
24,6,443,Encrypted
25,6,56154,Unknown
26,6,47086,Unknown
27,6,56154,Unknown
28,6,443,Encrypted
29,6,56154,Unknown
30,6,443,Encrypted
31,6,443,Encrypted
32,6,56154,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,56154,Unknown
36,6,443,Encrypted
37,6,56154,Unknown
38,6,443,Encrypted
39,6,56154,Unknown
40,6,443,Encrypted
41,6,56154,Unknown
42,6,56154,Unknown
43,6,443,Encrypted
44,6,56154,Unknown
45,6,56154,Unknown
46,6,56154,Unknown
47,6,443,Encrypted
48,6,56154,Unknown
49,6,443,Encrypted
50,17,,Unknown
51,6,443,Encrypted
52,17,,Unknown
53,6,443,Encrypted
54,6,443,Encrypted
55,6,443,Encrypted
56,6,443,Encrypted
57,17,,Unknown
58,6,443,Encrypted
59,6,443,Encrypted
60,6,443,Encrypted
61,6,443,Encrypted
62,6,443,Encrypted
63,6,443,Encrypted
64,6,443,Encrypted
65,6,443,Encrypted
66,6,443,Encrypted
67,6,443,Encrypted
68,6,443,Encrypted
69,6,443,Encrypted
70,6,443,Encrypted
71,6,443,Encrypted
72,6,443,Encrypted
73,6,443,Encrypted
74,6,443,Encrypted
75,6,443,Encrypted
76,6,443,Encrypted
77,6,443,Encrypted
78,6,443,Encrypted
79,6,443,Encrypted
80,6,443,Encrypted
81,6,443,Encrypted
82,6,56158,Unknown
83,6,48322,Unknown
84,6,56164,Unknown
85,6,48326,Unknown
86,6,56170,Unknown
87,17,,Unknown
88,6,56178,Unknown
89,6,56180,Unknown
90,6,56184,Unknown
91,6,56186,Unknown
92,6,48348,Unknown
93,6,56192,Unknown
94,6,56196,Unknown
95,6,56198,Unknown
96,6,48360,Unknown
97,6,443,Encrypted
98,6,443,Encrypted
99,6,443,Encrypted
100,6,443,Encrypted
101,6,443,Encrypted
102,6,443,Encrypted
103,6,443,Encrypted
104,6,443,Encrypted
105,6,443,Encrypted
106,6,443,Encrypted
107,6,443,Encrypted
108,6,443,Encrypted
109,6,443,Encrypted
110,6,443,Encrypted
111,6,443,Encrypted
112,6,443,Encrypted
113,6,443,Encrypted
114,6,443,Encrypted
115,6,443,Encrypted
116,6,443,Encrypted
117,6,443,Encrypted
118,6,443,Encrypted
119,6,443,Encrypted
120,6,443,Encrypted
121,6,443,Encrypted
122,6,443,Encrypted
123,6,443,Encrypted
124,6,443,Encrypted
125,6,443,Encrypted
126,6,443,Encrypted
127,6,443,Encrypted
128,6,443,Encrypted
129,6,443,Encrypted
130,6,443,Encrypted
131,6,443,Encrypted
132,6,443,Encrypted
133,6,443,Encrypted
