frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,6,443,Encrypted
3,17,,Unknown
4,6,39376,Unknown
5,6,443,Encrypted
6,17,,Unknown
7,6,443,Encrypted
8,6,443,Encrypted
9,6,39376,Unknown
10,6,39376,Unknown
11,6,443,Encrypted
12,6,39376,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,39376,Unknown
16,6,443,Encrypted
17,6,39376,Unknown
18,6,39376,Unknown
19,6,443,Encrypted
20,17,,Unknown
21,17,,Unknown
22,6,443,Encrypted
23,6,50504,Unknown
24,6,443,Encrypted
25,6,443,Encrypted
26,6,443,Encrypted
27,6,50504,Unknown
28,6,50504,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,50504,Unknown
32,6,443,Encrypted
33,6,50504,Unknown
34,17,,Unknown
35,17,,Unknown
36,6,443,Encrypted
37,6,48170,Unknown
38,6,443,Encrypted
39,6,443,Encrypted
40,6,48170,Unknown
41,6,443,Encrypted
42,6,48170,Unknown
43,6,50504,Unknown
44,6,50504,Unknown
45,6,443,Encrypted
46,6,48170,Unknown
47,6,443,Encrypted
48,6,48170,Unknown
49,6,443,Encrypted
50,6,48170,Unknown
51,6,443,Encrypted
52,6,443,Encrypted
53,6,48170,Unknown
54,6,443,Encrypted
55,6,48170,Unknown
56,6,443,Encrypted
57,6,48170,Unknown
58,6,48170,Unknown
59,6,48170,Unknown
60,6,443,Encrypted
61,6,443,Encrypted
62,6,48170,Unknown
63,6,48170,Unknown
64,6,443,Encrypted
65,17,,Unknown
66,6,443,Encrypted
67,6,443,Encrypted
68,6,443,Encrypted
69,17,,Unknown
70,6,443,Encrypted
71,6,443,Encrypted
72,6,443,Encrypted
73,6,443,Encrypted
74,6,443,Encrypted
75,6,443,Encrypted
76,6,443,Encrypted
77,6,443,Encrypted
78,6,443,Encrypted
79,6,443,Encrypted
80,6,443,Encrypted
81,6,443,Encrypted
82,6,443,Encrypted
83,6,443,Encrypted
84,6,443,Encrypted
85,6,443,Encrypted
86,6,443,Encrypted
87,6,443,Encrypted
88,6,443,Encrypted
89,6,443,Encrypted
90,6,48174,Unknown
91,6,48178,Unknown
92,6,48180,Unknown
93,6,48186,Unknown
94,6,48188,Unknown
95,6,48190,Unknown
96,6,48198,Unknown
97,6,443,Encrypted
98,6,443,Encrypted
99,6,443,Encrypted
100,6,443,Encrypted
101,6,443,Encrypted
102,6,443,Encrypted
103,6,443,Encrypted
104,6,443,Encrypted
105,6,443,Encrypted
106,6,443,Encrypted
107,6,443,Encrypted
108,6,48188,Unknown
109,6,48198,Unknown
110,6,443,Encrypted
111,6,443,Encrypted
112,6,443,Encrypted
113,6,443,Encrypted
114,6,48180,Unknown
115,6,48186,Unknown
116,6,443,Encrypted
117,6,443,Encrypted
118,6,443,Encrypted
119,6,443,Encrypted
120,6,443,Encrypted
121,6,443,Encrypted
122,6,48174,Unknown
123,6,48178,Unknown
124,6,48190,Unknown
125,6,48200,Unknown
126,6,443,Encrypted
127,6,48202,Unknown
128,6,443,Encrypted
129,6,48208,Unknown
130,6,443,Encrypted
131,6,443,Encrypted
132,6,443,Encrypted
133,6,443,Encrypted
134,6,443,Encrypted
135,6,48200,Unknown
136,6,48202,Unknown
137,6,443,Encrypted
138,6,443,Encrypted
139,6,48208,Unknown
140,6,48214,Unknown
141,6,443,Encrypted
142,6,443,Encrypted
143,6,443,Encrypted
144,6,48214,Unknown
145,6,48216,Unknown
146,6,443,Encrypted
147,6,443,Encrypted
148,6,443,Encrypted
149,6,48216,Unknown
150,6,48218,Unknown
151,6,443,Encrypted
152,6,48222,Unknown
153,6,443,Encrypted
154,6,443,Encrypted
155,6,443,Encrypted
156,6,443,Encrypted
157,6,443,Encrypted
158,6,48218,Unknown
159,6,48222,Unknown
160,6,48226,Unknown
161,6,48230,Unknown
162,6,443,Encrypted
163,6,443,Encrypted
164,6,443,Encrypted
165,6,443,Encrypted
166,6,443,Encrypted
167,6,443,Encrypted
168,6,48226,Unknown
169,6,48230,Unknown
170,6,48232,Unknown
171,6,48236,Unknown
172,6,48238,Unknown
173,6,48240,Unknown
174,6,443,Encrypted
175,6,443,Encrypted
176,6,443,Encrypted
177,6,443,Encrypted
178,6,443,Encrypted
179,6,443,Encrypted
180,6,443,Encrypted
181,6,443,Encrypted
182,17,,Unknown
183,6,48232,Unknown
184,6,48236,Unknown
185,6,48242,Unknown
186,6,443,Encrypted
187,6,443,Encrypted
188,6,443,Encrypted
189,6,443,Encrypted
190,6,443,Encrypted
191,6,443,Encrypted
192,6,443,Encrypted
193,6,443,Encrypted
194,6,443,Encrypted
195,6,443,Encrypted
196,6,443,Encrypted
197,6,443,Encrypted
198,6,443,Encrypted
199,6,48188,Unknown
200,6,48238,Unknown
201,6,48240,Unknown
202,6,48242,Unknown
203,6,48246,Unknown
204,6,48260,Unknown
205,6,443,Encrypted
206,6,443,Encrypted
207,6,443,Encrypted
208,6,443,Encrypted
209,6,443,Encrypted
210,6,443,Encrypted
211,6,443,Encrypted
212,6,48246,Unknown
213,6,48260,Unknown
214,6,48180,Unknown
215,6,443,Encrypted
216,6,48180,Unknown
217,6,443,Encrypted
218,6,48188,Unknown
219,6,443,Encrypted
220,6,48198,Unknown
221,6,443,Encrypted
222,6,443,Encrypted
223,6,48188,Unknown
224,6,443,Encrypted
225,6,48188,Unknown
226,6,443,Encrypted
227,6,48188,Unknown
228,6,48174,Unknown
229,6,443,Encrypted
230,17,,Unknown
231,6,443,Encrypted
232,6,443,Encrypted
233,6,443,Encrypted
234,6,443,Encrypted
235,6,443,Encrypted
236,6,443,Encrypted
237,6,48174,Unknown
238,6,443,Encrypted
239,6,48174,Unknown
240,6,48188,Unknown
241,6,48216,Unknown
242,6,443,Encrypted
243,6,443,Encrypted
244,6,48216,Unknown
245,6,443,Encrypted
246,6,48216,Unknown
247,6,443,Encrypted
248,6,48216,Unknown
249,6,443,Encrypted
250,6,48216,Unknown
251,6,443,Encrypted
252,6,48216,Unknown
253,6,443,Encrypted
254,6,48216,Unknown
255,6,443,Encrypted
256,6,48188,Unknown
257,6,443,Encrypted
