frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,443,Encrypted
14,6,58562,Unknown
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,58562,Unknown
19,6,58564,Unknown
20,6,443,Encrypted
21,6,443,Encrypted
22,6,443,Encrypted
23,6,58564,Unknown
24,6,58566,Unknown
25,6,443,Encrypted
26,6,443,Encrypted
27,6,443,Encrypted
28,6,58566,Unknown
29,6,58568,Unknown
30,6,443,Encrypted
31,6,443,Encrypted
32,6,443,Encrypted
33,6,58568,Unknown
34,6,50730,Unknown
35,6,443,Encrypted
36,6,443,Encrypted
37,6,443,Encrypted
38,6,50730,Unknown
39,6,50732,Unknown
40,6,443,Encrypted
41,6,443,Encrypted
42,6,443,Encrypted
43,6,50732,Unknown
44,6,50734,Unknown
45,6,443,Encrypted
46,6,50736,Unknown
47,6,443,Encrypted
48,6,50738,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,443,Encrypted
52,6,443,Encrypted
53,6,443,Encrypted
54,6,50734,Unknown
55,6,50736,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,50738,Unknown
59,6,58562,Unknown
60,6,443,Encrypted
61,6,58564,Unknown
62,6,443,Encrypted
63,6,58562,Unknown
64,6,443,Encrypted
65,6,443,Encrypted
66,6,58562,Unknown
67,6,58564,Unknown
68,6,443,Encrypted
69,6,443,Encrypted
70,6,58562,Unknown
71,6,58566,Unknown
72,6,443,Encrypted
73,6,443,Encrypted
74,6,58562,Unknown
75,6,443,Encrypted
76,6,443,Encrypted
77,6,58564,Unknown
78,6,58566,Unknown
79,6,58568,Unknown
80,6,443,Encrypted
81,6,443,Encrypted
82,6,443,Encrypted
83,6,58566,Unknown
84,6,443,Encrypted
85,6,58562,Unknown
86,6,58566,Unknown
87,6,50730,Unknown
88,6,443,Encrypted
89,6,443,Encrypted
90,6,443,Encrypted
91,6,58564,Unknown
92,6,443,Encrypted
93,6,58562,Unknown
94,6,58564,Unknown
95,6,443,Encrypted
96,6,443,Encrypted
97,6,58568,Unknown
98,6,443,Encrypted
99,6,58562,Unknown
100,6,58568,Unknown
101,6,50730,Unknown
102,6,443,Encrypted
103,6,443,Encrypted
104,6,50730,Unknown
105,6,50732,Unknown
106,6,50734,Unknown
107,6,50738,Unknown
108,6,443,Encrypted
109,6,443,Encrypted
110,6,443,Encrypted
111,6,443,Encrypted
112,6,50732,Unknown
113,6,443,Encrypted
114,6,443,Encrypted
115,6,443,Encrypted
116,6,443,Encrypted
117,6,50734,Unknown
118,6,443,Encrypted
119,6,443,Encrypted
120,6,50738,Unknown
121,6,50730,Unknown
122,6,50732,Unknown
123,6,50734,Unknown
124,6,50736,Unknown
125,6,50738,Unknown
126,6,443,Encrypted
127,6,443,Encrypted
128,6,50730,Unknown
129,6,443,Encrypted
130,6,50730,Unknown
131,6,443,Encrypted
132,6,50736,Unknown
133,6,443,Encrypted
134,6,50736,Unknown
135,6,443,Encrypted
136,6,50736,Unknown
137,6,443,Encrypted
138,6,443,Encrypted
139,6,50736,Unknown
140,6,50736,Unknown
141,6,443,Encrypted
142,6,50730,Unknown
143,6,58562,Unknown
144,6,443,Encrypted
145,6,58562,Unknown
146,6,58562,Unknown
147,6,58562,Unknown
148,6,58562,Unknown
149,6,50730,Unknown
150,6,443,Encrypted
151,6,443,Encrypted
152,6,58562,Unknown
153,6,50730,Unknown
154,6,443,Encrypted
155,6,50730,Unknown
156,6,50730,Unknown
157,6,50730,Unknown
158,6,50730,Unknown
159,6,50730,Unknown
160,6,443,Encrypted
161,6,50730,Unknown
162,6,443,Encrypted
163,6,443,Encrypted
164,6,50730,Unknown
165,6,443,Encrypted
166,6,50730,Unknown
167,6,50730,Unknown
168,6,443,Encrypted
169,6,50730,Unknown
170,6,443,Encrypted
171,6,443,Encrypted
172,6,58562,Unknown
173,6,443,Encrypted
174,6,58562,Unknown
175,6,443,Encrypted
176,6,58562,Unknown
177,6,443,Encrypted
178,6,50730,Unknown
179,6,443,Encrypted
180,6,50730,Unknown
181,6,58562,Unknown
182,6,443,Encrypted
183,6,58562,Unknown
184,6,443,Encrypted
185,6,58562,Unknown
186,6,443,Encrypted
187,6,58562,Unknown
188,6,443,Encrypted
189,6,50730,Unknown
190,6,443,Encrypted
191,6,50730,Unknown
192,6,443,Encrypted
193,6,443,Encrypted
194,6,50730,Unknown
195,6,443,Encrypted
196,6,50730,Unknown
197,6,50730,Unknown
198,6,443,Encrypted
199,6,50730,Unknown
200,6,443,Encrypted
201,6,443,Encrypted
202,6,58562,Unknown
203,6,443,Encrypted
204,6,50730,Unknown
205,6,443,Encrypted
206,6,50730,Unknown
207,6,443,Encrypted
208,6,50730,Unknown
209,6,443,Encrypted
210,6,50730,Unknown
211,6,58562,Unknown
212,6,50730,Unknown
213,6,443,Encrypted
214,6,50730,Unknown
215,6,443,Encrypted
