frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,443,Encrypted
14,6,58702,Unknown
15,6,443,Encrypted
16,6,50864,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,443,Encrypted
21,6,443,Encrypted
22,6,58702,Unknown
23,6,50864,Unknown
24,6,50866,Unknown
25,6,443,Encrypted
26,6,50868,Unknown
27,6,443,Encrypted
28,6,58710,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,443,Encrypted
32,6,443,Encrypted
33,6,443,Encrypted
34,6,443,Encrypted
35,6,443,Encrypted
36,6,50866,Unknown
37,6,50868,Unknown
38,6,58710,Unknown
39,6,58712,Unknown
40,6,443,Encrypted
41,6,50874,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,443,Encrypted
45,6,443,Encrypted
46,6,443,Encrypted
47,6,58712,Unknown
48,6,50874,Unknown
49,6,58718,Unknown
50,6,443,Encrypted
51,6,443,Encrypted
52,6,443,Encrypted
53,6,58718,Unknown
54,6,58716,Unknown
55,6,443,Encrypted
56,6,443,Encrypted
57,6,443,Encrypted
58,6,58716,Unknown
59,6,50864,Unknown
60,6,443,Encrypted
61,6,50864,Unknown
62,6,443,Encrypted
63,6,58702,Unknown
64,6,443,Encrypted
65,6,443,Encrypted
66,6,50864,Unknown
67,6,443,Encrypted
68,6,50864,Unknown
69,6,443,Encrypted
70,6,58702,Unknown
71,6,50866,Unknown
72,6,50868,Unknown
73,6,58712,Unknown
74,6,50874,Unknown
75,6,443,Encrypted
76,6,443,Encrypted
77,6,443,Encrypted
78,6,443,Encrypted
79,6,443,Encrypted
80,6,50868,Unknown
81,6,443,Encrypted
82,6,443,Encrypted
83,6,443,Encrypted
84,6,443,Encrypted
85,6,58712,Unknown
86,6,443,Encrypted
87,6,443,Encrypted
88,6,58702,Unknown
89,6,50864,Unknown
90,6,50866,Unknown
91,6,50868,Unknown
92,6,58710,Unknown
93,6,58712,Unknown
94,6,50874,Unknown
95,6,443,Encrypted
96,6,443,Encrypted
97,6,50874,Unknown
98,6,443,Encrypted
99,6,443,Encrypted
100,6,443,Encrypted
101,6,443,Encrypted
102,6,50866,Unknown
103,6,443,Encrypted
104,6,58702,Unknown
105,6,50864,Unknown
106,6,50866,Unknown
107,6,58716,Unknown
108,6,58718,Unknown
109,6,443,Encrypted
110,6,443,Encrypted
111,6,443,Encrypted
112,6,443,Encrypted
113,6,58710,Unknown
114,6,443,Encrypted
115,6,443,Encrypted
116,6,443,Encrypted
117,6,443,Encrypted
118,6,58716,Unknown
119,6,58702,Unknown
120,6,50864,Unknown
121,6,58710,Unknown
122,6,58716,Unknown
123,6,443,Encrypted
124,6,58702,Unknown
125,6,443,Encrypted
126,6,58718,Unknown
127,6,443,Encrypted
128,6,58718,Unknown
129,6,443,Encrypted
130,6,58718,Unknown
131,6,443,Encrypted
132,6,58718,Unknown
133,6,443,Encrypted
134,6,58718,Unknown
135,6,443,Encrypted
136,6,58718,Unknown
137,6,443,Encrypted
138,6,58702,Unknown
139,6,50864,Unknown
140,6,58702,Unknown
141,6,50864,Unknown
142,6,58702,Unknown
143,6,443,Encrypted
144,6,443,Encrypted
145,6,443,Encrypted
146,6,443,Encrypted
147,6,58702,Unknown
148,6,50864,Unknown
149,6,50864,Unknown
150,6,50864,Unknown
151,6,443,Encrypted
152,6,58702,Unknown
153,6,50874,Unknown
154,6,443,Encrypted
155,6,50874,Unknown
156,6,50864,Unknown
157,6,50864,Unknown
158,6,443,Encrypted
159,6,50864,Unknown
160,6,50864,Unknown
161,6,58702,Unknown
162,6,58702,Unknown
163,6,443,Encrypted
164,6,443,Encrypted
165,6,58702,Unknown
166,6,58702,Unknown
167,6,58718,Unknown
168,6,443,Encrypted
169,6,58718,Unknown
170,6,443,Encrypted
171,6,50864,Unknown
172,6,50864,Unknown
173,6,58702,Unknown
174,6,443,Encrypted
175,6,58702,Unknown
176,6,443,Encrypted
177,6,443,Encrypted
178,6,58702,Unknown
179,6,443,Encrypted
180,6,58702,Unknown
181,6,58702,Unknown
182,6,58702,Unknown
183,6,443,Encrypted
184,6,443,Encrypted
185,6,50864,Unknown
186,6,443,Encrypted
187,6,50864,Unknown
188,6,443,Encrypted
189,6,50864,Unknown
190,6,443,Encrypted
191,6,58702,Unknown
192,6,443,Encrypted
193,6,58702,Unknown
194,6,50864,Unknown
195,6,50864,Unknown
196,6,443,Encrypted
197,6,50864,Unknown
198,6,58702,Unknown
199,6,50864,Unknown
200,6,443,Encrypted
201,6,50864,Unknown
202,6,58702,Unknown
203,6,443,Encrypted
204,6,443,Encrypted
205,6,443,Encrypted
206,6,58702,Unknown
207,6,443,Encrypted
208,6,58702,Unknown
209,6,58702,Unknown
210,6,58702,Unknown
211,6,443,Encrypted
212,6,443,Encrypted
213,6,50864,Unknown
214,6,443,Encrypted
215,6,58702,Unknown
216,6,443,Encrypted
217,6,58702,Unknown
218,6,443,Encrypted
219,6,58702,Unknown
220,6,443,Encrypted
221,6,58702,Unknown
222,6,58702,Unknown
223,6,50864,Unknown
224,6,443,Encrypted
225,6,443,Encrypted
