frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,6,443,Encrypted
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,50532,Unknown
14,6,443,Encrypted
15,6,50534,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,443,Encrypted
21,6,50532,Unknown
22,6,50534,Unknown
23,6,50538,Unknown
24,6,443,Encrypted
25,6,50536,Unknown
26,6,443,Encrypted
27,6,443,Encrypted
28,6,443,Encrypted
29,6,50538,Unknown
30,6,443,Encrypted
31,6,443,Encrypted
32,6,50536,Unknown
33,6,50540,Unknown
34,6,443,Encrypted
35,6,50542,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,443,Encrypted
39,6,443,Encrypted
40,6,443,Encrypted
41,6,50540,Unknown
42,6,50542,Unknown
43,6,50544,Unknown
44,6,443,Encrypted
45,6,443,Encrypted
46,6,443,Encrypted
47,6,50544,Unknown
48,6,50546,Unknown
49,6,443,Encrypted
50,6,50548,Unknown
51,6,443,Encrypted
52,6,443,Encrypted
53,6,443,Encrypted
54,6,443,Encrypted
55,6,443,Encrypted
56,6,50546,Unknown
57,6,50548,Unknown
58,6,50534,Unknown
59,6,443,Encrypted
60,6,50534,Unknown
61,6,443,Encrypted
62,6,50532,Unknown
63,6,443,Encrypted
64,6,443,Encrypted
65,6,50532,Unknown
66,6,50534,Unknown
67,6,50538,Unknown
68,6,443,Encrypted
69,6,443,Encrypted
70,6,443,Encrypted
71,6,50532,Unknown
72,6,443,Encrypted
73,6,443,Encrypted
74,6,443,Encrypted
75,6,50532,Unknown
76,6,50534,Unknown
77,6,50536,Unknown
78,6,50538,Unknown
79,6,50540,Unknown
80,6,50542,Unknown
81,6,50544,Unknown
82,6,443,Encrypted
83,6,443,Encrypted
84,6,443,Encrypted
85,6,443,Encrypted
86,6,443,Encrypted
87,6,443,Encrypted
88,6,443,Encrypted
89,6,50534,Unknown
90,6,50536,Unknown
91,6,50538,Unknown
92,6,50546,Unknown
93,6,50548,Unknown
94,6,443,Encrypted
95,6,443,Encrypted
96,6,443,Encrypted
97,6,50536,Unknown
98,6,443,Encrypted
99,6,443,Encrypted
100,6,443,Encrypted
101,6,50540,Unknown
102,6,443,Encrypted
103,6,443,Encrypted
104,6,50542,Unknown
105,6,443,Encrypted
106,6,50536,Unknown
107,6,50538,Unknown
108,6,50540,Unknown
109,6,50542,Unknown
110,6,443,Encrypted
111,6,50538,Unknown
112,6,443,Encrypted
113,6,50534,Unknown
114,6,443,Encrypted
115,6,50546,Unknown
116,6,443,Encrypted
117,6,50544,Unknown
118,6,443,Encrypted
119,6,443,Encrypted
120,6,50544,Unknown
121,6,50546,Unknown
122,6,443,Encrypted
123,6,443,Encrypted
124,6,50544,Unknown
125,6,50546,Unknown
126,6,443,Encrypted
127,6,50544,Unknown
128,6,443,Encrypted
129,6,50544,Unknown
130,6,443,Encrypted
131,6,443,Encrypted
132,6,443,Encrypted
133,6,50546,Unknown
134,6,50538,Unknown
135,6,50546,Unknown
136,6,443,Encrypted
137,6,50538,Unknown
138,6,443,Encrypted
139,6,50548,Unknown
140,6,443,Encrypted
141,6,50548,Unknown
142,6,443,Encrypted
143,6,50548,Unknown
144,6,443,Encrypted
145,6,50534,Unknown
146,6,50534,Unknown
147,6,50534,Unknown
148,6,50538,Unknown
149,6,443,Encrypted
150,6,50534,Unknown
151,6,50538,Unknown
152,6,443,Encrypted
153,6,443,Encrypted
154,6,50534,Unknown
155,6,50538,Unknown
156,6,50534,Unknown
157,6,50538,Unknown
158,6,50538,Unknown
159,6,443,Encrypted
160,6,50544,Unknown
161,6,443,Encrypted
162,6,50544,Unknown
163,6,50548,Unknown
164,6,443,Encrypted
165,6,50548,Unknown
166,6,50534,Unknown
167,6,443,Encrypted
168,6,50534,Unknown
169,6,50534,Unknown
170,6,50538,Unknown
171,6,50534,Unknown
172,6,50538,Unknown
173,6,443,Encrypted
174,6,443,Encrypted
175,6,50538,Unknown
176,6,50538,Unknown
177,6,443,Encrypted
178,6,50534,Unknown
179,6,443,Encrypted
180,6,443,Encrypted
181,6,50538,Unknown
182,6,50538,Unknown
183,6,443,Encrypted
184,6,443,Encrypted
185,6,50534,Unknown
186,6,443,Encrypted
187,6,50534,Unknown
188,6,443,Encrypted
189,6,50534,Unknown
190,6,50534,Unknown
191,6,443,Encrypted
192,6,443,Encrypted
193,6,50538,Unknown
194,6,443,Encrypted
195,6,50538,Unknown
196,6,50538,Unknown
197,6,443,Encrypted
198,6,50538,Unknown
199,6,443,Encrypted
200,6,443,Encrypted
201,6,50534,Unknown
202,6,443,Encrypted
203,6,50538,Unknown
204,6,443,Encrypted
205,6,50538,Unknown
206,6,443,Encrypted
207,6,50538,Unknown
208,6,443,Encrypted
209,6,50538,Unknown
210,6,50534,Unknown
211,6,443,Encrypted
212,6,50534,Unknown
213,6,443,Encrypted
214,6,50538,Unknown
215,6,50538,Unknown
216,6,443,Encrypted
217,6,50538,Unknown
218,6,50538,Unknown
219,6,443,Encrypted
