frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,17,,Unknown
5,6,40582,Unknown
6,6,443,Encrypted
7,6,443,Encrypted
8,6,40582,Unknown
9,6,443,Encrypted
10,6,40582,Unknown
11,6,40582,Unknown
12,6,443,Encrypted
13,6,40582,Unknown
14,6,443,Encrypted
15,6,443,Encrypted
16,6,40582,Unknown
17,6,443,Encrypted
18,6,40582,Unknown
19,6,40582,Unknown
20,6,443,Encrypted
21,17,,Unknown
22,17,,Unknown
23,6,443,Encrypted
24,6,49372,Unknown
25,6,443,Encrypted
26,6,443,Encrypted
27,6,49372,Unknown
28,6,443,Encrypted
29,6,49372,Unknown
30,6,49372,Unknown
31,6,443,Encrypted
32,6,49372,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,49372,Unknown
36,6,443,Encrypted
37,6,49372,Unknown
38,6,443,Encrypted
39,6,49372,Unknown
40,6,443,Encrypted
41,6,49372,Unknown
42,6,443,Encrypted
43,6,49372,Unknown
44,6,49372,Unknown
45,6,49372,Unknown
46,6,443,Encrypted
47,6,49372,Unknown
48,6,49372,Unknown
49,6,49372,Unknown
50,6,443,Encrypted
51,17,,Unknown
52,6,443,Encrypted
53,6,443,Encrypted
54,6,443,Encrypted
55,17,,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,443,Encrypted
59,6,443,Encrypted
60,6,443,Encrypted
61,6,443,Encrypted
62,6,443,Encrypted
63,6,443,Encrypted
64,6,443,Encrypted
65,6,443,Encrypted
66,6,443,Encrypted
67,6,443,Encrypted
68,6,443,Encrypted
69,6,443,Encrypted
70,6,443,Encrypted
71,6,443,Encrypted
72,6,443,Encrypted
73,6,443,Encrypted
74,6,443,Encrypted
75,6,443,Encrypted
76,17,,Unknown
77,17,,Unknown
78,6,443,Encrypted
79,6,443,Encrypted
80,6,443,Encrypted
81,6,443,Encrypted
82,6,443,Encrypted
83,6,443,Encrypted
84,6,443,Encrypted
85,6,443,Encrypted
86,6,443,Encrypted
87,6,443,Encrypted
88,6,49376,Unknown
89,6,49380,Unknown
90,6,49384,Unknown
91,6,49388,Unknown
92,6,49392,Unknown
93,6,49394,Unknown
94,6,49396,Unknown
95,6,49400,Unknown
96,6,49402,Unknown
97,6,49404,Unknown
98,6,49408,Unknown
99,6,49414,Unknown
100,6,49416,Unknown
101,6,49418,Unknown
102,6,49420,Unknown
103,6,49424,Unknown
104,6,443,Encrypted
105,6,443,Encrypted
106,6,443,Encrypted
107,6,443,Encrypted
108,6,443,Encrypted
109,6,443,Encrypted
110,6,443,Encrypted
111,6,443,Encrypted
112,6,443,Encrypted
113,6,443,Encrypted
114,6,443,Encrypted
115,6,443,Encrypted
116,6,443,Encrypted
117,6,443,Encrypted
118,6,443,Encrypted
119,6,443,Encrypted
120,6,443,Encrypted
121,6,443,Encrypted
122,6,443,Encrypted
123,6,443,Encrypted
124,6,443,Encrypted
125,6,443,Encrypted
126,6,443,Encrypted
127,6,443,Encrypted
128,6,443,Encrypted
129,6,443,Encrypted
130,6,443,Encrypted
131,6,443,Encrypted
132,6,443,Encrypted
133,6,443,Encrypted
