frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,443,Encrypted
14,6,50442,Unknown
15,6,443,Encrypted
16,6,50444,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,443,Encrypted
21,6,443,Encrypted
22,6,50442,Unknown
23,6,50444,Unknown
24,6,50446,Unknown
25,6,443,Encrypted
26,6,443,Encrypted
27,6,50446,Unknown
28,6,443,Encrypted
29,6,50446,Unknown
30,6,50448,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,443,Encrypted
34,6,50448,Unknown
35,6,50450,Unknown
36,6,443,Encrypted
37,6,50452,Unknown
38,6,443,Encrypted
39,6,50454,Unknown
40,6,443,Encrypted
41,6,50456,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,443,Encrypted
45,6,443,Encrypted
46,6,443,Encrypted
47,6,443,Encrypted
48,6,443,Encrypted
49,6,50452,Unknown
50,6,50454,Unknown
51,6,50456,Unknown
52,6,443,Encrypted
53,6,443,Encrypted
54,6,50450,Unknown
55,6,50460,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,443,Encrypted
59,6,50460,Unknown
60,6,50444,Unknown
61,6,443,Encrypted
62,6,50442,Unknown
63,6,50444,Unknown
64,6,443,Encrypted
65,6,443,Encrypted
66,6,443,Encrypted
67,6,50442,Unknown
68,6,50444,Unknown
69,6,50446,Unknown
70,6,50448,Unknown
71,6,443,Encrypted
72,6,443,Encrypted
73,6,443,Encrypted
74,6,443,Encrypted
75,6,443,Encrypted
76,6,443,Encrypted
77,6,50446,Unknown
78,6,443,Encrypted
79,6,443,Encrypted
80,6,443,Encrypted
81,6,50448,Unknown
82,6,50442,Unknown
83,6,50444,Unknown
84,6,50446,Unknown
85,6,50448,Unknown
86,6,443,Encrypted
87,6,443,Encrypted
88,6,50442,Unknown
89,6,50444,Unknown
90,6,50454,Unknown
91,6,443,Encrypted
92,6,50454,Unknown
93,6,443,Encrypted
94,6,50452,Unknown
95,6,443,Encrypted
96,6,50456,Unknown
97,6,443,Encrypted
98,6,443,Encrypted
99,6,50452,Unknown
100,6,50454,Unknown
101,6,443,Encrypted
102,6,50450,Unknown
103,6,443,Encrypted
104,6,50456,Unknown
105,6,443,Encrypted
106,6,50460,Unknown
107,6,443,Encrypted
108,6,443,Encrypted
109,6,443,Encrypted
110,6,50460,Unknown
111,6,443,Encrypted
112,6,443,Encrypted
113,6,50442,Unknown
114,6,50456,Unknown
115,6,50460,Unknown
116,6,443,Encrypted
117,6,50456,Unknown
118,6,443,Encrypted
119,6,50456,Unknown
120,6,443,Encrypted
121,6,50452,Unknown
122,6,443,Encrypted
123,6,50452,Unknown
124,6,443,Encrypted
125,6,50452,Unknown
126,6,443,Encrypted
127,6,50452,Unknown
128,6,443,Encrypted
129,6,50452,Unknown
130,6,443,Encrypted
131,6,50452,Unknown
132,6,443,Encrypted
