packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,83,dns,37582,53,10.215.173.1,10.215.173.2,inbound
2,79,dns,54782,53,10.215.173.1,10.215.173.2,inbound
3,302,dns,53,37582,10.215.173.2,10.215.173.1,inbound
4,60,tcp,59272,443,10.215.173.1,54.83.45.155,outbound
5,60,tcp,59274,443,10.215.173.1,54.83.45.155,outbound
6,60,tcp,59276,443,10.215.173.1,54.83.45.155,outbound
7,60,tcp,59278,443,10.215.173.1,54.83.45.155,outbound
8,286,dns,53,54782,10.215.173.2,10.215.173.1,inbound
9,60,tcp,51448,443,10.215.173.1,3.229.68.101,outbound
10,60,tcp,51450,443,10.215.173.1,3.229.68.101,outbound
11,60,tcp,51452,443,10.215.173.1,3.229.68.101,outbound
12,60,tcp,51456,443,10.215.173.1,3.229.68.101,outbound
13,60,tcp,51454,443,10.215.173.1,3.229.68.101,outbound
14,48,tcp,443,59272,54.83.45.155,10.215.173.1,inbound
15,40,tcp,59272,443,10.215.173.1,54.83.45.155,outbound
16,552,tls,59272,443,10.215.173.1,54.83.45.155,outbound
17,45,tls,59272,443,10.215.173.1,54.83.45.155,outbound
18,40,tcp,443,59272,54.83.45.155,10.215.173.1,inbound
19,48,tcp,443,59274,54.83.45.155,10.215.173.1,inbound
20,40,tcp,59274,443,10.215.173.1,54.83.45.155,outbound
21,552,tls,59274,443,10.215.173.1,54.83.45.155,outbound
22,45,tls,59274,443,10.215.173.1,54.83.45.155,outbound
23,40,tcp,443,59274,54.83.45.155,10.215.173.1,inbound
24,48,tcp,443,51452,3.229.68.101,10.215.173.1,inbound
25,40,tcp,51452,443,10.215.173.1,3.229.68.101,outbound
26,552,tls,51452,443,10.215.173.1,3.229.68.101,outbound
27,45,tls,51452,443,10.215.173.1,3.229.68.101,outbound
28,40,tcp,443,51452,3.229.68.101,10.215.173.1,inbound
29,48,tcp,443,51454,3.229.68.101,10.215.173.1,inbound
30,40,tcp,51454,443,10.215.173.1,3.229.68.101,outbound
31,48,tcp,443,51448,3.229.68.101,10.215.173.1,inbound
32,40,tcp,51448,443,10.215.173.1,3.229.68.101,outbound
33,48,tcp,443,51456,3.229.68.101,10.215.173.1,inbound
34,40,tcp,51456,443,10.215.173.1,3.229.68.101,outbound
35,48,tcp,443,59276,54.83.45.155,10.215.173.1,inbound
36,48,tcp,443,59278,54.83.45.155,10.215.173.1,inbound
37,48,tcp,443,51450,3.229.68.101,10.215.173.1,inbound
38,40,tcp,59276,443,10.215.173.1,54.83.45.155,outbound
39,552,tls,51454,443,10.215.173.1,3.229.68.101,outbound
40,552,tls,51448,443,10.215.173.1,3.229.68.101,outbound
41,45,tls,51448,443,10.215.173.1,3.229.68.101,outbound
42,45,tls,51454,443,10.215.173.1,3.229.68.101,outbound
43,552,tls,51456,443,10.215.173.1,3.229.68.101,outbound
44,552,tls,59276,443,10.215.173.1,54.83.45.155,outbound
45,45,tls,59276,443,10.215.173.1,54.83.45.155,outbound
46,45,tls,51456,443,10.215.173.1,3.229.68.101,outbound
47,40,tcp,59278,443,10.215.173.1,54.83.45.155,outbound
48,40,tcp,51450,443,10.215.173.1,3.229.68.101,outbound
49,40,tcp,443,59276,54.83.45.155,10.215.173.1,inbound
50,40,tcp,443,51448,3.229.68.101,10.215.173.1,inbound
51,40,tcp,443,51456,3.229.68.101,10.215.173.1,inbound
52,40,tcp,443,51454,3.229.68.101,10.215.173.1,inbound
53,552,tls,51450,443,10.215.173.1,3.229.68.101,outbound
54,552,tls,59278,443,10.215.173.1,54.83.45.155,outbound
55,45,tls,59278,443,10.215.173.1,54.83.45.155,outbound
56,45,tls,51450,443,10.215.173.1,3.229.68.101,outbound
57,40,tcp,443,59278,54.83.45.155,10.215.173.1,inbound
58,40,tcp,443,51450,3.229.68.101,10.215.173.1,inbound
59,2936,tls,443,59272,54.83.45.155,10.215.173.1,inbound
60,40,tcp,59272,443,10.215.173.1,54.83.45.155,outbound
61,1240,tcp,443,59272,54.83.45.155,10.215.173.1,inbound
62,40,tcp,59272,443,10.215.173.1,54.83.45.155,outbound
63,573,tls,443,59272,54.83.45.155,10.215.173.1,inbound
64,40,tcp,59272,443,10.215.173.1,54.83.45.155,outbound
65,120,tls,59272,443,10.215.173.1,54.83.45.155,outbound
66,40,tcp,443,59272,54.83.45.155,10.215.173.1,inbound
67,277,tls,59272,443,10.215.173.1,54.83.45.155,outbound
68,40,tcp,443,59272,54.83.45.155,10.215.173.1,inbound
69,2936,tls,443,59274,54.83.45.155,10.215.173.1,inbound
70,40,tcp,59274,443,10.215.173.1,54.83.45.155,outbound
71,1240,tcp,443,59274,54.83.45.155,10.215.173.1,inbound
72,40,tcp,59274,443,10.215.173.1,54.83.45.155,outbound
73,573,tls,443,59274,54.83.45.155,10.215.173.1,inbound
74,40,tcp,59274,443,10.215.173.1,54.83.45.155,outbound
75,120,tls,59274,443,10.215.173.1,54.83.45.155,outbound
76,182,tls,59274,443,10.215.173.1,54.83.45.155,outbound
77,40,tcp,443,59274,54.83.45.155,10.215.173.1,inbound
78,210,tls,59272,443,10.215.173.1,54.83.45.155,outbound
79,40,tcp,443,59272,54.83.45.155,10.215.173.1,inbound
80,40,tcp,443,59274,54.83.45.155,10.215.173.1,inbound
81,4136,tls,443,51452,3.229.68.101,10.215.173.1,inbound
82,40,tcp,51452,443,10.215.173.1,3.229.68.101,outbound
83,565,tls,443,51452,3.229.68.101,10.215.173.1,inbound
84,40,tcp,51452,443,10.215.173.1,3.229.68.101,outbound
85,120,tls,51452,443,10.215.173.1,3.229.68.101,outbound
86,40,tcp,443,51452,3.229.68.101,10.215.173.1,inbound
87,158,tls,51452,443,10.215.173.1,3.229.68.101,outbound
88,40,tcp,443,51452,3.229.68.101,10.215.173.1,inbound
89,319,tls,51452,443,10.215.173.1,3.229.68.101,outbound
90,40,tcp,443,51452,3.229.68.101,10.215.173.1,inbound
91,2936,tls,443,51448,3.229.68.101,10.215.173.1,inbound
92,40,tcp,51448,443,10.215.173.1,3.229.68.101,outbound
93,1240,tcp,443,51448,3.229.68.101,10.215.173.1,inbound
94,2936,tls,443,51454,3.229.68.101,10.215.173.1,inbound
95,40,tcp,51448,443,10.215.173.1,3.229.68.101,outbound
96,40,tcp,51454,443,10.215.173.1,3.229.68.101,outbound
97,1240,tcp,443,51454,3.229.68.101,10.215.173.1,inbound
98,40,tcp,51454,443,10.215.173.1,3.229.68.101,outbound
99,294,tls,443,59278,54.83.45.155,10.215.173.1,inbound
100,565,tls,443,51448,3.229.68.101,10.215.173.1,inbound
101,565,tls,443,51454,3.229.68.101,10.215.173.1,inbound
102,40,tcp,59278,443,10.215.173.1,54.83.45.155,outbound
103,120,tls,59278,443,10.215.173.1,54.83.45.155,outbound
104,182,tls,59278,443,10.215.173.1,54.83.45.155,outbound
105,40,tcp,443,59278,54.83.45.155,10.215.173.1,inbound
106,120,tls,59272,443,10.215.173.1,54.83.45.155,outbound
107,40,tcp,51448,443,10.215.173.1,3.229.68.101,outbound
108,40,tcp,51454,443,10.215.173.1,3.229.68.101,outbound
109,120,tls,51448,443,10.215.173.1,3.229.68.101,outbound
110,40,tcp,443,59272,54.83.45.155,10.215.173.1,inbound
111,2936,tls,443,59276,54.83.45.155,10.215.173.1,inbound
112,40,tcp,443,59278,54.83.45.155,10.215.173.1,inbound
113,40,tcp,443,51448,3.229.68.101,10.215.173.1,inbound
114,4661,tls,443,51456,3.229.68.101,10.215.173.1,inbound
115,40,tcp,59276,443,10.215.173.1,54.83.45.155,outbound
116,182,tls,51448,443,10.215.173.1,3.229.68.101,outbound
117,40,tcp,443,51448,3.229.68.101,10.215.173.1,inbound
118,89,tls,51452,443,10.215.173.1,3.229.68.101,outbound
119,40,tcp,51456,443,10.215.173.1,3.229.68.101,outbound
120,1773,tls,443,59276,54.83.45.155,10.215.173.1,inbound
121,40,tcp,443,51452,3.229.68.101,10.215.173.1,inbound
122,40,tcp,59276,443,10.215.173.1,54.83.45.155,outbound
123,120,tls,51454,443,10.215.173.1,3.229.68.101,outbound
124,40,tcp,443,51454,3.229.68.101,10.215.173.1,inbound
125,158,tls,51454,443,10.215.173.1,3.229.68.101,outbound
126,40,tcp,443,51454,3.229.68.101,10.215.173.1,inbound
127,64,tls,51454,443,10.215.173.1,3.229.68.101,outbound
128,40,tcp,443,51454,3.229.68.101,10.215.173.1,inbound
129,40,tcp,51454,443,10.215.173.1,3.229.68.101,outbound
130,40,tcp,443,51454,3.229.68.101,10.215.173.1,inbound
131,182,tls,51452,443,10.215.173.1,3.229.68.101,outbound
132,40,tcp,443,51452,3.229.68.101,10.215.173.1,inbound
133,120,tls,51456,443,10.215.173.1,3.229.68.101,outbound
134,120,tls,59276,443,10.215.173.1,54.83.45.155,outbound
135,40,tcp,443,59276,54.83.45.155,10.215.173.1,inbound
136,4136,tls,443,51450,3.229.68.101,10.215.173.1,inbound
137,40,tcp,443,51456,3.229.68.101,10.215.173.1,inbound
138,40,tcp,51450,443,10.215.173.1,3.229.68.101,outbound
139,86,tls,59276,443,10.215.173.1,54.83.45.155,outbound
140,136,tls,59276,443,10.215.173.1,54.83.45.155,outbound
