packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,83,dns,64087,53,10.215.173.1,10.215.173.2,inbound
2,79,dns,63381,53,10.215.173.1,10.215.173.2,inbound
3,302,dns,53,64087,10.215.173.2,10.215.173.1,inbound
4,286,dns,53,63381,10.215.173.2,10.215.173.1,inbound
5,60,tcp,59862,443,10.215.173.1,54.83.45.155,outbound
6,60,tcp,59864,443,10.215.173.1,54.83.45.155,outbound
7,60,tcp,59866,443,10.215.173.1,54.83.45.155,outbound
8,60,tcp,59868,443,10.215.173.1,54.83.45.155,outbound
9,60,tcp,59870,443,10.215.173.1,54.83.45.155,outbound
10,60,tcp,59872,443,10.215.173.1,54.83.45.155,outbound
11,60,tcp,59874,443,10.215.173.1,54.83.45.155,outbound
12,60,tcp,59876,443,10.215.173.1,54.83.45.155,outbound
13,60,tcp,59878,443,10.215.173.1,54.83.45.155,outbound
14,48,tcp,443,59862,54.83.45.155,10.215.173.1,inbound
15,40,tcp,59862,443,10.215.173.1,54.83.45.155,outbound
16,552,tls,59862,443,10.215.173.1,54.83.45.155,outbound
17,45,tls,59862,443,10.215.173.1,54.83.45.155,outbound
18,40,tcp,443,59862,54.83.45.155,10.215.173.1,inbound
19,48,tcp,443,59864,54.83.45.155,10.215.173.1,inbound
20,40,tcp,59864,443,10.215.173.1,54.83.45.155,outbound
21,48,tcp,443,59866,54.83.45.155,10.215.173.1,inbound
22,40,tcp,59866,443,10.215.173.1,54.83.45.155,outbound
23,48,tcp,443,59868,54.83.45.155,10.215.173.1,inbound
24,40,tcp,59868,443,10.215.173.1,54.83.45.155,outbound
25,552,tls,59864,443,10.215.173.1,54.83.45.155,outbound
26,45,tls,59864,443,10.215.173.1,54.83.45.155,outbound
27,552,tls,59866,443,10.215.173.1,54.83.45.155,outbound
28,45,tls,59866,443,10.215.173.1,54.83.45.155,outbound
29,552,tls,59868,443,10.215.173.1,54.83.45.155,outbound
30,45,tls,59868,443,10.215.173.1,54.83.45.155,outbound
31,40,tcp,443,59864,54.83.45.155,10.215.173.1,inbound
32,40,tcp,443,59866,54.83.45.155,10.215.173.1,inbound
33,40,tcp,443,59868,54.83.45.155,10.215.173.1,inbound
34,48,tcp,443,59870,54.83.45.155,10.215.173.1,inbound
35,40,tcp,59870,443,10.215.173.1,54.83.45.155,outbound
36,48,tcp,443,59872,54.83.45.155,10.215.173.1,inbound
37,40,tcp,59872,443,10.215.173.1,54.83.45.155,outbound
38,552,tls,59870,443,10.215.173.1,54.83.45.155,outbound
39,552,tls,59872,443,10.215.173.1,54.83.45.155,outbound
40,45,tls,59872,443,10.215.173.1,54.83.45.155,outbound
41,45,tls,59870,443,10.215.173.1,54.83.45.155,outbound
42,40,tcp,443,59870,54.83.45.155,10.215.173.1,inbound
43,40,tcp,443,59872,54.83.45.155,10.215.173.1,inbound
44,48,tcp,443,59874,54.83.45.155,10.215.173.1,inbound
45,40,tcp,59874,443,10.215.173.1,54.83.45.155,outbound
46,552,tls,59874,443,10.215.173.1,54.83.45.155,outbound
47,45,tls,59874,443,10.215.173.1,54.83.45.155,outbound
48,40,tcp,443,59874,54.83.45.155,10.215.173.1,inbound
49,48,tcp,443,59876,54.83.45.155,10.215.173.1,inbound
50,40,tcp,59876,443,10.215.173.1,54.83.45.155,outbound
51,552,tls,59876,443,10.215.173.1,54.83.45.155,outbound
52,45,tls,59876,443,10.215.173.1,54.83.45.155,outbound
53,40,tcp,443,59876,54.83.45.155,10.215.173.1,inbound
54,48,tcp,443,59878,54.83.45.155,10.215.173.1,inbound
55,40,tcp,59878,443,10.215.173.1,54.83.45.155,outbound
56,552,tls,59878,443,10.215.173.1,54.83.45.155,outbound
57,45,tls,59878,443,10.215.173.1,54.83.45.155,outbound
58,40,tcp,443,59878,54.83.45.155,10.215.173.1,inbound
59,294,tls,443,59862,54.83.45.155,10.215.173.1,inbound
60,40,tcp,59862,443,10.215.173.1,54.83.45.155,outbound
61,120,tls,59862,443,10.215.173.1,54.83.45.155,outbound
62,40,tcp,443,59862,54.83.45.155,10.215.173.1,inbound
63,437,tls,59862,443,10.215.173.1,54.83.45.155,outbound
64,40,tcp,443,59862,54.83.45.155,10.215.173.1,inbound
65,4136,tls,443,59868,54.83.45.155,10.215.173.1,inbound
66,40,tcp,59868,443,10.215.173.1,54.83.45.155,outbound
67,4136,tls,443,59864,54.83.45.155,10.215.173.1,inbound
68,40,tcp,59864,443,10.215.173.1,54.83.45.155,outbound
69,565,tls,443,59864,54.83.45.155,10.215.173.1,inbound
70,4136,tls,443,59866,54.83.45.155,10.215.173.1,inbound
71,40,tcp,59864,443,10.215.173.1,54.83.45.155,outbound
72,40,tcp,59866,443,10.215.173.1,54.83.45.155,outbound
73,565,tls,443,59866,54.83.45.155,10.215.173.1,inbound
74,4136,tls,443,59870,54.83.45.155,10.215.173.1,inbound
