packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,83,dns,43279,53,10.215.173.1,10.215.173.2,inbound
2,79,dns,30126,53,10.215.173.1,10.215.173.2,inbound
3,302,dns,53,43279,10.215.173.2,10.215.173.1,inbound
4,286,dns,53,30126,10.215.173.2,10.215.173.1,inbound
5,60,tcp,58972,443,10.215.173.1,54.83.45.155,outbound
6,60,tcp,58974,443,10.215.173.1,54.83.45.155,outbound
7,60,tcp,58976,443,10.215.173.1,54.83.45.155,outbound
8,60,tcp,58978,443,10.215.173.1,54.83.45.155,outbound
9,60,tcp,58980,443,10.215.173.1,54.83.45.155,outbound
10,60,tcp,58984,443,10.215.173.1,54.83.45.155,outbound
11,60,tcp,58986,443,10.215.173.1,54.83.45.155,outbound
12,60,tcp,58988,443,10.215.173.1,54.83.45.155,outbound
13,60,tcp,58992,443,10.215.173.1,54.83.45.155,outbound
14,48,tcp,443,58974,54.83.45.155,10.215.173.1,inbound
15,40,tcp,58974,443,10.215.173.1,54.83.45.155,outbound
16,552,tls,58974,443,10.215.173.1,54.83.45.155,outbound
17,45,tls,58974,443,10.215.173.1,54.83.45.155,outbound
18,40,tcp,443,58974,54.83.45.155,10.215.173.1,inbound
19,48,tcp,443,58972,54.83.45.155,10.215.173.1,inbound
20,40,tcp,58972,443,10.215.173.1,54.83.45.155,outbound
21,48,tcp,443,58976,54.83.45.155,10.215.173.1,inbound
22,40,tcp,58976,443,10.215.173.1,54.83.45.155,outbound
23,48,tcp,443,58978,54.83.45.155,10.215.173.1,inbound
24,40,tcp,58978,443,10.215.173.1,54.83.45.155,outbound
25,552,tls,58972,443,10.215.173.1,54.83.45.155,outbound
26,552,tls,58978,443,10.215.173.1,54.83.45.155,outbound
27,45,tls,58978,443,10.215.173.1,54.83.45.155,outbound
28,45,tls,58972,443,10.215.173.1,54.83.45.155,outbound
29,40,tcp,443,58972,54.83.45.155,10.215.173.1,inbound
30,40,tcp,443,58978,54.83.45.155,10.215.173.1,inbound
31,552,tls,58976,443,10.215.173.1,54.83.45.155,outbound
32,45,tls,58976,443,10.215.173.1,54.83.45.155,outbound
33,40,tcp,443,58976,54.83.45.155,10.215.173.1,inbound
34,48,tcp,443,58980,54.83.45.155,10.215.173.1,inbound
35,48,tcp,443,58984,54.83.45.155,10.215.173.1,inbound
36,40,tcp,58980,443,10.215.173.1,54.83.45.155,outbound
37,40,tcp,58984,443,10.215.173.1,54.83.45.155,outbound
38,552,tls,58984,443,10.215.173.1,54.83.45.155,outbound
39,552,tls,58980,443,10.215.173.1,54.83.45.155,outbound
40,45,tls,58980,443,10.215.173.1,54.83.45.155,outbound
41,45,tls,58984,443,10.215.173.1,54.83.45.155,outbound
42,40,tcp,443,58980,54.83.45.155,10.215.173.1,inbound
43,40,tcp,443,58984,54.83.45.155,10.215.173.1,inbound
44,48,tcp,443,58986,54.83.45.155,10.215.173.1,inbound
45,48,tcp,443,58988,54.83.45.155,10.215.173.1,inbound
46,40,tcp,58986,443,10.215.173.1,54.83.45.155,outbound
47,40,tcp,58988,443,10.215.173.1,54.83.45.155,outbound
48,552,tls,58988,443,10.215.173.1,54.83.45.155,outbound
49,552,tls,58986,443,10.215.173.1,54.83.45.155,outbound
50,45,tls,58986,443,10.215.173.1,54.83.45.155,outbound
51,45,tls,58988,443,10.215.173.1,54.83.45.155,outbound
52,40,tcp,443,58986,54.83.45.155,10.215.173.1,inbound
53,40,tcp,443,58988,54.83.45.155,10.215.173.1,inbound
54,48,tcp,443,58992,54.83.45.155,10.215.173.1,inbound
55,40,tcp,58992,443,10.215.173.1,54.83.45.155,outbound
56,552,tls,58992,443,10.215.173.1,54.83.45.155,outbound
57,45,tls,58992,443,10.215.173.1,54.83.45.155,outbound
58,40,tcp,443,58992,54.83.45.155,10.215.173.1,inbound
59,4136,tls,443,58974,54.83.45.155,10.215.173.1,inbound
60,40,tcp,58974,443,10.215.173.1,54.83.45.155,outbound
61,2936,tls,443,58972,54.83.45.155,10.215.173.1,inbound
62,565,tls,443,58974,54.83.45.155,10.215.173.1,inbound
63,294,tls,443,58978,54.83.45.155,10.215.173.1,inbound
64,40,tcp,58972,443,10.215.173.1,54.83.45.155,outbound
65,40,tcp,58974,443,10.215.173.1,54.83.45.155,outbound
66,40,tcp,58978,443,10.215.173.1,54.83.45.155,outbound
67,1773,tls,443,58972,54.83.45.155,10.215.173.1,inbound
68,4661,tls,443,58976,54.83.45.155,10.215.173.1,inbound
69,294,tls,443,58980,54.83.45.155,10.215.173.1,inbound
70,4669,tls,443,58984,54.83.45.155,10.215.173.1,inbound
71,4661,tls,443,58986,54.83.45.155,10.215.173.1,inbound
72,4669,tls,443,58988,54.83.45.155,10.215.173.1,inbound
73,4661,tls,443,58992,54.83.45.155,10.215.173.1,inbound
74,40,tcp,58972,443,10.215.173.1,54.83.45.155,outbound
75,120,tls,58978,443,10.215.173.1,54.83.45.155,outbound
76,120,tls,58974,443,10.215.173.1,54.83.45.155,outbound
77,182,tls,58974,443,10.215.173.1,54.83.45.155,outbound
78,40,tcp,443,58974,54.83.45.155,10.215.173.1,inbound
79,120,tls,58972,443,10.215.173.1,54.83.45.155,outbound
80,40,tcp,58976,443,10.215.173.1,54.83.45.155,outbound
81,40,tcp,58980,443,10.215.173.1,54.83.45.155,outbound
82,120,tls,58980,443,10.215.173.1,54.83.45.155,outbound
83,182,tls,58980,443,10.215.173.1,54.83.45.155,outbound
84,40,tcp,443,58980,54.83.45.155,10.215.173.1,inbound
85,40,tcp,58984,443,10.215.173.1,54.83.45.155,outbound
86,120,tls,58976,443,10.215.173.1,54.83.45.155,outbound
87,182,tls,58976,443,10.215.173.1,54.83.45.155,outbound
88,40,tcp,443,58976,54.83.45.155,10.215.173.1,inbound
89,120,tls,58984,443,10.215.173.1,54.83.45.155,outbound
90,40,tcp,58986,443,10.215.173.1,54.83.45.155,outbound
91,182,tls,58984,443,10.215.173.1,54.83.45.155,outbound
92,40,tcp,443,58984,54.83.45.155,10.215.173.1,inbound
93,120,tls,58986,443,10.215.173.1,54.83.45.155,outbound
94,182,tls,58986,443,10.215.173.1,54.83.45.155,outbound
95,40,tcp,443,58986,54.83.45.155,10.215.173.1,inbound
96,40,tcp,58988,443,10.215.173.1,54.83.45.155,outbound
97,120,tls,58988,443,10.215.173.1,54.83.45.155,outbound
98,182,tls,58988,443,10.215.173.1,54.83.45.155,outbound
99,40,tcp,443,58988,54.83.45.155,10.215.173.1,inbound
100,40,tcp,58992,443,10.215.173.1,54.83.45.155,outbound
101,40,tcp,443,58972,54.83.45.155,10.215.173.1,inbound
102,40,tcp,443,58974,54.83.45.155,10.215.173.1,inbound
103,40,tcp,443,58976,54.83.45.155,10.215.173.1,inbound
104,40,tcp,443,58978,54.83.45.155,10.215.173.1,inbound
105,40,tcp,443,58980,54.83.45.155,10.215.173.1,inbound
106,40,tcp,443,58984,54.83.45.155,10.215.173.1,inbound
107,40,tcp,443,58986,54.83.45.155,10.215.173.1,inbound
108,40,tcp,443,58988,54.83.45.155,10.215.173.1,inbound
109,603,tls,58972,443,10.215.173.1,54.83.45.155,outbound
110,798,tls,58978,443,10.215.173.1,54.83.45.155,outbound
111,40,tcp,443,58972,54.83.45.155,10.215.173.1,inbound
112,40,tcp,443,58978,54.83.45.155,10.215.173.1,inbound
113,120,tls,58992,443,10.215.173.1,54.83.45.155,outbound
114,40,tcp,443,58992,54.83.45.155,10.215.173.1,inbound
115,86,tls,58992,443,10.215.173.1,54.83.45.155,outbound
116,40,tcp,443,58992,54.83.45.155,10.215.173.1,inbound
117,77,tls,58992,443,10.215.173.1,54.83.45.155,outbound
118,40,tcp,443,58992,54.83.45.155,10.215.173.1,inbound
119,75,tls,58992,443,10.215.173.1,54.83.45.155,outbound
120,40,tcp,443,58992,54.83.45.155,10.215.173.1,inbound
121,64,tls,58992,443,10.215.173.1,54.83.45.155,outbound
122,40,tcp,443,58992,54.83.45.155,10.215.173.1,inbound
123,40,tcp,58992,443,10.215.173.1,54.83.45.155,outbound
124,40,tcp,443,58992,54.83.45.155,10.215.173.1,inbound
125,89,tls,58978,443,10.215.173.1,54.83.45.155,outbound
