packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,83,dns,41673,53,10.215.173.1,10.215.173.2,inbound
2,79,dns,57779,53,10.215.173.1,10.215.173.2,inbound
3,302,dns,53,41673,10.215.173.2,10.215.173.1,inbound
4,286,dns,53,57779,10.215.173.2,10.215.173.1,inbound
5,60,tcp,59178,443,10.215.173.1,54.83.45.155,outbound
6,60,tcp,59180,443,10.215.173.1,54.83.45.155,outbound
7,60,tcp,59182,443,10.215.173.1,54.83.45.155,outbound
8,60,tcp,59184,443,10.215.173.1,54.83.45.155,outbound
9,60,tcp,59186,443,10.215.173.1,54.83.45.155,outbound
10,60,tcp,59188,443,10.215.173.1,54.83.45.155,outbound
11,60,tcp,59190,443,10.215.173.1,54.83.45.155,outbound
12,60,tcp,59192,443,10.215.173.1,54.83.45.155,outbound
13,60,tcp,59194,443,10.215.173.1,54.83.45.155,outbound
14,48,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
15,40,tcp,59178,443,10.215.173.1,54.83.45.155,outbound
16,552,tls,59178,443,10.215.173.1,54.83.45.155,outbound
17,45,tls,59178,443,10.215.173.1,54.83.45.155,outbound
18,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
19,48,tcp,443,59180,54.83.45.155,10.215.173.1,inbound
20,40,tcp,59180,443,10.215.173.1,54.83.45.155,outbound
21,552,tls,59180,443,10.215.173.1,54.83.45.155,outbound
22,45,tls,59180,443,10.215.173.1,54.83.45.155,outbound
23,40,tcp,443,59180,54.83.45.155,10.215.173.1,inbound
24,48,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
25,40,tcp,59182,443,10.215.173.1,54.83.45.155,outbound
26,552,tls,59182,443,10.215.173.1,54.83.45.155,outbound
27,45,tls,59182,443,10.215.173.1,54.83.45.155,outbound
28,40,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
29,48,tcp,443,59184,54.83.45.155,10.215.173.1,inbound
30,40,tcp,59184,443,10.215.173.1,54.83.45.155,outbound
31,552,tls,59184,443,10.215.173.1,54.83.45.155,outbound
32,45,tls,59184,443,10.215.173.1,54.83.45.155,outbound
33,40,tcp,443,59184,54.83.45.155,10.215.173.1,inbound
34,48,tcp,443,59186,54.83.45.155,10.215.173.1,inbound
35,40,tcp,59186,443,10.215.173.1,54.83.45.155,outbound
36,552,tls,59186,443,10.215.173.1,54.83.45.155,outbound
37,45,tls,59186,443,10.215.173.1,54.83.45.155,outbound
38,40,tcp,443,59186,54.83.45.155,10.215.173.1,inbound
39,48,tcp,443,59188,54.83.45.155,10.215.173.1,inbound
40,40,tcp,59188,443,10.215.173.1,54.83.45.155,outbound
41,48,tcp,443,59190,54.83.45.155,10.215.173.1,inbound
42,40,tcp,59190,443,10.215.173.1,54.83.45.155,outbound
43,552,tls,59188,443,10.215.173.1,54.83.45.155,outbound
44,45,tls,59188,443,10.215.173.1,54.83.45.155,outbound
45,40,tcp,443,59188,54.83.45.155,10.215.173.1,inbound
46,48,tcp,443,59192,54.83.45.155,10.215.173.1,inbound
47,40,tcp,59192,443,10.215.173.1,54.83.45.155,outbound
48,552,tls,59190,443,10.215.173.1,54.83.45.155,outbound
49,45,tls,59190,443,10.215.173.1,54.83.45.155,outbound
50,552,tls,59192,443,10.215.173.1,54.83.45.155,outbound
51,45,tls,59192,443,10.215.173.1,54.83.45.155,outbound
52,40,tcp,443,59190,54.83.45.155,10.215.173.1,inbound
53,40,tcp,443,59192,54.83.45.155,10.215.173.1,inbound
54,48,tcp,443,59194,54.83.45.155,10.215.173.1,inbound
55,40,tcp,59194,443,10.215.173.1,54.83.45.155,outbound
56,552,tls,59194,443,10.215.173.1,54.83.45.155,outbound
57,45,tls,59194,443,10.215.173.1,54.83.45.155,outbound
58,40,tcp,443,59194,54.83.45.155,10.215.173.1,inbound
59,4136,tls,443,59178,54.83.45.155,10.215.173.1,inbound
60,40,tcp,59178,443,10.215.173.1,54.83.45.155,outbound
61,565,tls,443,59178,54.83.45.155,10.215.173.1,inbound
62,40,tcp,59178,443,10.215.173.1,54.83.45.155,outbound
63,120,tls,59178,443,10.215.173.1,54.83.45.155,outbound
64,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
65,158,tls,59178,443,10.215.173.1,54.83.45.155,outbound
66,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
67,317,tls,59178,443,10.215.173.1,54.83.45.155,outbound
68,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
69,4136,tls,443,59180,54.83.45.155,10.215.173.1,inbound
70,40,tcp,59180,443,10.215.173.1,54.83.45.155,outbound
71,565,tls,443,59180,54.83.45.155,10.215.173.1,inbound
72,40,tcp,59180,443,10.215.173.1,54.83.45.155,outbound
73,120,tls,59180,443,10.215.173.1,54.83.45.155,outbound
74,182,tls,59180,443,10.215.173.1,54.83.45.155,outbound
75,40,tcp,443,59180,54.83.45.155,10.215.173.1,inbound
76,40,tcp,443,59180,54.83.45.155,10.215.173.1,inbound
77,89,tls,59178,443,10.215.173.1,54.83.45.155,outbound
78,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
79,2936,tls,443,59182,54.83.45.155,10.215.173.1,inbound
80,40,tcp,59182,443,10.215.173.1,54.83.45.155,outbound
81,1240,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
82,40,tcp,59182,443,10.215.173.1,54.83.45.155,outbound
83,573,tls,443,59182,54.83.45.155,10.215.173.1,inbound
84,40,tcp,59182,443,10.215.173.1,54.83.45.155,outbound
85,120,tls,59182,443,10.215.173.1,54.83.45.155,outbound
86,40,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
87,4661,tls,443,59184,54.83.45.155,10.215.173.1,inbound
88,158,tls,59182,443,10.215.173.1,54.83.45.155,outbound
89,40,tcp,59184,443,10.215.173.1,54.83.45.155,outbound
90,120,tls,59184,443,10.215.173.1,54.83.45.155,outbound
91,182,tls,59184,443,10.215.173.1,54.83.45.155,outbound
92,40,tcp,443,59184,54.83.45.155,10.215.173.1,inbound
93,40,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
94,40,tcp,443,59184,54.83.45.155,10.215.173.1,inbound
95,269,tls,59182,443,10.215.173.1,54.83.45.155,outbound
96,40,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
97,182,tls,59178,443,10.215.173.1,54.83.45.155,outbound
98,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
99,2936,tls,443,59186,54.83.45.155,10.215.173.1,inbound
100,40,tcp,59186,443,10.215.173.1,54.83.45.155,outbound
101,1765,tls,443,59186,54.83.45.155,10.215.173.1,inbound
102,40,tcp,59186,443,10.215.173.1,54.83.45.155,outbound
103,120,tls,59186,443,10.215.173.1,54.83.45.155,outbound
104,182,tls,59186,443,10.215.173.1,54.83.45.155,outbound
105,40,tcp,443,59186,54.83.45.155,10.215.173.1,inbound
106,40,tcp,443,59186,54.83.45.155,10.215.173.1,inbound
107,181,tls,59178,443,10.215.173.1,54.83.45.155,outbound
108,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
109,4136,tls,443,59188,54.83.45.155,10.215.173.1,inbound
110,40,tcp,59188,443,10.215.173.1,54.83.45.155,outbound
111,1488,tls,443,59192,54.83.45.155,10.215.173.1,inbound
112,40,tcp,59192,443,10.215.173.1,54.83.45.155,outbound
113,2688,tcp,443,59192,54.83.45.155,10.215.173.1,inbound
114,40,tcp,59192,443,10.215.173.1,54.83.45.155,outbound
115,4136,tls,443,59190,54.83.45.155,10.215.173.1,inbound
116,565,tls,443,59192,54.83.45.155,10.215.173.1,inbound
117,40,tcp,59190,443,10.215.173.1,54.83.45.155,outbound
118,40,tcp,59192,443,10.215.173.1,54.83.45.155,outbound
119,120,tls,59192,443,10.215.173.1,54.83.45.155,outbound
120,182,tls,59192,443,10.215.173.1,54.83.45.155,outbound
121,40,tcp,443,59192,54.83.45.155,10.215.173.1,inbound
122,573,tls,443,59188,54.83.45.155,10.215.173.1,inbound
123,573,tls,443,59190,54.83.45.155,10.215.173.1,inbound
124,40,tcp,443,59192,54.83.45.155,10.215.173.1,inbound
125,4669,tls,443,59194,54.83.45.155,10.215.173.1,inbound
126,40,tcp,59188,443,10.215.173.1,54.83.45.155,outbound
127,120,tls,59178,443,10.215.173.1,54.83.45.155,outbound
128,120,tls,59188,443,10.215.173.1,54.83.45.155,outbound
129,40,tcp,59190,443,10.215.173.1,54.83.45.155,outbound
130,182,tls,59188,443,10.215.173.1,54.83.45.155,outbound
131,40,tcp,443,59188,54.83.45.155,10.215.173.1,inbound
132,120,tls,59182,443,10.215.173.1,54.83.45.155,outbound
133,120,tls,59190,443,10.215.173.1,54.83.45.155,outbound
134,40,tcp,59194,443,10.215.173.1,54.83.45.155,outbound
135,182,tls,59190,443,10.215.173.1,54.83.45.155,outbound
136,40,tcp,443,59190,54.83.45.155,10.215.173.1,inbound
137,120,tls,59194,443,10.215.173.1,54.83.45.155,outbound
138,182,tls,59194,443,10.215.173.1,54.83.45.155,outbound
139,40,tcp,443,59194,54.83.45.155,10.215.173.1,inbound
140,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
141,40,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
142,40,tcp,443,59188,54.83.45.155,10.215.173.1,inbound
143,40,tcp,443,59190,54.83.45.155,10.215.173.1,inbound
144,40,tcp,443,59194,54.83.45.155,10.215.173.1,inbound
145,100,tls,59182,443,10.215.173.1,54.83.45.155,outbound
146,40,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
147,116,tls,59182,443,10.215.173.1,54.83.45.155,outbound
148,40,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
149,198,tls,443,59178,54.83.45.155,10.215.173.1,inbound
150,111,tls,443,59178,54.83.45.155,10.215.173.1,inbound
151,40,tcp,59178,443,10.215.173.1,54.83.45.155,outbound
152,71,tls,59178,443,10.215.173.1,54.83.45.155,outbound
153,40,tcp,443,59178,54.83.45.155,10.215.173.1,inbound
154,223,tls,443,59178,54.83.45.155,10.215.173.1,inbound
155,71,tls,443,59178,54.83.45.155,10.215.173.1,inbound
156,40,tcp,59178,443,10.215.173.1,54.83.45.155,outbound
157,198,tls,443,59182,54.83.45.155,10.215.173.1,inbound
158,102,tls,443,59182,54.83.45.155,10.215.173.1,inbound
159,40,tcp,59182,443,10.215.173.1,54.83.45.155,outbound
160,71,tls,59182,443,10.215.173.1,54.83.45.155,outbound
161,40,tcp,443,59182,54.83.45.155,10.215.173.1,inbound
