packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,83,dns,26005,53,10.215.173.1,10.215.173.2,inbound
2,79,dns,6304,53,10.215.173.1,10.215.173.2,inbound
3,538,dns,53,26005,10.215.173.2,10.215.173.1,inbound
4,522,dns,53,6304,10.215.173.2,10.215.173.1,inbound
5,60,tcp,50998,443,10.215.173.1,3.229.68.101,outbound
6,60,tcp,51000,443,10.215.173.1,3.229.68.101,outbound
7,60,tcp,51002,443,10.215.173.1,3.229.68.101,outbound
8,60,tcp,51004,443,10.215.173.1,3.229.68.101,outbound
9,60,tcp,51006,443,10.215.173.1,3.229.68.101,outbound
10,60,tcp,51008,443,10.215.173.1,3.229.68.101,outbound
11,60,tcp,51010,443,10.215.173.1,3.229.68.101,outbound
12,60,tcp,51012,443,10.215.173.1,3.229.68.101,outbound
13,60,tcp,51014,443,10.215.173.1,3.229.68.101,outbound
14,48,tcp,443,50998,3.229.68.101,10.215.173.1,inbound
15,40,tcp,50998,443,10.215.173.1,3.229.68.101,outbound
16,552,tls,50998,443,10.215.173.1,3.229.68.101,outbound
17,45,tls,50998,443,10.215.173.1,3.229.68.101,outbound
18,40,tcp,443,50998,3.229.68.101,10.215.173.1,inbound
19,48,tcp,443,51000,3.229.68.101,10.215.173.1,inbound
20,40,tcp,51000,443,10.215.173.1,3.229.68.101,outbound
21,48,tcp,443,51002,3.229.68.101,10.215.173.1,inbound
22,40,tcp,51002,443,10.215.173.1,3.229.68.101,outbound
23,552,tls,51000,443,10.215.173.1,3.229.68.101,outbound
24,552,tls,51002,443,10.215.173.1,3.229.68.101,outbound
25,45,tls,51002,443,10.215.173.1,3.229.68.101,outbound
26,45,tls,51000,443,10.215.173.1,3.229.68.101,outbound
27,40,tcp,443,51000,3.229.68.101,10.215.173.1,inbound
28,40,tcp,443,51002,3.229.68.101,10.215.173.1,inbound
29,48,tcp,443,51004,3.229.68.101,10.215.173.1,inbound
30,40,tcp,51004,443,10.215.173.1,3.229.68.101,outbound
31,48,tcp,443,51006,3.229.68.101,10.215.173.1,inbound
32,552,tls,51004,443,10.215.173.1,3.229.68.101,outbound
33,45,tls,51004,443,10.215.173.1,3.229.68.101,outbound
34,40,tcp,51006,443,10.215.173.1,3.229.68.101,outbound
35,40,tcp,443,51004,3.229.68.101,10.215.173.1,inbound
36,552,tls,51006,443,10.215.173.1,3.229.68.101,outbound
37,45,tls,51006,443,10.215.173.1,3.229.68.101,outbound
38,40,tcp,443,51006,3.229.68.101,10.215.173.1,inbound
39,48,tcp,443,51010,3.229.68.101,10.215.173.1,inbound
40,40,tcp,51010,443,10.215.173.1,3.229.68.101,outbound
41,48,tcp,443,51014,3.229.68.101,10.215.173.1,inbound
42,40,tcp,51014,443,10.215.173.1,3.229.68.101,outbound
43,552,tls,51010,443,10.215.173.1,3.229.68.101,outbound
44,45,tls,51010,443,10.215.173.1,3.229.68.101,outbound
45,40,tcp,443,51010,3.229.68.101,10.215.173.1,inbound
46,48,tcp,443,51008,3.229.68.101,10.215.173.1,inbound
47,552,tls,51014,443,10.215.173.1,3.229.68.101,outbound
48,45,tls,51014,443,10.215.173.1,3.229.68.101,outbound
49,40,tcp,51008,443,10.215.173.1,3.229.68.101,outbound
50,40,tcp,443,51014,3.229.68.101,10.215.173.1,inbound
51,48,tcp,443,51012,3.229.68.101,10.215.173.1,inbound
52,40,tcp,51012,443,10.215.173.1,3.229.68.101,outbound
53,552,tls,51008,443,10.215.173.1,3.229.68.101,outbound
54,45,tls,51008,443,10.215.173.1,3.229.68.101,outbound
55,40,tcp,443,51008,3.229.68.101,10.215.173.1,inbound
56,552,tls,51012,443,10.215.173.1,3.229.68.101,outbound
57,45,tls,51012,443,10.215.173.1,3.229.68.101,outbound
58,40,tcp,443,51012,3.229.68.101,10.215.173.1,inbound
59,4136,tls,443,50998,3.229.68.101,10.215.173.1,inbound
60,40,tcp,50998,443,10.215.173.1,3.229.68.101,outbound
61,565,tls,443,50998,3.229.68.101,10.215.173.1,inbound
62,40,tcp,50998,443,10.215.173.1,3.229.68.101,outbound
63,120,tls,50998,443,10.215.173.1,3.229.68.101,outbound
64,40,tcp,443,50998,3.229.68.101,10.215.173.1,inbound
65,4669,tls,443,51000,3.229.68.101,10.215.173.1,inbound
66,4669,tls,443,51002,3.229.68.101,10.215.173.1,inbound
67,4661,tls,443,51004,3.229.68.101,10.215.173.1,inbound
68,4669,tls,443,51006,3.229.68.101,10.215.173.1,inbound
69,376,tls,50998,443,10.215.173.1,3.229.68.101,outbound
70,40,tcp,51000,443,10.215.173.1,3.229.68.101,outbound
71,120,tls,51000,443,10.215.173.1,3.229.68.101,outbound
72,40,tcp,51002,443,10.215.173.1,3.229.68.101,outbound
73,120,tls,51002,443,10.215.173.1,3.229.68.101,outbound
74,40,tcp,51004,443,10.215.173.1,3.229.68.101,outbound
75,182,tls,51002,443,10.215.173.1,3.229.68.101,outbound
76,40,tcp,443,51002,3.229.68.101,10.215.173.1,inbound
77,120,tls,51004,443,10.215.173.1,3.229.68.101,outbound
78,182,tls,51004,443,10.215.173.1,3.229.68.101,outbound
79,40,tcp,443,51004,3.229.68.101,10.215.173.1,inbound
80,40,tcp,51006,443,10.215.173.1,3.229.68.101,outbound
81,120,tls,51006,443,10.215.173.1,3.229.68.101,outbound
82,40,tcp,443,50998,3.229.68.101,10.215.173.1,inbound
83,40,tcp,443,51000,3.229.68.101,10.215.173.1,inbound
84,40,tcp,443,51002,3.229.68.101,10.215.173.1,inbound
85,40,tcp,443,51004,3.229.68.101,10.215.173.1,inbound
86,40,tcp,443,51006,3.229.68.101,10.215.173.1,inbound
87,294,tls,443,51008,3.229.68.101,10.215.173.1,inbound
88,4661,tls,443,51010,3.229.68.101,10.215.173.1,inbound
89,4661,tls,443,51012,3.229.68.101,10.215.173.1,inbound
90,4661,tls,443,51014,3.229.68.101,10.215.173.1,inbound
91,182,tls,50998,443,10.215.173.1,3.229.68.101,outbound
92,357,tls,51000,443,10.215.173.1,3.229.68.101,outbound
93,182,tls,51006,443,10.215.173.1,3.229.68.101,outbound
94,40,tcp,443,51006,3.229.68.101,10.215.173.1,inbound
95,40,tcp,51008,443,10.215.173.1,3.229.68.101,outbound
96,120,tls,51008,443,10.215.173.1,3.229.68.101,outbound
97,182,tls,51008,443,10.215.173.1,3.229.68.101,outbound
98,40,tcp,443,51008,3.229.68.101,10.215.173.1,inbound
99,40,tcp,51010,443,10.215.173.1,3.229.68.101,outbound
100,120,tls,51010,443,10.215.173.1,3.229.68.101,outbound
101,182,tls,51010,443,10.215.173.1,3.229.68.101,outbound
102,40,tcp,443,51010,3.229.68.101,10.215.173.1,inbound
103,40,tcp,51012,443,10.215.173.1,3.229.68.101,outbound
104,40,tcp,51014,443,10.215.173.1,3.229.68.101,outbound
105,40,tcp,443,50998,3.229.68.101,10.215.173.1,inbound
106,40,tcp,443,51000,3.229.68.101,10.215.173.1,inbound
107,40,tcp,443,51008,3.229.68.101,10.215.173.1,inbound
108,40,tcp,443,51010,3.229.68.101,10.215.173.1,inbound
109,179,tls,50998,443,10.215.173.1,3.229.68.101,outbound
110,286,tls,51000,443,10.215.173.1,3.229.68.101,outbound
111,40,tcp,443,50998,3.229.68.101,10.215.173.1,inbound
112,40,tcp,443,51000,3.229.68.101,10.215.173.1,inbound
113,120,tls,51014,443,10.215.173.1,3.229.68.101,outbound
114,120,tls,51012,443,10.215.173.1,3.229.68.101,outbound
115,40,tcp,443,51012,3.229.68.101,10.215.173.1,inbound
116,40,tcp,443,51014,3.229.68.101,10.215.173.1,inbound
117,86,tls,51012,443,10.215.173.1,3.229.68.101,outbound
118,86,tls,51014,443,10.215.173.1,3.229.68.101,outbound
119,40,tcp,443,51012,3.229.68.101,10.215.173.1,inbound
120,40,tcp,443,51014,3.229.68.101,10.215.173.1,inbound
121,77,tls,51012,443,10.215.173.1,3.229.68.101,outbound
122,112,tls,51014,443,10.215.173.1,3.229.68.101,outbound
123,40,tcp,443,51012,3.229.68.101,10.215.173.1,inbound
124,40,tcp,443,51014,3.229.68.101,10.215.173.1,inbound
125,75,tls,51012,443,10.215.173.1,3.229.68.101,outbound
126,40,tcp,443,51012,3.229.68.101,10.215.173.1,inbound
127,64,tls,51012,443,10.215.173.1,3.229.68.101,outbound
128,64,tls,51014,443,10.215.173.1,3.229.68.101,outbound
129,40,tcp,443,51012,3.229.68.101,10.215.173.1,inbound
130,40,tcp,443,51014,3.229.68.101,10.215.173.1,inbound
131,40,tcp,51012,443,10.215.173.1,3.229.68.101,outbound
132,40,tcp,443,51012,3.229.68.101,10.215.173.1,inbound
