packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,83,dns,14216,53,10.215.173.1,10.215.173.2,inbound
2,79,dns,47036,53,10.215.173.1,10.215.173.2,inbound
3,302,dns,53,14216,10.215.173.2,10.215.173.1,inbound
4,286,dns,53,47036,10.215.173.2,10.215.173.1,inbound
5,60,tcp,51802,443,10.215.173.1,3.229.68.101,outbound
6,60,tcp,51800,443,10.215.173.1,3.229.68.101,outbound
7,60,tcp,51806,443,10.215.173.1,3.229.68.101,outbound
8,60,tcp,51808,443,10.215.173.1,3.229.68.101,outbound
9,60,tcp,51810,443,10.215.173.1,3.229.68.101,outbound
10,60,tcp,51812,443,10.215.173.1,3.229.68.101,outbound
11,60,tcp,51816,443,10.215.173.1,3.229.68.101,outbound
12,60,tcp,51818,443,10.215.173.1,3.229.68.101,outbound
13,60,tcp,51820,443,10.215.173.1,3.229.68.101,outbound
14,48,tcp,443,51802,3.229.68.101,10.215.173.1,inbound
15,40,tcp,51802,443,10.215.173.1,3.229.68.101,outbound
16,552,tls,51802,443,10.215.173.1,3.229.68.101,outbound
17,45,tls,51802,443,10.215.173.1,3.229.68.101,outbound
18,40,tcp,443,51802,3.229.68.101,10.215.173.1,inbound
19,48,tcp,443,51806,3.229.68.101,10.215.173.1,inbound
20,40,tcp,51806,443,10.215.173.1,3.229.68.101,outbound
21,48,tcp,443,51800,3.229.68.101,10.215.173.1,inbound
22,40,tcp,51800,443,10.215.173.1,3.229.68.101,outbound
23,552,tls,51806,443,10.215.173.1,3.229.68.101,outbound
24,45,tls,51806,443,10.215.173.1,3.229.68.101,outbound
25,40,tcp,443,51806,3.229.68.101,10.215.173.1,inbound
26,552,tls,51800,443,10.215.173.1,3.229.68.101,outbound
27,45,tls,51800,443,10.215.173.1,3.229.68.101,outbound
28,40,tcp,443,51800,3.229.68.101,10.215.173.1,inbound
29,48,tcp,443,51808,3.229.68.101,10.215.173.1,inbound
30,40,tcp,51808,443,10.215.173.1,3.229.68.101,outbound
31,552,tls,51808,443,10.215.173.1,3.229.68.101,outbound
32,45,tls,51808,443,10.215.173.1,3.229.68.101,outbound
33,40,tcp,443,51808,3.229.68.101,10.215.173.1,inbound
34,48,tcp,443,51810,3.229.68.101,10.215.173.1,inbound
35,40,tcp,51810,443,10.215.173.1,3.229.68.101,outbound
36,552,tls,51810,443,10.215.173.1,3.229.68.101,outbound
37,45,tls,51810,443,10.215.173.1,3.229.68.101,outbound
38,40,tcp,443,51810,3.229.68.101,10.215.173.1,inbound
39,48,tcp,443,51812,3.229.68.101,10.215.173.1,inbound
40,40,tcp,51812,443,10.215.173.1,3.229.68.101,outbound
41,48,tcp,443,51816,3.229.68.101,10.215.173.1,inbound
42,40,tcp,51816,443,10.215.173.1,3.229.68.101,outbound
43,48,tcp,443,51818,3.229.68.101,10.215.173.1,inbound
44,40,tcp,51818,443,10.215.173.1,3.229.68.101,outbound
45,552,tls,51816,443,10.215.173.1,3.229.68.101,outbound
46,552,tls,51812,443,10.215.173.1,3.229.68.101,outbound
47,45,tls,51812,443,10.215.173.1,3.229.68.101,outbound
48,45,tls,51816,443,10.215.173.1,3.229.68.101,outbound
49,552,tls,51818,443,10.215.173.1,3.229.68.101,outbound
50,45,tls,51818,443,10.215.173.1,3.229.68.101,outbound
51,40,tcp,443,51812,3.229.68.101,10.215.173.1,inbound
52,40,tcp,443,51816,3.229.68.101,10.215.173.1,inbound
53,40,tcp,443,51818,3.229.68.101,10.215.173.1,inbound
54,48,tcp,443,51820,3.229.68.101,10.215.173.1,inbound
55,40,tcp,51820,443,10.215.173.1,3.229.68.101,outbound
56,552,tls,51820,443,10.215.173.1,3.229.68.101,outbound
57,45,tls,51820,443,10.215.173.1,3.229.68.101,outbound
58,40,tcp,443,51820,3.229.68.101,10.215.173.1,inbound
59,2936,tls,443,51802,3.229.68.101,10.215.173.1,inbound
60,40,tcp,51802,443,10.215.173.1,3.229.68.101,outbound
61,1240,tcp,443,51802,3.229.68.101,10.215.173.1,inbound
62,40,tcp,51802,443,10.215.173.1,3.229.68.101,outbound
63,573,tls,443,51802,3.229.68.101,10.215.173.1,inbound
64,40,tcp,51802,443,10.215.173.1,3.229.68.101,outbound
65,120,tls,51802,443,10.215.173.1,3.229.68.101,outbound
66,40,tcp,443,51802,3.229.68.101,10.215.173.1,inbound
67,158,tls,51802,443,10.215.173.1,3.229.68.101,outbound
68,40,tcp,443,51802,3.229.68.101,10.215.173.1,inbound
69,269,tls,51802,443,10.215.173.1,3.229.68.101,outbound
70,40,tcp,443,51802,3.229.68.101,10.215.173.1,inbound
71,2936,tls,443,51806,3.229.68.101,10.215.173.1,inbound
72,40,tcp,51806,443,10.215.173.1,3.229.68.101,outbound
73,1240,tcp,443,51806,3.229.68.101,10.215.173.1,inbound
74,40,tcp,51806,443,10.215.173.1,3.229.68.101,outbound
75,573,tls,443,51806,3.229.68.101,10.215.173.1,inbound
76,40,tcp,51806,443,10.215.173.1,3.229.68.101,outbound
77,4669,tls,443,51800,3.229.68.101,10.215.173.1,inbound
78,4669,tls,443,51808,3.229.68.101,10.215.173.1,inbound
79,40,tcp,51800,443,10.215.173.1,3.229.68.101,outbound
80,120,tls,51800,443,10.215.173.1,3.229.68.101,outbound
81,182,tls,51800,443,10.215.173.1,3.229.68.101,outbound
82,40,tcp,443,51800,3.229.68.101,10.215.173.1,inbound
83,116,tls,51802,443,10.215.173.1,3.229.68.101,outbound
84,40,tcp,51808,443,10.215.173.1,3.229.68.101,outbound
85,120,tls,51806,443,10.215.173.1,3.229.68.101,outbound
86,182,tls,51806,443,10.215.173.1,3.229.68.101,outbound
87,40,tcp,443,51806,3.229.68.101,10.215.173.1,inbound
88,120,tls,51808,443,10.215.173.1,3.229.68.101,outbound
89,182,tls,51808,443,10.215.173.1,3.229.68.101,outbound
90,40,tcp,443,51808,3.229.68.101,10.215.173.1,inbound
91,40,tcp,443,51802,3.229.68.101,10.215.173.1,inbound
92,40,tcp,443,51800,3.229.68.101,10.215.173.1,inbound
93,40,tcp,443,51806,3.229.68.101,10.215.173.1,inbound
94,40,tcp,443,51808,3.229.68.101,10.215.173.1,inbound
95,4661,tls,443,51810,3.229.68.101,10.215.173.1,inbound
96,120,tls,51802,443,10.215.173.1,3.229.68.101,outbound
97,40,tcp,51810,443,10.215.173.1,3.229.68.101,outbound
98,120,tls,51810,443,10.215.173.1,3.229.68.101,outbound
99,40,tcp,443,51802,3.229.68.101,10.215.173.1,inbound
