packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,83,dns,28817,53,10.215.173.1,10.215.173.2,inbound
2,79,dns,42865,53,10.215.173.1,10.215.173.2,inbound
3,522,dns,53,42865,10.215.173.2,10.215.173.1,inbound
4,538,dns,53,28817,10.215.173.2,10.215.173.1,inbound
5,60,tcp,50576,443,10.215.173.1,3.229.68.101,outbound
6,60,tcp,50578,443,10.215.173.1,3.229.68.101,outbound
7,60,tcp,50580,443,10.215.173.1,3.229.68.101,outbound
8,60,tcp,50582,443,10.215.173.1,3.229.68.101,outbound
9,60,tcp,50584,443,10.215.173.1,3.229.68.101,outbound
10,60,tcp,50586,443,10.215.173.1,3.229.68.101,outbound
11,60,tcp,50590,443,10.215.173.1,3.229.68.101,outbound
12,60,tcp,50594,443,10.215.173.1,3.229.68.101,outbound
13,60,tcp,50596,443,10.215.173.1,3.229.68.101,outbound
14,48,tcp,443,50576,3.229.68.101,10.215.173.1,inbound
15,40,tcp,50576,443,10.215.173.1,3.229.68.101,outbound
16,552,tls,50576,443,10.215.173.1,3.229.68.101,outbound
17,45,tls,50576,443,10.215.173.1,3.229.68.101,outbound
18,40,tcp,443,50576,3.229.68.101,10.215.173.1,inbound
19,48,tcp,443,50578,3.229.68.101,10.215.173.1,inbound
20,40,tcp,50578,443,10.215.173.1,3.229.68.101,outbound
21,552,tls,50578,443,10.215.173.1,3.229.68.101,outbound
22,45,tls,50578,443,10.215.173.1,3.229.68.101,outbound
23,40,tcp,443,50578,3.229.68.101,10.215.173.1,inbound
24,48,tcp,443,50580,3.229.68.101,10.215.173.1,inbound
25,40,tcp,50580,443,10.215.173.1,3.229.68.101,outbound
26,552,tls,50580,443,10.215.173.1,3.229.68.101,outbound
27,45,tls,50580,443,10.215.173.1,3.229.68.101,outbound
28,40,tcp,443,50580,3.229.68.101,10.215.173.1,inbound
29,48,tcp,443,50582,3.229.68.101,10.215.173.1,inbound
30,40,tcp,50582,443,10.215.173.1,3.229.68.101,outbound
31,48,tcp,443,50584,3.229.68.101,10.215.173.1,inbound
32,40,tcp,50584,443,10.215.173.1,3.229.68.101,outbound
33,48,tcp,443,50586,3.229.68.101,10.215.173.1,inbound
34,40,tcp,50586,443,10.215.173.1,3.229.68.101,outbound
35,552,tls,50584,443,10.215.173.1,3.229.68.101,outbound
36,552,tls,50582,443,10.215.173.1,3.229.68.101,outbound
37,45,tls,50582,443,10.215.173.1,3.229.68.101,outbound
38,45,tls,50584,443,10.215.173.1,3.229.68.101,outbound
39,552,tls,50586,443,10.215.173.1,3.229.68.101,outbound
40,45,tls,50586,443,10.215.173.1,3.229.68.101,outbound
41,40,tcp,443,50582,3.229.68.101,10.215.173.1,inbound
42,40,tcp,443,50584,3.229.68.101,10.215.173.1,inbound
43,40,tcp,443,50586,3.229.68.101,10.215.173.1,inbound
44,48,tcp,443,50590,3.229.68.101,10.215.173.1,inbound
45,40,tcp,50590,443,10.215.173.1,3.229.68.101,outbound
46,48,tcp,443,50596,3.229.68.101,10.215.173.1,inbound
47,40,tcp,50596,443,10.215.173.1,3.229.68.101,outbound
48,48,tcp,443,50594,3.229.68.101,10.215.173.1,inbound
49,40,tcp,50594,443,10.215.173.1,3.229.68.101,outbound
50,552,tls,50590,443,10.215.173.1,3.229.68.101,outbound
51,45,tls,50590,443,10.215.173.1,3.229.68.101,outbound
52,552,tls,50596,443,10.215.173.1,3.229.68.101,outbound
53,45,tls,50596,443,10.215.173.1,3.229.68.101,outbound
54,552,tls,50594,443,10.215.173.1,3.229.68.101,outbound
55,45,tls,50594,443,10.215.173.1,3.229.68.101,outbound
56,40,tcp,443,50590,3.229.68.101,10.215.173.1,inbound
57,40,tcp,443,50594,3.229.68.101,10.215.173.1,inbound
58,40,tcp,443,50596,3.229.68.101,10.215.173.1,inbound
59,2936,tls,443,50576,3.229.68.101,10.215.173.1,inbound
60,40,tcp,50576,443,10.215.173.1,3.229.68.101,outbound
61,1765,tls,443,50576,3.229.68.101,10.215.173.1,inbound
