packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,43426,443,10.215.173.1,59.82.113.90,outbound
2,48,tcp,443,43426,59.82.113.90,10.215.173.1,inbound
3,40,tcp,43426,443,10.215.173.1,59.82.113.90,outbound
4,434,tls,43426,443,10.215.173.1,59.82.113.90,outbound
5,40,tcp,443,43426,59.82.113.90,10.215.173.1,inbound
6,60,tcp,46896,853,192.168.1.122,10.215.173.2,inbound
7,542,tls,443,43426,59.82.113.90,10.215.173.1,inbound
8,40,tcp,43426,443,10.215.173.1,59.82.113.90,outbound
9,64,tcp,43426,443,10.215.173.1,59.82.113.90,outbound
10,80,tcp,43426,443,10.215.173.1,59.82.113.90,outbound
11,40,tcp,443,43426,59.82.113.90,10.215.173.1,inbound
12,80,tcp,443,43426,59.82.113.90,10.215.173.1,inbound
13,40,tcp,43426,443,10.215.173.1,59.82.113.90,outbound
14,60,dns,4305,53,10.215.173.1,10.215.173.2,inbound
15,76,dns,53,4305,10.215.173.2,10.215.173.1,inbound
16,59,dns,61345,53,10.215.173.1,10.215.173.2,inbound
17,60,tcp,49008,80,10.215.173.1,47.254.95.248,outbound
18,60,tcp,49014,80,10.215.173.1,47.254.95.248,outbound
19,107,dns,53,61345,10.215.173.2,10.215.173.1,inbound
20,60,tcp,42532,8883,10.215.173.1,44.241.48.186,outbound
21,48,tcp,80,49008,47.254.95.248,10.215.173.1,inbound
22,40,tcp,49008,80,10.215.173.1,47.254.95.248,outbound
23,645,http,49008,80,10.215.173.1,47.254.95.248,outbound
24,40,tcp,80,49008,47.254.95.248,10.215.173.1,inbound
25,48,tcp,80,49014,47.254.95.248,10.215.173.1,inbound
26,40,tcp,49014,80,10.215.173.1,47.254.95.248,outbound
27,661,http,49014,80,10.215.173.1,47.254.95.248,outbound
28,40,tcp,80,49014,47.254.95.248,10.215.173.1,inbound
29,48,tcp,8883,42532,44.241.48.186,10.215.173.1,inbound
30,40,tcp,42532,8883,10.215.173.1,44.241.48.186,outbound
31,295,tls,42532,8883,10.215.173.1,44.241.48.186,outbound
32,40,tcp,8883,42532,44.241.48.186,10.215.173.1,inbound
33,765,http,80,49008,47.254.95.248,10.215.173.1,inbound
34,40,tcp,49008,80,10.215.173.1,47.254.95.248,outbound
35,547,http,80,49014,47.254.95.248,10.215.173.1,inbound
36,40,tcp,49014,80,10.215.173.1,47.254.95.248,outbound
37,1588,tls,8883,42532,44.241.48.186,10.215.173.1,inbound
38,40,tcp,42532,8883,10.215.173.1,44.241.48.186,outbound
39,2679,tls,8883,42532,44.241.48.186,10.215.173.1,inbound
40,40,tcp,42532,8883,10.215.173.1,44.241.48.186,outbound
41,387,tls,8883,42532,44.241.48.186,10.215.173.1,inbound
42,40,tcp,42532,8883,10.215.173.1,44.241.48.186,outbound
43,166,tls,42532,8883,10.215.173.1,44.241.48.186,outbound
44,40,tcp,8883,42532,44.241.48.186,10.215.173.1,inbound
45,91,tls,8883,42532,44.241.48.186,10.215.173.1,inbound
46,574,tls,42532,8883,10.215.173.1,44.241.48.186,outbound
47,40,tcp,8883,42532,44.241.48.186,10.215.173.1,inbound
48,73,tls,8883,42532,44.241.48.186,10.215.173.1,inbound
49,108,tls,42532,8883,10.215.173.1,44.241.48.186,outbound
50,40,tcp,8883,42532,44.241.48.186,10.215.173.1,inbound
51,90,tls,42532,8883,10.215.173.1,44.241.48.186,outbound
52,40,tcp,8883,42532,44.241.48.186,10.215.173.1,inbound
53,79,tls,8883,42532,44.241.48.186,10.215.173.1,inbound
54,40,tcp,42532,8883,10.215.173.1,44.241.48.186,outbound
55,717,http,49008,80,10.215.173.1,47.254.95.248,outbound
56,40,tcp,80,49008,47.254.95.248,10.215.173.1,inbound
57,357,http,80,49008,47.254.95.248,10.215.173.1,inbound
58,40,tcp,49008,80,10.215.173.1,47.254.95.248,outbound
59,717,http,49008,80,10.215.173.1,47.254.95.248,outbound
60,40,tcp,80,49008,47.254.95.248,10.215.173.1,inbound
61,357,http,80,49008,47.254.95.248,10.215.173.1,inbound
62,40,tcp,49008,80,10.215.173.1,47.254.95.248,outbound
63,717,http,49008,80,10.215.173.1,47.254.95.248,outbound
