packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,42124,853,192.168.1.122,10.215.173.2,inbound
2,60,tcp,41292,443,10.215.173.1,44.230.82.63,outbound
3,60,tcp,41304,443,10.215.173.1,44.230.82.63,outbound
4,60,tcp,41200,443,10.215.173.1,59.82.113.90,outbound
5,59,dns,39340,53,10.215.173.1,10.215.173.2,inbound
6,107,dns,53,39340,10.215.173.2,10.215.173.1,inbound
7,60,tcp,41772,8883,10.215.173.1,44.239.154.208,outbound
8,48,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
9,40,tcp,41292,443,10.215.173.1,44.230.82.63,outbound
10,557,tls,41292,443,10.215.173.1,44.230.82.63,outbound
11,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
12,48,tcp,443,41304,44.230.82.63,10.215.173.1,inbound
13,40,tcp,41304,443,10.215.173.1,44.230.82.63,outbound
14,557,tls,41304,443,10.215.173.1,44.230.82.63,outbound
15,40,tcp,443,41304,44.230.82.63,10.215.173.1,inbound
16,48,tcp,8883,41772,44.239.154.208,10.215.173.1,inbound
17,40,tcp,41772,8883,10.215.173.1,44.239.154.208,outbound
18,295,tls,41772,8883,10.215.173.1,44.239.154.208,outbound
19,40,tcp,8883,41772,44.239.154.208,10.215.173.1,inbound
20,196,tls,443,41292,44.230.82.63,10.215.173.1,inbound
21,40,tcp,41292,443,10.215.173.1,44.230.82.63,outbound
22,91,tls,41292,443,10.215.173.1,44.230.82.63,outbound
23,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
24,93,tls,41292,443,10.215.173.1,44.230.82.63,outbound
25,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
26,126,tls,41292,443,10.215.173.1,44.230.82.63,outbound
27,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
28,1223,tls,41292,443,10.215.173.1,44.230.82.63,outbound
29,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
30,151,tls,443,41304,44.230.82.63,10.215.173.1,inbound
31,40,tcp,41304,443,10.215.173.1,44.230.82.63,outbound
32,85,tls,443,41304,44.230.82.63,10.215.173.1,inbound
33,40,tcp,41304,443,10.215.173.1,44.230.82.63,outbound
34,91,tls,41304,443,10.215.173.1,44.230.82.63,outbound
35,40,tcp,443,41304,44.230.82.63,10.215.173.1,inbound
36,179,tls,41304,443,10.215.173.1,44.230.82.63,outbound
37,40,tcp,443,41304,44.230.82.63,10.215.173.1,inbound
38,71,tls,41304,443,10.215.173.1,44.230.82.63,outbound
39,40,tcp,443,41304,44.230.82.63,10.215.173.1,inbound
40,40,tcp,41304,443,10.215.173.1,44.230.82.63,outbound
41,40,tcp,443,41304,44.230.82.63,10.215.173.1,inbound
42,702,tls,41292,443,10.215.173.1,44.230.82.63,outbound
43,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
44,4574,tls,8883,41772,44.239.154.208,10.215.173.1,inbound
45,40,tcp,41772,8883,10.215.173.1,44.239.154.208,outbound
46,109,tls,443,41292,44.230.82.63,10.215.173.1,inbound
47,78,tls,443,41292,44.230.82.63,10.215.173.1,inbound
48,40,tcp,41292,443,10.215.173.1,44.230.82.63,outbound
49,78,tls,41292,443,10.215.173.1,44.230.82.63,outbound
50,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
51,215,tls,443,41292,44.230.82.63,10.215.173.1,inbound
52,78,tls,443,41292,44.230.82.63,10.215.173.1,inbound
53,40,tcp,41292,443,10.215.173.1,44.230.82.63,outbound
54,166,tls,41772,8883,10.215.173.1,44.239.154.208,outbound
55,40,tcp,8883,41772,44.239.154.208,10.215.173.1,inbound
56,109,tls,443,41304,44.230.82.63,10.215.173.1,inbound
57,40,tcp,41304,443,10.215.173.1,44.230.82.63,outbound
58,40,tcp,443,41304,44.230.82.63,10.215.173.1,inbound
59,1199,tls,443,41292,44.230.82.63,10.215.173.1,inbound
60,91,tls,8883,41772,44.239.154.208,10.215.173.1,inbound
61,1178,tls,41292,443,10.215.173.1,44.230.82.63,outbound
62,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
63,574,tls,41772,8883,10.215.173.1,44.239.154.208,outbound
64,40,tcp,8883,41772,44.239.154.208,10.215.173.1,inbound
65,73,tls,8883,41772,44.239.154.208,10.215.173.1,inbound
66,108,tls,41772,8883,10.215.173.1,44.239.154.208,outbound
67,40,tcp,8883,41772,44.239.154.208,10.215.173.1,inbound
68,90,tls,41772,8883,10.215.173.1,44.239.154.208,outbound
69,40,tcp,8883,41772,44.239.154.208,10.215.173.1,inbound
70,2283,tls,443,41292,44.230.82.63,10.215.173.1,inbound
71,601,tls,41292,443,10.215.173.1,44.230.82.63,outbound
72,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
73,60,dns,23042,53,10.215.173.1,10.215.173.2,inbound
74,79,tls,8883,41772,44.239.154.208,10.215.173.1,inbound
75,76,dns,53,23042,10.215.173.2,10.215.173.1,inbound
76,60,tcp,49804,80,10.215.173.1,47.254.95.248,outbound
77,818,tls,443,41292,44.230.82.63,10.215.173.1,inbound
78,48,tcp,80,49804,47.254.95.248,10.215.173.1,inbound
79,40,tcp,49804,80,10.215.173.1,47.254.95.248,outbound
80,40,tcp,41772,8883,10.215.173.1,44.239.154.208,outbound
81,813,http,49804,80,10.215.173.1,47.254.95.248,outbound
82,40,tcp,80,49804,47.254.95.248,10.215.173.1,inbound
83,48,tcp,443,41200,59.82.113.90,10.215.173.1,inbound
84,40,tcp,41200,443,10.215.173.1,59.82.113.90,outbound
85,434,tls,41200,443,10.215.173.1,59.82.113.90,outbound
86,40,tcp,443,41200,59.82.113.90,10.215.173.1,inbound
87,108,tls,41292,443,10.215.173.1,44.230.82.63,outbound
88,10000,tls,41292,443,10.215.173.1,44.230.82.63,outbound
89,40,tcp,443,41292,44.230.82.63,10.215.173.1,inbound
90,3229,tls,41292,443,10.215.173.1,44.230.82.63,outbound
