packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,45774,853,192.168.1.122,10.215.173.2,inbound
2,69,dns,22085,53,10.215.173.1,10.215.173.2,inbound
3,69,dns,40447,53,10.215.173.1,10.215.173.2,inbound
4,213,dns,53,22085,10.215.173.2,10.215.173.1,inbound
5,398,dns,53,40447,10.215.173.2,10.215.173.1,inbound
6,60,tcp,47832,80,10.215.173.1,59.82.112.156,outbound
7,60,tcp,40530,443,10.215.173.1,59.82.112.196,outbound
8,48,tcp,80,47832,59.82.112.156,10.215.173.1,inbound
9,40,tcp,47832,80,10.215.173.1,59.82.112.156,outbound
10,434,tcp,47832,80,10.215.173.1,59.82.112.156,outbound
11,40,tcp,80,47832,59.82.112.156,10.215.173.1,inbound
12,60,tcp,45774,853,192.168.1.122,10.215.173.2,inbound
13,48,tcp,443,40530,59.82.112.196,10.215.173.1,inbound
14,40,tcp,40530,443,10.215.173.1,59.82.112.196,outbound
15,542,tcp,80,47832,59.82.112.156,10.215.173.1,inbound
16,40,tcp,47832,80,10.215.173.1,59.82.112.156,outbound
17,434,tls,40530,443,10.215.173.1,59.82.112.196,outbound
18,40,tcp,443,40530,59.82.112.196,10.215.173.1,inbound
19,214,tls,443,40530,59.82.112.196,10.215.173.1,inbound
20,40,tcp,40530,443,10.215.173.1,59.82.112.196,outbound
21,368,tcp,443,40530,59.82.112.196,10.215.173.1,inbound
22,40,tcp,40530,443,10.215.173.1,59.82.112.196,outbound
23,64,tcp,40530,443,10.215.173.1,59.82.112.196,outbound
24,80,tcp,40530,443,10.215.173.1,59.82.112.196,outbound
25,40,tcp,443,40530,59.82.112.196,10.215.173.1,inbound
26,80,tcp,443,40530,59.82.112.196,10.215.173.1,inbound
27,40,tcp,40530,443,10.215.173.1,59.82.112.196,outbound
28,60,tcp,44276,443,10.215.173.1,54.200.34.119,outbound
29,60,tcp,44290,443,10.215.173.1,54.200.34.119,outbound
30,48,tcp,443,44276,54.200.34.119,10.215.173.1,inbound
31,40,tcp,44276,443,10.215.173.1,54.200.34.119,outbound
32,557,tls,44276,443,10.215.173.1,54.200.34.119,outbound
33,40,tcp,443,44276,54.200.34.119,10.215.173.1,inbound
34,59,dns,35305,53,10.215.173.1,10.215.173.2,inbound
35,107,dns,53,35305,10.215.173.2,10.215.173.1,inbound
36,60,tcp,44662,8883,10.215.173.1,44.239.154.208,outbound
37,48,tcp,443,44290,54.200.34.119,10.215.173.1,inbound
38,40,tcp,44290,443,10.215.173.1,54.200.34.119,outbound
39,557,tls,44290,443,10.215.173.1,54.200.34.119,outbound
40,40,tcp,443,44290,54.200.34.119,10.215.173.1,inbound
41,153,tls,443,44276,54.200.34.119,10.215.173.1,inbound
42,40,tcp,44276,443,10.215.173.1,54.200.34.119,outbound
43,2936,tls,443,44276,54.200.34.119,10.215.173.1,inbound
44,40,tcp,44276,443,10.215.173.1,54.200.34.119,outbound
45,1231,tls,443,44276,54.200.34.119,10.215.173.1,inbound
46,40,tcp,44276,443,10.215.173.1,54.200.34.119,outbound
47,378,tls,443,44276,54.200.34.119,10.215.173.1,inbound
48,40,tcp,44276,443,10.215.173.1,54.200.34.119,outbound
49,49,tls,443,44276,54.200.34.119,10.215.173.1,inbound
50,40,tcp,44276,443,10.215.173.1,54.200.34.119,outbound
51,166,tls,44276,443,10.215.173.1,54.200.34.119,outbound
52,40,tcp,443,44276,54.200.34.119,10.215.173.1,inbound
53,48,tcp,8883,44662,44.239.154.208,10.215.173.1,inbound
54,40,tcp,44662,8883,10.215.173.1,44.239.154.208,outbound
55,295,tls,44662,8883,10.215.173.1,44.239.154.208,outbound
56,40,tcp,8883,44662,44.239.154.208,10.215.173.1,inbound
57,153,tls,443,44290,54.200.34.119,10.215.173.1,inbound
