packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,39538,853,192.168.1.122,10.215.173.2,inbound
2,60,tcp,41838,443,10.215.173.1,44.230.82.63,outbound
3,60,tcp,41850,443,10.215.173.1,44.230.82.63,outbound
4,60,tcp,42182,443,10.215.173.1,59.82.113.90,outbound
5,59,dns,24004,53,10.215.173.1,10.215.173.2,inbound
6,107,dns,53,24004,10.215.173.2,10.215.173.1,inbound
7,60,tcp,48818,8883,10.215.173.1,44.239.154.208,outbound
8,48,tcp,443,41838,44.230.82.63,10.215.173.1,inbound
9,40,tcp,41838,443,10.215.173.1,44.230.82.63,outbound
10,557,tls,41838,443,10.215.173.1,44.230.82.63,outbound
11,40,tcp,443,41838,44.230.82.63,10.215.173.1,inbound
12,48,tcp,443,41850,44.230.82.63,10.215.173.1,inbound
13,40,tcp,41850,443,10.215.173.1,44.230.82.63,outbound
14,557,tls,41850,443,10.215.173.1,44.230.82.63,outbound
15,40,tcp,443,41850,44.230.82.63,10.215.173.1,inbound
16,48,tcp,8883,48818,44.239.154.208,10.215.173.1,inbound
17,40,tcp,48818,8883,10.215.173.1,44.239.154.208,outbound
18,295,tls,48818,8883,10.215.173.1,44.239.154.208,outbound
19,40,tcp,8883,48818,44.239.154.208,10.215.173.1,inbound
20,196,tls,443,41838,44.230.82.63,10.215.173.1,inbound
21,40,tcp,41838,443,10.215.173.1,44.230.82.63,outbound
22,91,tls,41838,443,10.215.173.1,44.230.82.63,outbound
23,40,tcp,443,41838,44.230.82.63,10.215.173.1,inbound
24,93,tls,41838,443,10.215.173.1,44.230.82.63,outbound
25,40,tcp,443,41838,44.230.82.63,10.215.173.1,inbound
26,1327,tls,41838,443,10.215.173.1,44.230.82.63,outbound
27,40,tcp,443,41838,44.230.82.63,10.215.173.1,inbound
28,196,tls,443,41850,44.230.82.63,10.215.173.1,inbound
29,40,tcp,41850,443,10.215.173.1,44.230.82.63,outbound
30,91,tls,41850,443,10.215.173.1,44.230.82.63,outbound
31,40,tcp,443,41850,44.230.82.63,10.215.173.1,inbound
32,93,tls,41850,443,10.215.173.1,44.230.82.63,outbound
33,40,tcp,443,41850,44.230.82.63,10.215.173.1,inbound
34,84,tls,41850,443,10.215.173.1,44.230.82.63,outbound
35,40,tcp,443,41850,44.230.82.63,10.215.173.1,inbound
36,82,tls,41850,443,10.215.173.1,44.230.82.63,outbound
37,40,tcp,443,41850,44.230.82.63,10.215.173.1,inbound
38,71,tls,41850,443,10.215.173.1,44.230.82.63,outbound
39,40,tcp,443,41850,44.230.82.63,10.215.173.1,inbound
40,704,tls,41838,443,10.215.173.1,44.230.82.63,outbound
41,40,tcp,443,41838,44.230.82.63,10.215.173.1,inbound
42,1588,tls,8883,48818,44.239.154.208,10.215.173.1,inbound
43,40,tcp,48818,8883,10.215.173.1,44.239.154.208,outbound
