packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,48796,853,192.168.1.122,10.215.173.2,inbound
2,60,tcp,46576,443,10.215.173.1,44.230.82.63,outbound
3,60,tcp,46590,443,10.215.173.1,44.230.82.63,outbound
4,60,tcp,46052,443,10.215.173.1,59.82.113.90,outbound
5,59,dns,65321,53,10.215.173.1,10.215.173.2,inbound
6,107,dns,53,65321,10.215.173.2,10.215.173.1,inbound
7,60,tcp,46630,8883,10.215.173.1,44.238.208.26,outbound
8,48,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
9,40,tcp,46590,443,10.215.173.1,44.230.82.63,outbound
10,557,tls,46590,443,10.215.173.1,44.230.82.63,outbound
11,48,tcp,443,46576,44.230.82.63,10.215.173.1,inbound
12,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
13,40,tcp,46576,443,10.215.173.1,44.230.82.63,outbound
14,557,tls,46576,443,10.215.173.1,44.230.82.63,outbound
15,40,tcp,443,46576,44.230.82.63,10.215.173.1,inbound
16,48,tcp,8883,46630,44.238.208.26,10.215.173.1,inbound
17,40,tcp,46630,8883,10.215.173.1,44.238.208.26,outbound
18,295,tls,46630,8883,10.215.173.1,44.238.208.26,outbound
19,40,tcp,8883,46630,44.238.208.26,10.215.173.1,inbound
20,196,tls,443,46590,44.230.82.63,10.215.173.1,inbound
21,40,tcp,46590,443,10.215.173.1,44.230.82.63,outbound
22,91,tls,46590,443,10.215.173.1,44.230.82.63,outbound
23,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
24,93,tls,46590,443,10.215.173.1,44.230.82.63,outbound
25,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
26,126,tls,46590,443,10.215.173.1,44.230.82.63,outbound
27,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
28,777,tls,46590,443,10.215.173.1,44.230.82.63,outbound
29,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
30,196,tls,443,46576,44.230.82.63,10.215.173.1,inbound
31,40,tcp,46576,443,10.215.173.1,44.230.82.63,outbound
32,91,tls,46576,443,10.215.173.1,44.230.82.63,outbound
33,40,tcp,443,46576,44.230.82.63,10.215.173.1,inbound
34,93,tls,46576,443,10.215.173.1,44.230.82.63,outbound
35,40,tcp,443,46576,44.230.82.63,10.215.173.1,inbound
36,126,tls,46576,443,10.215.173.1,44.230.82.63,outbound
37,40,tcp,443,46576,44.230.82.63,10.215.173.1,inbound
38,71,tls,46576,443,10.215.173.1,44.230.82.63,outbound
39,40,tcp,443,46576,44.230.82.63,10.215.173.1,inbound
40,1156,tls,46590,443,10.215.173.1,44.230.82.63,outbound
41,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
42,4574,tls,8883,46630,44.238.208.26,10.215.173.1,inbound
43,40,tcp,46630,8883,10.215.173.1,44.238.208.26,outbound
44,147,tls,443,46590,44.230.82.63,10.215.173.1,inbound
45,78,tls,46590,443,10.215.173.1,44.230.82.63,outbound
46,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
47,166,tls,46630,8883,10.215.173.1,44.238.208.26,outbound
48,40,tcp,8883,46630,44.238.208.26,10.215.173.1,inbound
49,109,tls,443,46576,44.230.82.63,10.215.173.1,inbound
50,40,tcp,46576,443,10.215.173.1,44.230.82.63,outbound
51,40,tcp,443,46576,44.230.82.63,10.215.173.1,inbound
52,253,tls,443,46590,44.230.82.63,10.215.173.1,inbound
53,91,tls,8883,46630,44.238.208.26,10.215.173.1,inbound
54,40,tcp,46590,443,10.215.173.1,44.230.82.63,outbound
55,574,tls,46630,8883,10.215.173.1,44.238.208.26,outbound
56,40,tcp,8883,46630,44.238.208.26,10.215.173.1,inbound
57,1199,tls,443,46590,44.230.82.63,10.215.173.1,inbound
58,40,tcp,46590,443,10.215.173.1,44.230.82.63,outbound
59,1184,tls,46590,443,10.215.173.1,44.230.82.63,outbound
60,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
61,73,tls,8883,46630,44.238.208.26,10.215.173.1,inbound
62,108,tls,46630,8883,10.215.173.1,44.238.208.26,outbound
63,40,tcp,8883,46630,44.238.208.26,10.215.173.1,inbound
64,90,tls,46630,8883,10.215.173.1,44.238.208.26,outbound
65,40,tcp,8883,46630,44.238.208.26,10.215.173.1,inbound
66,79,tls,8883,46630,44.238.208.26,10.215.173.1,inbound
67,2245,tls,443,46590,44.230.82.63,10.215.173.1,inbound
68,78,tls,443,46590,44.230.82.63,10.215.173.1,inbound
69,40,tcp,46590,443,10.215.173.1,44.230.82.63,outbound
70,601,tls,46590,443,10.215.173.1,44.230.82.63,outbound
71,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
72,48,tcp,443,46052,59.82.113.90,10.215.173.1,inbound
73,60,dns,20709,53,10.215.173.1,10.215.173.2,inbound
74,40,tcp,46052,443,10.215.173.1,59.82.113.90,outbound
75,434,tls,46052,443,10.215.173.1,59.82.113.90,outbound
76,40,tcp,443,46052,59.82.113.90,10.215.173.1,inbound
77,76,dns,53,20709,10.215.173.2,10.215.173.1,inbound
78,60,tcp,44748,80,10.215.173.1,47.254.95.248,outbound
79,40,tcp,46630,8883,10.215.173.1,44.238.208.26,outbound
80,780,tls,443,46590,44.230.82.63,10.215.173.1,inbound
81,78,tls,443,46590,44.230.82.63,10.215.173.1,inbound
82,40,tcp,46590,443,10.215.173.1,44.230.82.63,outbound
83,48,tcp,80,44748,47.254.95.248,10.215.173.1,inbound
84,40,tcp,44748,80,10.215.173.1,47.254.95.248,outbound
85,813,http,44748,80,10.215.173.1,47.254.95.248,outbound
86,40,tcp,80,44748,47.254.95.248,10.215.173.1,inbound
87,108,tls,46590,443,10.215.173.1,44.230.82.63,outbound
88,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
89,10000,tls,46590,443,10.215.173.1,44.230.82.63,outbound
90,3217,tls,46590,443,10.215.173.1,44.230.82.63,outbound
91,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
92,108,tls,46590,443,10.215.173.1,44.230.82.63,outbound
93,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
94,10000,tls,46590,443,10.215.173.1,44.230.82.63,outbound
95,10000,tls,46590,443,10.215.173.1,44.230.82.63,outbound
96,4783,tls,46590,443,10.215.173.1,44.230.82.63,outbound
97,10000,tls,46590,443,10.215.173.1,44.230.82.63,outbound
98,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
99,816,tls,46590,443,10.215.173.1,44.230.82.63,outbound
100,40,tcp,443,46590,44.230.82.63,10.215.173.1,inbound
101,82,tls,443,46590,44.230.82.63,10.215.173.1,inbound
102,82,tls,443,46590,44.230.82.63,10.215.173.1,inbound
103,40,tcp,46590,443,10.215.173.1,44.230.82.63,outbound
104,124,tls,443,46590,44.230.82.63,10.215.173.1,inbound
