frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,55508,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,55508,Unknown
9,6,55508,Unknown
10,6,443,Encrypted
11,6,55508,Unknown
12,6,443,Encrypted
13,6,55508,Unknown
14,6,443,Encrypted
15,6,443,Encrypted
16,6,55508,Unknown
17,6,55508,Unknown
18,6,443,Encrypted
19,6,55508,Unknown
20,6,55508,Unknown
21,6,443,Encrypted
22,6,55508,Unknown
23,6,55508,Unknown
24,6,443,Encrypted
25,6,55508,Unknown
26,6,55508,Unknown
27,6,443,Encrypted
28,6,55508,Unknown
29,6,443,Encrypted
30,6,47792,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,443,Encrypted
34,6,47792,Unknown
35,6,47792,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,47792,Unknown
39,6,443,Encrypted
40,6,47792,Unknown
41,6,47792,Unknown
42,6,443,Encrypted
43,6,47792,Unknown
44,6,55508,Unknown
45,6,443,Encrypted
46,6,47792,Unknown
47,6,47792,Unknown
48,6,443,Encrypted
49,17,,Unknown
50,17,,Unknown
51,6,443,Encrypted
52,6,443,Encrypted
53,6,37714,Unknown
54,6,443,Encrypted
55,6,443,Encrypted
56,6,443,Encrypted
57,6,37714,Unknown
58,6,37716,Unknown
59,6,443,Encrypted
60,6,443,Encrypted
61,6,443,Encrypted
62,6,37716,Unknown
63,6,37714,Unknown
64,6,443,Encrypted
65,6,443,Encrypted
66,6,37714,Unknown
67,6,443,Encrypted
68,6,37714,Unknown
69,6,37716,Unknown
70,6,443,Encrypted
71,6,443,Encrypted
72,6,37716,Unknown
73,6,443,Encrypted
74,6,37716,Unknown
75,6,37714,Unknown
76,6,37716,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,443,Encrypted
80,6,37722,Unknown
81,6,443,Encrypted
82,6,443,Encrypted
83,6,443,Encrypted
84,6,37722,Unknown
85,6,37722,Unknown
86,6,443,Encrypted
87,6,443,Encrypted
88,6,443,Encrypted
89,6,37722,Unknown
90,6,37722,Unknown
91,6,37722,Unknown
92,6,443,Encrypted
93,6,37722,Unknown
94,6,37722,Unknown
95,6,443,Encrypted
96,6,37722,Unknown
97,6,37722,Unknown
98,6,443,Encrypted
99,6,37722,Unknown
100,6,37714,Unknown
101,6,37722,Unknown
102,6,443,Encrypted
103,6,37722,Unknown
104,6,37716,Unknown
105,6,37722,Unknown
106,6,443,Encrypted
107,6,37722,Unknown
108,6,37722,Unknown
109,6,443,Encrypted
110,6,443,Encrypted
111,6,443,Encrypted
112,6,443,Encrypted
113,6,37722,Unknown
114,6,37722,Unknown
115,6,443,Encrypted
116,6,443,Encrypted
117,6,55508,Unknown
118,6,443,Encrypted
119,6,55508,Unknown
120,6,55508,Unknown
121,6,443,Encrypted
122,6,55508,Unknown
123,6,443,Encrypted
124,6,55508,Unknown
125,6,443,Encrypted
126,6,55508,Unknown
127,6,37722,Unknown
128,6,443,Encrypted
