frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,53494,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,53494,Unknown
9,6,53494,Unknown
10,6,443,Encrypted
11,6,53494,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,53494,Unknown
15,6,53494,Unknown
16,6,443,Encrypted
17,6,53494,Unknown
18,6,53494,Unknown
19,6,443,Encrypted
20,6,53494,Unknown
21,6,53494,Unknown
22,6,443,Encrypted
23,6,53494,Unknown
24,6,53494,Unknown
25,6,443,Encrypted
26,6,53494,Unknown
27,6,443,Encrypted
28,6,48136,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,443,Encrypted
32,6,48136,Unknown
33,6,48136,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,48136,Unknown
37,6,443,Encrypted
38,6,48136,Unknown
39,6,48136,Unknown
40,6,53494,Unknown
41,6,48136,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,48136,Unknown
45,6,443,Encrypted
46,6,443,Encrypted
