frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,59836,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,59836,Unknown
9,6,59836,Unknown
10,6,443,Encrypted
11,6,59836,Unknown
12,6,443,Encrypted
13,6,59836,Unknown
14,6,443,Encrypted
15,6,59836,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,59836,Unknown
19,6,59836,Unknown
20,6,443,Encrypted
21,6,59836,Unknown
22,6,59836,Unknown
23,6,443,Encrypted
24,6,59836,Unknown
25,6,59836,Unknown
26,6,443,Encrypted
27,6,59836,Unknown
28,6,59836,Unknown
29,6,443,Encrypted
30,6,59836,Unknown
31,6,443,Encrypted
32,6,48086,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,443,Encrypted
36,6,48086,Unknown
37,6,48086,Unknown
38,6,443,Encrypted
39,6,443,Encrypted
40,6,48086,Unknown
41,6,443,Encrypted
42,6,48086,Unknown
43,6,48086,Unknown
44,6,443,Encrypted
45,6,48086,Unknown
46,6,59836,Unknown
47,6,443,Encrypted
48,6,48086,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
