frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,17,,Unknown
7,6,55268,Unknown
8,6,55270,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,443,Encrypted
14,6,443,Encrypted
15,6,55268,Unknown
16,6,55270,Unknown
17,6,55272,Unknown
18,17,,Unknown
19,6,443,Encrypted
20,6,443,Encrypted
21,6,443,Encrypted
22,6,443,Encrypted
23,6,55272,Unknown
24,6,55268,Unknown
25,6,443,Encrypted
26,6,55268,Unknown
27,6,443,Encrypted
28,6,55270,Unknown
29,6,443,Encrypted
30,6,55272,Unknown
31,6,443,Encrypted
32,6,55272,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,55270,Unknown
36,6,443,Encrypted
37,6,55272,Unknown
38,6,443,Encrypted
39,6,443,Encrypted
40,6,55270,Unknown
41,6,55272,Unknown
42,6,37364,Unknown
43,6,443,Encrypted
44,6,443,Encrypted
45,6,55268,Unknown
46,6,443,Encrypted
47,6,55268,Unknown
48,6,443,Encrypted
49,6,443,Encrypted
50,6,37364,Unknown
51,6,55272,Unknown
52,6,55270,Unknown
53,6,55268,Unknown
54,6,37364,Unknown
55,6,443,Encrypted
56,6,37364,Unknown
57,6,443,Encrypted
58,6,443,Encrypted
59,6,37364,Unknown
60,6,443,Encrypted
61,6,443,Encrypted
62,6,443,Encrypted
63,6,37364,Unknown
64,6,443,Encrypted
65,6,37364,Unknown
66,6,55270,Unknown
67,6,443,Encrypted
68,6,55272,Unknown
69,6,443,Encrypted
70,6,55268,Unknown
71,6,443,Encrypted
72,6,443,Encrypted
73,6,55268,Unknown
74,6,443,Encrypted
75,6,55270,Unknown
76,6,37364,Unknown
77,6,443,Encrypted
78,6,37364,Unknown
79,6,55268,Unknown
80,6,55270,Unknown
81,6,443,Encrypted
82,6,443,Encrypted
83,6,37364,Unknown
84,6,443,Encrypted
85,6,443,Encrypted
86,6,37364,Unknown
87,17,,Unknown
88,17,,Unknown
89,6,443,Encrypted
90,6,59798,Unknown
91,6,443,Encrypted
92,6,443,Encrypted
93,6,59798,Unknown
94,6,443,Encrypted
95,6,59798,Unknown
96,6,59798,Unknown
97,6,443,Encrypted
98,6,59798,Unknown
99,6,443,Encrypted
100,6,443,Encrypted
101,6,59798,Unknown
102,6,59798,Unknown
103,6,443,Encrypted
104,6,59798,Unknown
105,6,443,Encrypted
106,6,59798,Unknown
107,6,443,Encrypted
108,6,59798,Unknown
109,6,443,Encrypted
110,6,59798,Unknown
111,6,59798,Unknown
112,6,443,Encrypted
113,6,59798,Unknown
114,6,443,Encrypted
115,6,443,Encrypted
116,6,59802,Unknown
117,6,443,Encrypted
118,6,443,Encrypted
119,6,59802,Unknown
120,6,443,Encrypted
121,6,59802,Unknown
122,6,59802,Unknown
123,6,443,Encrypted
124,6,59802,Unknown
125,6,443,Encrypted
126,6,443,Encrypted
127,6,59802,Unknown
128,6,59802,Unknown
129,6,443,Encrypted
130,6,59802,Unknown
131,6,443,Encrypted
132,6,59802,Unknown
133,6,443,Encrypted
134,6,59802,Unknown
135,6,443,Encrypted
136,6,59802,Unknown
137,6,443,Encrypted
138,6,59802,Unknown
139,6,59802,Unknown
140,6,443,Encrypted
141,6,37364,Unknown
142,6,59802,Unknown
143,6,443,Encrypted
144,6,443,Encrypted
145,17,,Unknown
146,17,,Unknown
147,6,443,Encrypted
148,6,56256,Unknown
149,6,443,Encrypted
150,6,443,Encrypted
151,6,56256,Unknown
152,6,443,Encrypted
153,6,56256,Unknown
154,6,56256,Unknown
155,6,443,Encrypted
156,6,56256,Unknown
157,6,443,Encrypted
158,6,56256,Unknown
159,6,443,Encrypted
160,6,56256,Unknown
161,6,443,Encrypted
162,6,443,Encrypted
163,6,56256,Unknown
164,6,56256,Unknown
