frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,6,55118,Unknown
7,6,443,Encrypted
8,6,55120,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,55118,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,55120,Unknown
16,6,55122,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,55122,Unknown
21,17,,Unknown
22,17,,Unknown
23,6,443,Encrypted
24,6,55118,Unknown
25,6,55120,Unknown
26,6,55122,Unknown
27,6,443,Encrypted
28,6,443,Encrypted
29,6,443,Encrypted
30,6,443,Encrypted
31,6,443,Encrypted
32,6,443,Encrypted
33,6,55118,Unknown
34,6,55120,Unknown
35,6,55122,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,443,Encrypted
39,6,55118,Unknown
40,6,55120,Unknown
41,6,55122,Unknown
42,6,37214,Unknown
43,6,443,Encrypted
44,6,443,Encrypted
45,6,443,Encrypted
46,6,37214,Unknown
47,6,55122,Unknown
48,6,55118,Unknown
49,6,55120,Unknown
50,6,37214,Unknown
51,6,443,Encrypted
52,6,37214,Unknown
53,6,443,Encrypted
54,6,443,Encrypted
55,6,37214,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,443,Encrypted
59,6,37214,Unknown
60,6,443,Encrypted
61,6,37214,Unknown
62,6,55122,Unknown
63,6,443,Encrypted
64,6,55118,Unknown
65,6,443,Encrypted
66,6,443,Encrypted
67,6,55122,Unknown
68,6,55120,Unknown
69,6,443,Encrypted
70,6,443,Encrypted
71,6,55118,Unknown
72,6,37214,Unknown
73,6,443,Encrypted
74,6,37214,Unknown
75,6,55122,Unknown
76,6,55118,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,37214,Unknown
80,6,443,Encrypted
81,6,443,Encrypted
82,6,37214,Unknown
83,17,,Unknown
84,17,,Unknown
85,6,443,Encrypted
86,6,47300,Unknown
87,6,443,Encrypted
88,6,443,Encrypted
89,6,47300,Unknown
90,6,443,Encrypted
91,6,47300,Unknown
92,6,47300,Unknown
93,6,443,Encrypted
94,6,443,Encrypted
95,6,47300,Unknown
96,6,47300,Unknown
97,6,443,Encrypted
98,6,47300,Unknown
99,6,443,Encrypted
100,6,47300,Unknown
101,6,443,Encrypted
102,6,47300,Unknown
103,6,443,Encrypted
104,6,47300,Unknown
105,6,443,Encrypted
106,6,47300,Unknown
107,6,47300,Unknown
108,6,443,Encrypted
109,6,47300,Unknown
110,6,443,Encrypted
111,6,443,Encrypted
112,6,47304,Unknown
113,6,443,Encrypted
114,6,443,Encrypted
115,6,443,Encrypted
116,6,47304,Unknown
117,6,47304,Unknown
118,6,443,Encrypted
119,6,443,Encrypted
120,6,47304,Unknown
121,6,47304,Unknown
122,6,443,Encrypted
123,6,47304,Unknown
124,6,443,Encrypted
125,6,47304,Unknown
126,6,443,Encrypted
127,6,47304,Unknown
128,6,443,Encrypted
129,6,47304,Unknown
130,6,443,Encrypted
131,6,47304,Unknown
132,6,37214,Unknown
133,6,443,Encrypted
134,6,47304,Unknown
135,6,443,Encrypted
136,6,47304,Unknown
137,6,443,Encrypted
138,17,,Unknown
139,17,,Unknown
140,6,443,Encrypted
141,6,53692,Unknown
142,6,443,Encrypted
143,6,443,Encrypted
144,6,53692,Unknown
145,6,443,Encrypted
146,6,53692,Unknown
147,6,53692,Unknown
148,6,443,Encrypted
149,6,443,Encrypted
150,6,53692,Unknown
151,6,53692,Unknown
152,6,443,Encrypted
153,6,53692,Unknown
154,6,53692,Unknown
