frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,59912,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,59912,Unknown
9,6,59912,Unknown
10,6,443,Encrypted
11,6,59912,Unknown
12,6,443,Encrypted
13,6,59912,Unknown
14,6,443,Encrypted
15,6,59912,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,59912,Unknown
19,6,59912,Unknown
20,6,443,Encrypted
21,6,59912,Unknown
22,6,59912,Unknown
23,6,59912,Unknown
24,6,443,Encrypted
25,6,443,Encrypted
26,6,59912,Unknown
27,6,59912,Unknown
28,6,443,Encrypted
29,6,59912,Unknown
30,6,59912,Unknown
31,6,443,Encrypted
32,6,59912,Unknown
33,6,443,Encrypted
34,6,59912,Unknown
35,6,48162,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,443,Encrypted
39,6,48162,Unknown
40,6,443,Encrypted
41,6,48162,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,48162,Unknown
45,6,443,Encrypted
46,6,48162,Unknown
47,6,48162,Unknown
48,6,443,Encrypted
49,6,48162,Unknown
50,6,48162,Unknown
51,6,443,Encrypted
52,17,,Unknown
53,17,,Unknown
54,6,443,Encrypted
55,6,38084,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,443,Encrypted
59,6,38084,Unknown
60,6,38084,Unknown
61,6,443,Encrypted
62,6,443,Encrypted
63,6,38084,Unknown
64,6,443,Encrypted
65,6,38084,Unknown
66,6,38084,Unknown
67,6,443,Encrypted
68,6,443,Encrypted
