frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,54978,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,54978,Unknown
9,6,54978,Unknown
10,6,443,Encrypted
11,6,54978,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,54978,Unknown
15,6,54978,Unknown
16,6,443,Encrypted
17,6,54978,Unknown
18,6,54978,Unknown
19,6,443,Encrypted
20,6,54978,Unknown
21,6,54978,Unknown
22,6,443,Encrypted
23,6,54978,Unknown
24,6,54978,Unknown
25,6,443,Encrypted
26,6,54978,Unknown
27,6,443,Encrypted
28,6,47942,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,443,Encrypted
32,6,47942,Unknown
33,6,54978,Unknown
34,6,443,Encrypted
35,6,47942,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,47942,Unknown
39,6,443,Encrypted
40,6,47942,Unknown
41,6,443,Encrypted
42,6,47942,Unknown
43,6,47942,Unknown
44,6,443,Encrypted
45,6,47942,Unknown
46,6,47942,Unknown
47,6,443,Encrypted
48,17,,Unknown
49,17,,Unknown
50,6,443,Encrypted
51,6,443,Encrypted
52,6,37864,Unknown
53,6,443,Encrypted
54,6,443,Encrypted
55,6,443,Encrypted
56,6,37864,Unknown
57,6,37866,Unknown
58,6,443,Encrypted
59,6,443,Encrypted
60,6,443,Encrypted
61,6,37866,Unknown
62,6,37864,Unknown
63,6,443,Encrypted
64,6,37866,Unknown
65,6,443,Encrypted
66,6,443,Encrypted
67,6,443,Encrypted
68,6,37864,Unknown
69,6,37866,Unknown
70,6,443,Encrypted
71,6,37864,Unknown
72,6,443,Encrypted
73,6,37866,Unknown
74,6,37866,Unknown
75,6,37864,Unknown
76,6,443,Encrypted
77,6,443,Encrypted
78,6,443,Encrypted
79,6,37864,Unknown
80,6,37864,Unknown
81,6,443,Encrypted
82,6,443,Encrypted
