frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,53484,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,53484,Unknown
9,6,53484,Unknown
10,6,443,Encrypted
11,6,443,Encrypted
12,6,53484,Unknown
13,6,53484,Unknown
14,6,443,Encrypted
15,6,53484,Unknown
16,6,53484,Unknown
17,6,443,Encrypted
18,6,53484,Unknown
19,6,53484,Unknown
20,6,443,Encrypted
21,6,53484,Unknown
22,6,53484,Unknown
23,6,443,Encrypted
24,6,53484,Unknown
25,6,443,Encrypted
26,6,48126,Unknown
27,6,443,Encrypted
28,6,443,Encrypted
29,6,443,Encrypted
30,6,48126,Unknown
31,6,48126,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,48126,Unknown
35,6,443,Encrypted
36,6,48126,Unknown
37,6,48126,Unknown
38,6,443,Encrypted
39,6,48126,Unknown
40,6,53484,Unknown
41,6,443,Encrypted
42,6,48126,Unknown
43,6,48126,Unknown
44,6,443,Encrypted
45,6,443,Encrypted
