frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,45246,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,45246,Unknown
9,6,45246,Unknown
10,6,443,Encrypted
11,6,443,Encrypted
12,6,45246,Unknown
13,6,45246,Unknown
14,6,443,Encrypted
15,6,45246,Unknown
16,6,45246,Unknown
17,6,443,Encrypted
18,6,45246,Unknown
19,6,45246,Unknown
20,6,443,Encrypted
21,6,45246,Unknown
22,6,45246,Unknown
23,6,443,Encrypted
24,6,45246,Unknown
25,6,443,Encrypted
26,6,47614,Unknown
27,6,443,Encrypted
28,6,443,Encrypted
29,6,443,Encrypted
30,6,47614,Unknown
31,6,47614,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,47614,Unknown
35,6,443,Encrypted
36,6,47614,Unknown
37,6,45246,Unknown
38,6,47614,Unknown
39,6,443,Encrypted
40,6,47614,Unknown
41,6,443,Encrypted
42,6,47614,Unknown
43,6,443,Encrypted
44,17,,Unknown
45,17,,Unknown
46,6,443,Encrypted
47,6,443,Encrypted
48,6,37536,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,443,Encrypted
52,6,37536,Unknown
53,6,37538,Unknown
54,6,443,Encrypted
55,6,443,Encrypted
56,6,443,Encrypted
57,6,37538,Unknown
58,6,37536,Unknown
59,6,443,Encrypted
60,6,443,Encrypted
61,6,37536,Unknown
62,6,37538,Unknown
63,6,443,Encrypted
64,6,443,Encrypted
65,6,443,Encrypted
66,6,37536,Unknown
67,6,37538,Unknown
68,6,443,Encrypted
69,6,37538,Unknown
70,6,37536,Unknown
71,6,37538,Unknown
72,6,443,Encrypted
73,6,443,Encrypted
74,6,37536,Unknown
75,6,37538,Unknown
76,6,443,Encrypted
77,6,443,Encrypted
78,6,443,Encrypted
79,6,37544,Unknown
80,6,443,Encrypted
81,6,443,Encrypted
82,6,443,Encrypted
83,6,37544,Unknown
84,6,37544,Unknown
85,6,443,Encrypted
86,6,443,Encrypted
87,6,443,Encrypted
88,6,37544,Unknown
89,6,37544,Unknown
90,6,37544,Unknown
91,6,443,Encrypted
92,6,37544,Unknown
93,6,37544,Unknown
94,6,443,Encrypted
95,6,37544,Unknown
96,6,37544,Unknown
97,6,443,Encrypted
98,6,37544,Unknown
99,6,37544,Unknown
100,6,443,Encrypted
101,6,37544,Unknown
102,6,37544,Unknown
103,6,443,Encrypted
104,6,37544,Unknown
105,6,37544,Unknown
106,6,443,Encrypted
107,6,443,Encrypted
108,6,37544,Unknown
109,6,37544,Unknown
110,6,443,Encrypted
111,6,37544,Unknown
112,6,443,Encrypted
113,6,443,Encrypted
