frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,59572,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,59572,Unknown
9,6,59572,Unknown
10,6,443,Encrypted
11,6,59572,Unknown
12,6,443,Encrypted
13,6,59572,Unknown
14,6,443,Encrypted
15,6,443,Encrypted
16,6,59572,Unknown
17,6,59572,Unknown
18,6,59572,Unknown
19,6,443,Encrypted
20,6,443,Encrypted
21,6,59572,Unknown
22,6,59572,Unknown
23,6,59572,Unknown
24,6,443,Encrypted
25,6,443,Encrypted
26,6,59572,Unknown
27,6,59572,Unknown
28,6,443,Encrypted
29,6,59572,Unknown
30,6,59572,Unknown
31,6,443,Encrypted
32,6,59572,Unknown
33,6,443,Encrypted
34,6,47852,Unknown
35,6,443,Encrypted
36,6,443,Encrypted
37,6,47852,Unknown
38,6,443,Encrypted
39,6,47852,Unknown
40,6,47852,Unknown
41,6,443,Encrypted
42,6,443,Encrypted
43,6,47852,Unknown
44,6,443,Encrypted
45,6,47852,Unknown
46,6,59572,Unknown
47,6,443,Encrypted
48,6,47852,Unknown
49,6,443,Encrypted
50,6,47852,Unknown
51,6,47852,Unknown
52,6,443,Encrypted
53,17,,Unknown
54,17,,Unknown
55,6,443,Encrypted
56,6,443,Encrypted
57,6,37774,Unknown
58,6,443,Encrypted
59,6,443,Encrypted
60,6,443,Encrypted
61,6,37774,Unknown
62,6,37776,Unknown
63,6,443,Encrypted
64,6,443,Encrypted
65,6,443,Encrypted
66,6,37776,Unknown
67,6,37774,Unknown
68,6,443,Encrypted
69,6,443,Encrypted
70,6,37774,Unknown
71,6,37776,Unknown
72,6,443,Encrypted
73,6,443,Encrypted
74,6,443,Encrypted
75,6,37774,Unknown
76,6,37776,Unknown
77,6,443,Encrypted
78,6,37776,Unknown
79,6,37776,Unknown
80,6,37774,Unknown
81,6,443,Encrypted
82,6,443,Encrypted
83,6,443,Encrypted
84,6,37774,Unknown
85,6,37774,Unknown
86,6,443,Encrypted
87,6,443,Encrypted
